elapsed_s,amcl_x,amcl_y,amcl_yaw_deg,map_odom_x,map_odom_y,map_odom_yaw_deg,odom_base_x,odom_base_y,odom_base_yaw_deg,filt_vx,filt_vy,scan_hz,amcl_active
7.06,0.0000,0.0000,0.00,0.0040,0.0612,134.31,0.0000,0.0000,-165.35,-0.0000,0.0000,0.0,0.000000
7.56,0.0000,0.0000,0.00,0.0040,0.0612,134.31,0.0000,0.0000,-165.38,-0.0000,0.0000,9.9,0.000000
8.07,0.0000,0.0000,0.00,0.0040,0.0612,134.31,0.0000,0.0000,-165.40,-0.0000,0.0000,0.0,0.000000
8.58,0.0000,0.0000,0.00,0.0040,0.0612,134.31,0.0000,0.0000,-165.42,-0.0000,0.0000,0.0,0.000000
9.08,0.0000,0.0000,0.00,0.0040,0.0612,134.31,0.0000,0.0000,-165.43,-0.0000,0.0000,9.9,0.000000
9.58,0.0000,0.0000,0.00,0.0040,0.0612,134.31,0.0000,0.0000,-165.44,0.0000,0.0000,0.0,0.000000
10.08,0.0000,0.0000,0.00,0.0040,0.0612,134.31,0.0000,0.0000,-165.48,0.0000,0.0000,0.0,0.000000
10.60,0.0213,0.0504,-31.86,0.0213,0.0504,134.14,0.0001,-0.0000,-166.75,0.0000,-0.0000,9.9,0.039337
11.10,0.0439,0.0241,-29.84,0.0440,0.0241,134.54,0.0001,0.0001,-163.86,0.0000,0.0003,0.0,0.069208
11.60,0.0419,0.0635,-29.23,0.0405,0.0621,133.79,0.0018,-0.0020,-163.43,0.0289,-0.0000,0.0,0.076080
12.11,0.0198,0.0911,-30.73,0.0228,0.0848,133.64,0.0330,-0.0032,-164.72,0.0757,-0.0031,10.6,0.057202
12.61,-0.0581,0.1487,-30.63,-0.0228,0.1049,134.63,0.0635,-0.0098,-165.28,0.0301,-0.0200,0.0,0.099633
13.11,-0.0581,0.1487,-30.63,-0.0228,0.1049,134.63,0.0792,-0.0146,-165.53,0.0399,-0.0010,0.0,0.000000
13.62,-0.0923,0.1451,-29.96,-0.0457,0.0790,135.55,0.0962,-0.0147,-165.55,0.0300,-0.0000,9.9,0.067249
14.12,-0.1270,0.1544,-29.39,-0.0643,0.0760,136.39,0.1101,-0.0053,-165.94,0.0200,0.0200,0.0,0.037440
14.62,-0.1270,0.1544,-29.39,-0.0643,0.0760,136.39,0.1124,0.0012,-165.49,0.0000,0.0000,0.0,0.000000
15.12,-0.1270,0.1544,-29.39,-0.0643,0.0760,136.39,0.1124,0.0043,-165.73,0.0000,0.0200,10.0,0.000000
15.63,-0.1768,0.1546,-29.34,-0.0911,0.0815,135.98,0.1124,0.0069,-165.50,0.0000,0.0000,0.0,0.054618
16.14,-0.1768,0.1546,-29.34,-0.0911,0.0815,135.98,0.1124,0.0069,-165.56,0.0000,0.0000,0.0,0.000000
16.64,-0.1768,0.1546,-29.34,-0.0911,0.0815,135.98,0.1124,0.0069,-165.57,0.0000,0.0000,9.9,0.000000
17.17,-0.1768,0.1546,-29.34,-0.0911,0.0815,135.98,0.1124,0.0069,-165.42,0.0000,0.0000,0.0,0.000000
17.67,-0.1768,0.1546,-29.34,-0.0911,0.0815,135.98,0.1124,0.0069,-165.12,0.0000,0.0000,0.0,0.000000
18.18,-0.1768,0.1546,-29.34,-0.0911,0.0815,135.98,0.1161,0.0069,-165.11,0.0294,0.0000,9.8,0.000000
18.68,-0.2353,0.2014,-29.63,-0.1356,0.1140,135.93,0.1413,0.0056,-165.98,0.0399,0.0080,0.0,0.109954
19.18,-0.2756,0.2199,-28.72,-0.1600,0.1209,136.70,0.1716,0.0075,-165.50,0.1270,0.0109,0.0,0.050419
19.69,-0.5141,0.4045,-28.45,-0.3142,0.2335,137.00,0.2875,0.0110,-166.01,0.3002,-0.0037,10.6,0.374849
20.19,-0.7417,0.5574,-29.48,-0.4213,0.2848,138.54,0.4365,0.0077,-168.01,0.1562,-0.0011,0.0,0.237151
20.69,-0.7805,0.5918,-29.52,-0.4427,0.3000,138.19,0.4631,0.0019,-167.56,0.0400,-0.0062,0.0,0.052482
21.20,-0.7967,0.6105,-28.91,-0.4462,0.3013,138.52,0.4827,-0.0057,-167.59,0.0400,-0.0001,10.0,0.007374
21.70,-0.7930,0.6589,-30.53,-0.4398,0.3208,136.91,0.4972,-0.0082,-167.54,0.0200,-0.0200,0.0,0.040628
22.20,-0.7930,0.6589,-30.53,-0.4398,0.3208,136.91,0.5009,-0.0086,-167.70,0.0000,-0.0000,0.0,0.000000
22.70,-0.7930,0.6589,-30.53,-0.4398,0.3208,136.91,0.5009,-0.0086,-167.67,0.0000,-0.0000,10.0,0.000000
23.21,-0.7930,0.6589,-30.53,-0.4398,0.3208,136.91,0.5009,-0.0086,-167.67,0.0000,-0.0000,0.0,0.000000
23.72,-0.7930,0.6589,-30.53,-0.4398,0.3208,136.91,0.5009,-0.0086,-167.84,0.0000,-0.0000,0.0,0.000000
24.22,-0.7930,0.6589,-30.53,-0.4398,0.3208,136.91,0.5009,-0.0086,-167.94,0.0000,-0.0000,9.9,0.000000
24.74,-0.7930,0.6589,-30.53,-0.4398,0.3208,136.91,0.5009,-0.0086,-167.98,0.0000,-0.0000,0.0,0.000000
25.24,-0.7930,0.6589,-30.53,-0.4398,0.3208,136.91,0.5009,-0.0086,-168.11,0.0000,-0.0000,0.0,0.000000
25.74,-0.7930,0.6589,-30.53,-0.4398,0.3208,136.91,0.5009,-0.0086,-168.16,0.0002,-0.0000,9.9,0.000000
26.24,-0.7930,0.6589,-30.53,-0.4398,0.3208,136.91,0.4862,-0.0121,-167.32,-0.0133,-0.0074,0.0,0.000000
26.76,-0.7794,0.6467,-30.12,-0.4533,0.3189,137.46,0.4544,-0.0222,-167.48,-0.1483,-0.0180,0.0,0.026081
27.26,-0.8332,0.5985,-24.36,-0.5849,0.3590,140.27,0.3152,-0.0246,-164.19,-0.3748,0.0121,9.9,0.274015
27.78,-0.7532,0.5280,-22.26,-0.6066,0.3870,141.28,0.1960,-0.0183,-164.05,-0.0024,-0.0000,0.0,0.069004
28.28,-0.7532,0.5280,-22.26,-0.6066,0.3870,141.28,0.1959,-0.0182,-164.68,-0.0000,0.0000,0.0,0.000000
28.78,-0.7508,0.5268,-24.20,-0.6110,0.3888,140.69,0.1959,-0.0182,-164.80,-0.0000,0.0000,9.9,0.009518
29.29,-0.7508,0.5268,-24.20,-0.6110,0.3888,140.69,0.1959,-0.0182,-164.70,-0.0000,0.0000,0.0,0.000000
29.79,-0.7508,0.5268,-24.20,-0.6110,0.3888,140.69,0.1958,-0.0182,-164.78,-0.0002,0.0000,0.0,0.000000
30.29,-0.7508,0.5268,-24.20,-0.6110,0.3888,140.69,0.1958,-0.0182,-165.20,-0.0000,0.0000,10.6,0.000000
30.79,-0.7508,0.5268,-24.20,-0.6110,0.3888,140.69,0.1958,-0.0182,-165.26,-0.0000,0.0000,0.0,0.000000
31.30,-0.7508,0.5268,-24.20,-0.6110,0.3888,140.69,0.1958,-0.0182,-165.14,-0.0000,0.0000,0.0,0.000000
31.80,-0.7508,0.5268,-24.20,-0.6110,0.3888,140.69,0.1958,-0.0182,-164.90,-0.0000,0.0005,9.9,0.000000
32.30,-0.7508,0.5268,-24.20,-0.6110,0.3888,140.69,0.1934,-0.0290,-164.08,-0.0023,0.0064,0.0,0.000000
32.80,-0.7696,0.5860,-23.46,-0.6557,0.4187,141.74,0.1932,-0.0891,-165.17,-0.0002,-0.2742,0.0,0.107154
33.30,-0.7040,0.7322,-21.79,-0.6906,0.4129,143.36,0.1925,-0.2475,-165.50,-0.0001,-0.0741,10.0,0.070483
33.82,-0.7219,0.7371,-20.25,-0.7139,0.4206,143.95,0.1924,-0.2593,-163.19,-0.0000,-0.0308,0.0,0.047609
34.32,-0.6922,0.7280,-19.12,-0.6910,0.4032,143.74,0.1924,-0.2628,-163.85,-0.0000,-0.0005,0.0,0.057084
34.82,-0.6991,0.7491,-19.88,-0.6951,0.4236,144.32,0.1924,-0.2628,-164.77,0.0000,0.0000,9.9,0.041291
35.34,-0.6991,0.7491,-19.88,-0.6951,0.4236,144.32,0.1924,-0.2628,-164.66,0.0000,-0.0000,0.0,0.000000
35.84,-0.6991,0.7491,-19.88,-0.6951,0.4236,144.32,0.1924,-0.2628,-164.32,-0.0000,-0.0000,0.0,0.000000
36.34,-0.6991,0.7491,-19.88,-0.6951,0.4236,144.32,0.1924,-0.2628,-164.39,-0.0000,-0.0000,9.9,0.000000
36.86,-0.6991,0.7491,-19.88,-0.6951,0.4236,144.32,0.1924,-0.2628,-164.04,-0.0000,-0.0000,0.0,0.000000
37.38,-0.6991,0.7491,-19.88,-0.6951,0.4236,144.32,0.1924,-0.2628,-164.06,-0.0000,-0.0000,0.0,0.000000
37.88,-0.6991,0.7491,-19.88,-0.6951,0.4236,144.32,0.1924,-0.2628,-164.02,-0.0000,-0.0000,10.4,0.000000
38.39,-0.6991,0.7491,-19.88,-0.6951,0.4236,144.32,0.1924,-0.2579,-164.01,0.0000,0.0416,0.0,0.000000
38.90,-0.6991,0.7491,-19.88,-0.6951,0.4236,144.32,0.1933,-0.2467,-163.59,-0.0001,0.0482,0.0,0.000000
39.40,-0.7516,0.6845,-19.09,-0.6950,0.4309,145.62,0.1899,-0.1765,-164.80,-0.0051,0.2456,9.9,0.014540
39.90,-0.8664,0.5988,-20.57,-0.7229,0.4674,145.43,0.1933,-0.0176,-165.95,-0.0005,0.2464,0.0,0.091660
40.40,-0.8858,0.5778,-21.02,-0.7316,0.4689,145.02,0.1855,-0.0016,-165.75,-0.0000,-0.0286,0.0,0.017562
40.90,-0.8675,0.6185,-20.79,-0.7299,0.4928,144.69,0.1855,-0.0240,-165.52,-0.0000,-0.0400,10.0,0.047780
41.42,-0.8675,0.6185,-20.79,-0.7299,0.4928,144.69,0.1855,-0.0445,-165.71,-0.0000,-0.0400,0.0,0.000000
41.92,-0.8675,0.6535,-20.92,-0.7436,0.5082,144.77,0.1855,-0.0639,-165.93,-0.0000,-0.0400,0.0,0.041276
42.44,-0.8531,0.6676,-21.19,-0.7428,0.5029,144.81,0.1855,-0.0812,-166.35,-0.0000,-0.0300,9.8,0.010448
42.94,-0.8481,0.6952,-21.46,-0.7494,0.5137,144.89,0.1855,-0.0960,-166.52,-0.0000,-0.0297,0.0,0.025247
43.45,-0.8481,0.6952,-21.46,-0.7494,0.5137,144.89,0.1855,-0.1082,-166.65,-0.0000,-0.0200,0.0,0.000000
43.96,-0.8059,0.6949,-22.06,-0.7209,0.4951,144.54,0.1855,-0.1142,-166.50,-0.0000,0.0000,9.9,0.066453
44.46,-0.8059,0.6949,-22.06,-0.7209,0.4951,144.54,0.1947,-0.1142,-166.09,0.0388,0.0000,0.0,0.000000
44.96,-0.8239,0.7122,-22.03,-0.7247,0.4987,143.90,0.2221,-0.1130,-166.64,0.0432,0.0164,0.0,0.010528
45.46,-0.8843,0.7241,-23.86,-0.7483,0.4926,143.88,0.2594,-0.1065,-168.00,0.1259,0.0024,10.0,0.048586
45.97,-0.9318,0.7312,-24.78,-0.7238,0.4465,143.17,0.3645,-0.1012,-168.44,0.2810,0.0268,0.0,0.103990
46.47,-1.0104,0.7746,-28.01,-0.7141,0.4222,142.02,0.4587,-0.0955,-169.80,0.0839,0.0001,0.0,0.052328
46.98,-1.0127,0.7787,-27.21,-0.6982,0.4123,142.06,0.4978,-0.0951,-168.54,0.0649,0.0180,10.5,0.036330
47.48,-1.0637,0.7989,-27.72,-0.7039,0.4101,141.94,0.5228,-0.0849,-169.07,0.0509,0.0200,0.0,0.012154
47.99,-1.0885,0.8146,-27.90,-0.7086,0.4060,141.32,0.5476,-0.0749,-168.89,0.0500,0.0200,0.0,0.012364
48.50,-1.0997,0.8282,-28.12,-0.7026,0.4144,141.02,0.5699,-0.0719,-169.18,0.0301,0.0000,9.9,0.020176
49.00,-1.0997,0.8282,-28.12,-0.7026,0.4144,141.02,0.5832,-0.0719,-169.03,0.0200,0.0000,0.0,0.000000
49.50,-1.0997,0.8282,-28.12,-0.7026,0.4144,141.02,0.5832,-0.0719,-169.10,0.0000,0.0000,0.0,0.000000
50.02,-1.0997,0.8282,-28.12,-0.7026,0.4144,141.02,0.5832,-0.0719,-168.78,0.0000,0.0000,9.9,0.000000
50.52,-1.0997,0.8282,-28.12,-0.7026,0.4144,141.02,0.5832,-0.0719,-168.80,0.0000,0.0000,0.0,0.000000
51.04,-1.0997,0.8282,-28.12,-0.7026,0.4144,141.02,0.5832,-0.0719,-168.83,0.0000,0.0000,0.0,0.000000
51.54,-1.0997,0.8282,-28.12,-0.7026,0.4144,141.02,0.5832,-0.0719,-168.70,0.0000,0.0000,9.9,0.000000
52.04,-1.0997,0.8282,-28.12,-0.7026,0.4144,141.02,0.5832,-0.0719,-168.39,0.0000,0.0000,0.0,0.000000
52.56,-1.0785,0.8200,-27.07,-0.6797,0.4039,140.92,0.5700,-0.0709,-168.07,-0.0197,0.0088,0.0,0.049140
53.06,-1.0785,0.8200,-27.07,-0.6797,0.4039,140.92,0.5530,-0.0688,-168.32,-0.1108,-0.0021,10.5,0.000000
53.56,-0.9389,0.7199,-24.73,-0.6189,0.3717,141.53,0.4416,-0.0751,-165.70,-0.3277,-0.0154,0.0,0.137005
54.06,-0.7663,0.6134,-23.23,-0.5719,0.3666,140.93,0.2891,-0.0642,-164.68,-0.0794,0.0650,0.0,0.094279
54.57,-0.7942,0.6019,-25.70,-0.5938,0.3848,140.69,0.2976,-0.0365,-166.70,0.0421,0.0342,10.0,0.056673
55.07,-0.7942,0.6019,-25.70,-0.5938,0.3848,140.69,0.3032,-0.0226,-167.03,0.0000,0.0200,0.0,0.000000
55.57,-0.7942,0.6019,-25.70,-0.5938,0.3848,140.69,0.3032,-0.0212,-167.40,0.0000,0.0000,0.0,0.000000
56.08,-0.7942,0.6019,-25.70,-0.5938,0.3848,140.69,0.3032,-0.0212,-167.39,0.0000,0.0000,9.9,0.000000
56.58,-0.7942,0.6019,-25.70,-0.5938,0.3848,140.69,0.3032,-0.0212,-167.16,0.0000,0.0000,0.0,0.000000
57.08,-0.7942,0.6019,-25.70,-0.5938,0.3848,140.69,0.3032,-0.0212,-167.36,0.0000,0.0000,0.0,0.000000
57.58,-0.7942,0.6019,-25.70,-0.5938,0.3848,140.69,0.3032,-0.0212,-167.50,0.0000,0.0000,10.0,0.000000
58.09,-0.7947,0.5825,-26.59,-0.5730,0.3755,140.97,0.3032,-0.0212,-167.73,0.0000,0.0000,0.0,0.045176
58.59,-0.7947,0.5825,-26.59,-0.5730,0.3755,140.97,0.3032,-0.0212,-167.62,0.0000,0.0000,0.0,0.000000
59.10,-0.7947,0.5825,-26.59,-0.5730,0.3755,140.97,0.3032,-0.0212,-167.80,0.0000,0.0000,9.9,0.000000
59.60,-0.7947,0.5825,-26.59,-0.5730,0.3755,140.97,0.3032,-0.0260,-167.16,0.0000,-0.0507,0.0,0.000000
60.10,-0.7552,0.5881,-25.45,-0.5451,0.3688,140.81,0.3011,-0.0434,-166.31,-0.0035,-0.0398,0.0,0.057348
60.60,-0.6848,0.6200,-28.06,-0.5105,0.3456,141.26,0.3089,-0.1159,-169.62,0.0146,-0.2821,10.0,0.083096
61.10,-0.5822,0.7270,-23.51,-0.4876,0.3222,144.31,0.3127,-0.2861,-168.03,0.0018,-0.3628,0.0,0.065279
61.62,-0.5499,0.7501,-20.74,-0.4783,0.2991,145.74,0.3130,-0.3380,-166.48,0.0000,-0.0300,0.0,0.048522
62.12,-0.5499,0.7501,-20.74,-0.4783,0.2991,145.74,0.3130,-0.3520,-167.04,-0.0000,-0.0200,9.9,0.000000
62.65,-0.5432,0.7569,-20.16,-0.4741,0.2906,146.80,0.3130,-0.3600,-167.24,-0.0000,-0.0000,0.0,0.018103
63.15,-0.5432,0.7569,-20.16,-0.4741,0.2906,146.80,0.3130,-0.3600,-167.33,-0.0000,-0.0000,0.0,0.000000
63.65,-0.5432,0.7569,-20.16,-0.4741,0.2906,146.80,0.3130,-0.3600,-167.43,-0.0000,-0.0000,10.5,0.000000
64.16,-0.5432,0.7569,-20.16,-0.4741,0.2906,146.80,0.3130,-0.3600,-167.30,-0.0000,-0.0000,0.0,0.000000
64.66,-0.5432,0.7569,-20.16,-0.4741,0.2906,146.80,0.3130,-0.3600,-167.00,-0.0000,-0.0000,0.0,0.000000
65.17,-0.5432,0.7569,-20.16,-0.4741,0.2906,146.80,0.3130,-0.3600,-166.95,-0.0000,-0.0000,9.9,0.000000
65.68,-0.5432,0.7569,-20.16,-0.4741,0.2906,146.80,0.3130,-0.3600,-166.87,-0.0000,-0.0000,0.0,0.000000
66.18,-0.5432,0.7569,-20.16,-0.4741,0.2906,146.80,0.3130,-0.3600,-166.88,-0.0000,-0.0000,0.0,0.000000
66.70,-0.5432,0.7569,-20.16,-0.4741,0.2906,146.80,0.3138,-0.3537,-167.07,0.0044,0.0507,9.8,0.000000
67.20,-0.5432,0.7569,-20.16,-0.4741,0.2906,146.80,0.3151,-0.3346,-167.59,0.0020,0.0838,0.0,0.000000
67.71,-0.6073,0.6763,-20.69,-0.4845,0.2937,145.97,0.3172,-0.2340,-166.73,0.0145,0.2890,0.0,0.021665
68.22,-0.6827,0.5307,-18.05,-0.4572,0.2768,148.46,0.3268,-0.0788,-166.17,0.0005,0.1526,9.8,0.062405
68.72,-0.6878,0.4941,-16.51,-0.4451,0.2643,149.58,0.3264,-0.0588,-165.92,-0.0000,0.0002,0.0,0.034676
69.23,-0.6878,0.4941,-16.51,-0.4451,0.2643,149.58,0.3264,-0.0588,-166.18,-0.0000,0.0000,0.0,0.000000
69.73,-0.6878,0.4941,-16.51,-0.4451,0.2643,149.58,0.3264,-0.0588,-166.83,-0.0000,0.0000,10.6,0.000000
70.24,-0.6973,0.4952,-18.77,-0.4509,0.2747,148.43,0.3264,-0.0588,-167.38,0.0003,0.0003,0.0,0.023614
70.74,-0.6973,0.4952,-18.77,-0.4509,0.2747,148.43,0.3264,-0.0588,-167.22,0.0000,0.0000,0.0,0.000000
71.24,-0.6973,0.4952,-18.77,-0.4509,0.2747,148.43,0.3264,-0.0588,-167.24,0.0000,0.0000,10.0,0.000000
71.74,-0.7119,0.4929,-16.51,-0.4617,0.2764,149.36,0.3258,-0.0588,-165.20,-0.0180,0.0000,0.0,0.021917
72.24,-0.7025,0.4945,-15.68,-0.4579,0.2778,148.83,0.3180,-0.0588,-164.74,-0.0003,0.0000,0.0,0.008223
72.75,-0.7025,0.4945,-15.68,-0.4579,0.2778,148.83,0.3252,-0.0561,-165.42,0.0400,0.0002,10.0,0.000000
73.25,-0.7025,0.4945,-15.68,-0.4579,0.2778,148.83,0.3416,-0.0561,-164.68,0.0200,-0.0000,0.0,0.000000
73.76,-0.7177,0.5002,-17.99,-0.4508,0.2718,148.62,0.3489,-0.0560,-167.17,0.0020,-0.0000,0.0,0.018205
74.26,-0.7228,0.5207,-20.30,-0.4585,0.2860,147.51,0.3490,-0.0552,-167.99,-0.0002,0.0200,9.9,0.032108
74.78,-0.7228,0.5207,-20.30,-0.4585,0.2860,147.51,0.3466,-0.0520,-167.68,-0.0200,0.0000,0.0,0.000000
75.29,-0.7228,0.5207,-20.30,-0.4585,0.2860,147.51,0.3344,-0.0520,-168.13,-0.0397,0.0000,0.0,0.000000
75.80,-0.6928,0.5208,-21.58,-0.4477,0.2969,146.62,0.3156,-0.0521,-167.26,-0.0499,0.0001,9.8,0.030058
76.30,-0.6770,0.5244,-20.99,-0.4481,0.3054,145.71,0.2914,-0.0523,-167.24,-0.0471,-0.0020,0.0,0.016886
76.80,-0.6363,0.4940,-22.98,-0.4348,0.2937,145.71,0.2657,-0.0497,-168.48,-0.0378,0.0028,0.0,0.035197
77.31,-0.6147,0.4908,-23.47,-0.4318,0.3023,145.05,0.2405,-0.0497,-168.56,-0.0482,-0.0015,9.9,0.018050
77.82,-0.5888,0.4768,-23.28,-0.4236,0.3018,145.29,0.2210,-0.0497,-168.59,-0.0399,-0.0000,0.0,0.015826
78.32,-0.5653,0.4684,-23.44,-0.4202,0.3067,145.15,0.2007,-0.0497,-168.61,-0.0300,-0.0000,0.0,0.012020
78.82,-0.5502,0.4509,-23.86,-0.4248,0.3014,144.77,0.1867,-0.0497,-168.63,-0.0300,-0.0000,9.9,0.014060
79.33,-0.5502,0.4509,-23.86,-0.4248,0.3014,144.77,0.1724,-0.0497,-168.65,-0.0200,-0.0000,0.0,0.000000
79.83,-0.5085,0.4593,-24.87,-0.4023,0.3198,143.78,0.1623,-0.0497,-168.65,-0.0200,-0.0000,0.0,0.057682
80.34,-0.5085,0.4593,-24.87,-0.4023,0.3198,143.78,0.1522,-0.0497,-168.68,-0.0200,-0.0000,10.5,0.000000
80.84,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1421,-0.0497,-168.69,-0.0200,-0.0000,0.0,0.020676
81.35,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1319,-0.0497,-168.70,-0.0200,-0.0000,0.0,0.000000
81.86,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1276,-0.0497,-168.72,0.0002,-0.0000,9.9,0.000000
82.36,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1276,-0.0497,-168.74,0.0001,-0.0000,0.0,0.000000
82.87,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1276,-0.0497,-168.75,0.0003,-0.0000,0.0,0.000000
83.38,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1276,-0.0497,-168.78,0.0000,-0.0000,9.9,0.000000
83.88,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1276,-0.0497,-168.79,0.0000,-0.0000,0.0,0.000000
84.38,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1276,-0.0497,-168.82,0.0000,0.0000,0.0,0.000000
84.88,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1276,-0.0497,-168.84,0.0000,0.0000,10.0,0.000000
85.38,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1276,-0.0497,-168.86,0.0000,0.0000,0.0,0.000000
85.88,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1276,-0.0497,-168.87,0.0000,0.0000,0.0,0.000000
86.39,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1276,-0.0497,-168.90,0.0000,0.0000,10.0,0.000000
86.89,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-168.91,0.0000,0.0000,0.0,0.000000
87.40,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-168.93,0.0000,0.0000,0.0,0.000000
87.90,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-168.96,0.0000,0.0000,9.9,0.000000
88.40,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-168.97,0.0000,0.0000,0.0,0.000000
88.90,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.00,0.0000,0.0000,0.0,0.000000
89.41,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.03,0.0000,0.0000,10.6,0.000000
89.92,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.04,0.0000,0.0000,0.0,0.000000
90.42,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.06,0.0000,0.0000,0.0,0.000000
90.92,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.06,0.0000,0.0000,9.9,0.000000
91.42,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.09,0.0000,0.0000,0.0,0.000000
91.94,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.10,0.0000,0.0000,0.0,0.000000
92.44,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.11,0.0000,0.0000,9.9,0.000000
92.94,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.13,0.0000,0.0000,0.0,0.000000
93.44,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.16,0.0000,0.0000,0.0,0.000000
93.94,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.18,0.0000,0.0000,10.0,0.000000
94.46,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.19,0.0000,0.0000,0.0,0.000000
94.96,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.22,0.0000,0.0000,0.0,0.000000
95.46,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.25,0.0000,0.0000,9.9,0.000000
95.96,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.28,0.0000,0.0000,0.0,0.000000
96.46,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.28,0.0000,0.0000,0.0,0.000000
96.98,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.31,0.0000,0.0000,9.9,0.000000
97.48,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.32,0.0000,0.0000,0.0,0.000000
97.98,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.34,0.0000,0.0000,0.0,0.000000
98.48,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.35,0.0000,0.0000,10.0,0.000000
99.00,-0.4851,0.4578,-25.97,-0.3989,0.3296,142.73,0.1277,-0.0497,-169.36,0.0000,0.0000,0.0,0.000000
