elapsed_s,fc_vx,fc_vy,filt_vx,filt_vy,dvx,dvy,overshoot_flag
9.776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
9.989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
10.946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.566,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
11.977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.628,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
12.946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.570,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
13.988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.618,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.729,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
14.835,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0
14.935,0.0000,-0.0100,-0.0000,-0.0000,0.0000,-0.0998,0
15.046,0.0000,0.0100,0.0000,0.0001,0.0000,0.1809,0
15.146,0.0000,-0.0100,0.0003,-0.0000,0.0000,-0.1997,0
15.249,0.0000,0.0000,0.0000,-0.0004,0.0000,0.0975,0
15.350,0.0000,-0.0100,-0.0000,0.0005,0.0000,-0.0990,0
15.456,0.0000,0.0000,-0.0000,-0.0004,0.0000,0.0941,0
15.566,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
15.772,-0.0100,0.0000,-0.0008,0.0000,-0.0945,0.0000,0
15.877,0.0000,-0.0100,0.0001,-0.0000,0.0952,-0.0952,0
15.989,0.0000,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
16.097,0.0000,-0.0100,-0.0000,-0.0000,0.0000,0.0000,0
16.198,0.0000,-0.0100,-0.0000,-0.0000,0.0000,0.0000,0
16.300,-0.0200,-0.0200,-0.0000,-0.0159,-0.1961,-0.0980,0
16.409,-0.0200,-0.0200,-0.0058,-0.0184,0.0000,0.0000,0
16.518,-0.0300,-0.0300,-0.0141,-0.0278,-0.0911,-0.0911,0
16.629,-0.0400,-0.0200,-0.0226,-0.0344,-0.0901,0.0901,0
16.730,-0.0500,-0.0300,-0.0269,-0.0401,-0.0992,-0.0992,0
16.835,-0.0500,-0.0300,-0.0302,-0.0414,0.0000,0.0000,0
16.937,-0.0600,-0.0300,-0.0323,-0.0444,-0.0987,0.0000,0
17.046,-0.0700,-0.0300,-0.0397,-0.0544,-0.0914,0.0000,0
17.146,-0.0800,-0.0400,-0.0482,-0.0546,-0.0996,-0.0996,0
17.248,-0.0900,-0.0300,-0.0626,-0.0474,-0.0981,0.0981,0
17.350,-0.0900,-0.0200,-0.0632,-0.0390,0.0000,0.0984,0
17.455,-0.0800,-0.0100,-0.0621,-0.0234,0.0951,0.0951,0
17.555,-0.0800,0.0000,-0.0637,-0.0164,0.0000,0.0998,0
17.655,-0.0800,0.0000,-0.0711,-0.0047,0.0000,0.0000,0
17.755,-0.0700,0.0000,-0.0723,-0.0057,0.1000,0.0000,0
17.856,-0.0700,0.0000,-0.0688,-0.0097,0.0000,0.0000,0
17.966,-0.0600,0.0000,-0.0646,-0.0086,0.0907,0.0000,0
18.066,-0.0500,0.0000,-0.0616,-0.0100,0.1000,0.0000,0
18.168,-0.0500,0.0000,-0.0609,-0.0109,0.0000,0.0000,0
18.270,-0.0600,0.0000,-0.0598,-0.0072,-0.0985,0.0000,0
18.378,-0.0500,-0.0100,-0.0582,-0.0070,0.0922,-0.0922,0
18.488,-0.0400,-0.0100,-0.0514,-0.0096,0.0908,0.0000,0
18.588,-0.0300,-0.0100,-0.0429,-0.0064,0.0999,0.0000,0
18.689,-0.0200,-0.0100,-0.0383,-0.0042,0.0992,0.0000,0
18.799,-0.0100,-0.0100,-0.0321,-0.0028,0.0910,0.0000,0
18.901,-0.0100,-0.0100,-0.0026,-0.0002,0.0000,0.0000,0
19.009,-0.0100,-0.0100,-0.0000,-0.0000,0.0000,0.0000,0
19.117,-0.0100,-0.0100,-0.0000,-0.0000,0.0000,0.0000,0
19.228,-0.0100,-0.0100,-0.0000,-0.0000,0.0000,0.0000,0
19.330,-0.0100,-0.0100,-0.0001,-0.0000,0.0000,0.0000,0
19.438,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0923,0
19.546,-0.0100,0.0000,-0.0000,-0.0002,0.0000,0.0000,0
19.649,-0.0100,0.0000,-0.0000,-0.0001,0.0000,0.0000,0
19.750,-0.0100,0.0000,-0.0000,-0.0001,0.0000,0.0000,0
19.855,-0.0100,-0.0100,-0.0000,-0.0000,0.0000,-0.0948,0
19.957,-0.0100,-0.0100,-0.0000,-0.0001,0.0000,0.0000,0
20.069,-0.0200,0.0000,-0.0097,-0.0000,-0.0893,0.0893,0
20.169,-0.0300,0.0000,-0.0273,-0.0021,-0.0995,0.0000,0
20.280,-0.0400,0.0000,-0.0293,-0.0096,-0.0905,0.0000,0
20.388,-0.0600,-0.0200,-0.0630,-0.0202,-0.1846,-0.1846,0
20.489,-0.1200,-0.0100,-0.1148,-0.0114,-0.5983,0.0997,1
20.596,-0.1900,0.0200,-0.1777,0.0146,-0.6512,0.2791,0
20.697,-0.2500,0.0300,-0.2346,0.0206,-0.5926,0.0988,0
20.800,-0.3000,0.0200,-0.2830,0.0059,-0.4885,-0.0977,1
20.908,-0.3600,0.0500,-0.3460,0.0190,-0.5519,0.2760,0
21.012,-0.4000,0.0400,-0.3832,0.0057,-0.3867,-0.0967,1
21.120,-0.4400,0.0300,-0.4204,-0.0176,-0.3679,-0.0920,1
21.228,-0.4300,0.0000,-0.4108,-0.0384,0.0930,-0.2790,0
21.335,-0.3900,-0.0100,-0.3847,-0.0507,0.3746,-0.0937,1
21.437,-0.3300,-0.0100,-0.3320,-0.0379,0.5883,0.0000,1
21.546,-0.2600,-0.0100,-0.2640,-0.0320,0.6409,0.0000,1
21.649,-0.1800,0.0000,-0.1806,-0.0075,0.7762,0.0970,1
21.756,-0.0900,0.0000,-0.1369,-0.0052,0.8401,0.0000,1
21.866,-0.0400,0.0000,-0.1072,-0.0019,0.4553,0.0000,1
21.970,-0.0200,0.0000,-0.0897,-0.0005,0.1916,0.0000,0
22.077,-0.0200,0.0100,-0.0759,-0.0003,0.0000,0.0940,0
22.178,-0.0200,0.0100,-0.0594,-0.0002,0.0000,0.0000,0
22.288,-0.0200,0.0000,-0.0488,-0.0099,0.0000,-0.0911,0
22.390,-0.0200,0.0000,-0.0391,-0.0078,0.0000,0.0000,0
22.500,-0.0200,0.0000,-0.0333,-0.0054,0.0000,0.0000,0
22.609,-0.0100,0.0000,-0.0278,-0.0063,0.0919,0.0000,0
22.711,-0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
22.819,-0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
22.929,-0.0100,0.0000,-0.0000,-0.0003,0.0000,0.0000,0
23.029,-0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
23.129,-0.0200,0.0000,-0.0205,-0.0000,-0.0999,0.0000,0
23.230,-0.0200,0.0000,-0.0203,-0.0000,0.0000,0.0000,0
23.332,-0.0200,0.0000,-0.0202,-0.0000,0.0000,0.0000,0
23.441,-0.0200,0.0000,-0.0202,-0.0000,0.0000,0.0000,0
23.546,-0.0100,0.0000,-0.0201,-0.0013,0.0958,0.0000,0
23.646,-0.0100,0.0000,-0.0017,-0.0001,0.0000,0.0000,0
23.746,-0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
23.849,-0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
23.955,0.0000,0.0100,-0.0000,-0.0000,0.0943,0.0943,0
24.056,0.0000,0.0100,-0.0000,-0.0003,0.0000,0.0000,0
24.167,0.0000,0.0000,-0.0000,-0.0002,0.0000,-0.0901,0
24.270,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
24.375,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0949,0
24.476,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
24.578,0.0100,0.0100,-0.0000,-0.0000,0.0974,0.0000,0
24.688,0.0100,0.0100,0.0002,-0.0000,0.0000,0.0000,0
24.798,0.0400,0.0200,0.0392,-0.0000,0.2732,0.0911,0
24.899,0.1000,0.0200,0.0915,0.0033,0.5972,0.0000,0
25.009,0.1500,0.0100,0.1626,-0.0029,0.4507,-0.0901,1
25.110,0.2400,0.0000,0.2111,-0.0148,0.8991,-0.0999,0
25.217,0.3100,-0.0100,0.2817,-0.0328,0.6508,-0.0930,0
25.328,0.3800,-0.0300,0.3440,-0.0361,0.6299,-0.1800,0
25.436,0.4200,-0.0500,0.3560,-0.0346,0.3729,-0.1864,0
25.548,0.4100,-0.0400,0.3632,-0.0110,-0.0888,0.0888,0
25.649,0.4100,-0.0200,0.3834,0.0101,0.0000,0.1977,0
25.756,0.3900,0.0000,0.3711,0.0075,-0.1873,0.1873,0
25.866,0.3400,0.0000,0.3329,0.0102,-0.4538,0.0000,1
25.969,0.3000,0.0100,0.2920,0.0031,-0.3894,0.0974,1
26.070,0.2400,0.0100,0.2244,-0.0004,-0.5962,0.0000,1
26.172,0.1600,0.0100,0.1613,0.0006,-0.7824,0.0000,1
26.276,0.0700,0.0200,0.0999,0.0037,-0.8608,0.0956,1
26.378,0.0200,0.0100,0.0529,0.0019,-0.4934,-0.0987,1
26.488,-0.0100,0.0100,0.0255,-0.0021,-0.2723,0.0000,0
26.590,-0.0200,0.0000,0.0029,-0.0049,-0.0983,-0.0983,0
26.690,-0.0200,0.0000,-0.0155,-0.0018,0.0000,0.0000,0
26.798,-0.0100,0.0000,-0.0165,-0.0014,0.0926,0.0000,0
26.908,-0.0100,0.0000,-0.0001,0.0001,0.0000,0.0000,0
27.008,0.0000,0.0000,-0.0000,0.0000,0.0994,0.0000,0
27.109,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
27.217,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
27.328,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
27.430,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
27.536,0.0000,0.0000,-0.0000,-0.0002,0.0000,0.0000,0
27.637,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
27.748,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
27.849,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
27.950,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
28.056,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
28.156,0.0000,0.0000,-0.0002,-0.0000,0.0000,0.0000,0
28.269,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0880,0
28.376,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
28.477,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
28.577,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
28.678,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
28.790,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
28.896,0.0000,0.0300,-0.0000,0.0236,0.0000,0.1889,0
28.998,0.0000,0.0800,-0.0000,0.0739,0.0000,0.4889,0
29.100,0.0000,0.1400,-0.0000,0.1240,0.0000,0.5903,0
29.208,0.0000,0.2200,0.0057,0.2196,0.0000,0.7394,0
29.316,0.0200,0.3300,0.0154,0.2917,0.1843,1.0138,0
29.428,0.0300,0.4100,0.0184,0.3654,0.0893,0.7148,0
29.529,0.0400,0.4800,0.0229,0.4119,0.0991,0.6937,0
29.635,0.0300,0.5500,0.0118,0.4421,-0.0943,0.6604,0
29.739,0.0200,0.5500,0.0136,0.4354,-0.0966,0.0000,0
29.839,0.0200,0.5000,0.0017,0.4009,0.0000,-0.4989,0
29.946,0.0100,0.3900,0.0013,0.3380,-0.0932,-1.0257,0
30.048,0.0100,0.2500,-0.0092,0.2437,0.0000,-1.3745,0
30.149,0.0000,0.1200,-0.0200,0.1813,-0.0991,-1.2880,0
30.251,-0.0100,0.0400,-0.0374,0.1735,-0.0984,-0.7872,0
30.355,-0.0200,0.0000,-0.0344,0.1611,-0.0958,-0.3831,0
30.455,-0.0200,0.0000,-0.0301,0.1756,0.0000,0.0000,0
30.555,-0.0200,-0.0100,-0.0303,0.1645,0.0000,-0.0997,0
30.655,-0.0200,-0.0200,-0.0280,0.1404,0.0000,-0.0999,0
30.756,-0.0200,-0.0100,-0.0251,0.1182,0.0000,0.0991,0
30.866,-0.0200,0.0000,-0.0232,0.0889,0.0000,0.0907,0
30.968,-0.0200,-0.0100,-0.0222,0.0550,0.0000,-0.0983,0
31.069,-0.0100,-0.0100,-0.0179,0.0384,0.0989,0.0000,0
31.170,0.0000,0.0000,-0.0000,0.0000,0.0995,0.0995,0
31.276,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
31.377,0.0000,-0.0100,-0.0000,-0.0000,0.0000,-0.0995,0
31.488,0.0000,-0.0100,-0.0000,-0.0000,0.0000,0.0000,0
31.591,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0972,0
31.696,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
31.800,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
31.908,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
32.008,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
32.117,0.0000,0.0000,-0.0000,-0.0002,0.0000,0.0000,0
32.217,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
32.327,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
32.428,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
32.535,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
32.635,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
32.738,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0
32.848,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
32.955,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
33.066,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
33.169,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
33.270,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
33.376,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0941,0
33.477,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
33.588,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
33.697,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
33.799,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
33.900,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
34.008,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
34.109,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
34.216,0.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0931,0
34.317,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0991,0
34.428,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
34.537,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
34.646,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
34.748,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
34.849,0.0000,0.0200,-0.0000,0.0074,0.0000,0.0993,0
34.956,0.0000,0.0100,-0.0000,0.0145,0.0000,-0.0930,0
35.066,0.0000,0.0200,-0.0000,0.0000,0.0000,0.0910,0
35.170,0.0000,0.0200,-0.0000,0.0168,0.0000,0.0000,0
35.270,0.0000,0.0200,-0.0000,0.0177,0.0000,0.0000,0
35.378,0.0000,0.0100,-0.0000,0.0165,0.0000,-0.0932,0
35.489,0.0000,0.0000,-0.0000,-0.0004,0.0000,-0.0896,0
35.595,0.0000,-0.0200,-0.0000,-0.0004,0.0000,-0.1889,0
35.695,0.0000,-0.0900,-0.0095,-0.0648,0.0000,-0.6995,0
35.797,0.0000,-0.1600,-0.0073,-0.1246,0.0000,-0.6836,0
35.900,0.0100,-0.2700,-0.0051,-0.2114,0.0973,-1.0701,0
36.008,0.0200,-0.3900,0.0034,-0.3264,0.0928,-1.1136,0
36.116,0.0200,-0.5000,-0.0035,-0.4004,0.0000,-1.0174,0
36.228,0.0200,-0.5700,-0.0043,-0.4066,0.0000,-0.6245,0
36.335,0.0000,-0.5500,-0.0085,-0.3760,-0.1872,0.1872,0
36.438,0.0000,-0.4600,-0.0095,-0.3290,0.0000,0.8760,0
36.548,0.0000,-0.3700,0.0031,-0.2580,0.0000,0.8130,0
36.649,0.0100,-0.2100,0.0083,-0.1487,0.1000,1.5994,0
36.755,0.0300,-0.0500,0.0119,-0.0959,0.1870,1.4962,0
36.856,0.0200,0.0400,0.0136,-0.0731,-0.0996,0.8966,0
36.969,0.0200,0.0700,0.0160,-0.0956,0.0000,0.2655,0
37.069,0.0100,0.0800,-0.0022,-0.0997,-0.0996,0.0996,0
37.170,0.0000,0.0700,-0.0031,-0.1050,-0.0996,-0.0996,0
37.278,0.0000,0.0700,-0.0022,-0.0954,0.0000,0.0000,0
37.389,0.0000,0.0500,-0.0015,-0.0699,0.0000,-0.1802,0
37.499,0.0000,0.0400,-0.0036,0.0112,0.0000,-0.0909,0
37.601,0.0000,0.0300,-0.0025,0.0196,0.0000,-0.0985,0
37.706,0.0000,0.0200,-0.0018,0.0224,0.0000,-0.0946,0
37.808,0.0000,0.0200,-0.0012,0.0216,0.0000,0.0000,0
37.908,0.0000,0.0100,-0.0019,0.0188,0.0000,-0.0995,0
38.016,0.0000,0.0100,-0.0000,0.0001,0.0000,0.0000,0
38.116,0.0000,0.0200,-0.0000,0.0059,0.0000,0.0995,0
38.217,0.0000,0.0200,-0.0000,0.0206,0.0000,0.0000,0
38.328,0.0100,0.0200,-0.0000,0.0236,0.0902,0.0000,0
38.428,0.0100,0.0100,-0.0000,0.0002,0.0000,-0.0998,0
38.529,0.0100,0.0100,-0.0000,0.0000,0.0000,0.0000,0
38.635,0.0100,0.0100,-0.0000,0.0000,0.0000,0.0000,0
38.737,0.0100,0.0100,-0.0000,0.0000,0.0000,0.0000,0
