elapsed_s,fc_vx,fc_vy,filt_vx,filt_vy,dvx,dvy,overshoot_flag
13.774,-0.0500,0.0000,-0.0497,0.0000,-0.0998,0.0000,0
13.876,-0.0600,0.0000,-0.0592,0.0000,-0.0977,0.0000,0
13.982,-0.0600,0.0000,-0.0600,0.0000,0.0000,0.0000,0
14.084,-0.0600,0.0000,-0.0600,0.0000,0.0000,0.0000,0
14.193,-0.0600,0.0000,-0.0600,0.0000,0.0000,0.0000,0
14.296,-0.0600,0.0000,-0.0600,0.0000,0.0000,0.0000,0
14.398,-0.0500,0.0000,-0.0542,0.0000,0.0985,0.0000,0
14.502,-0.0500,0.0000,-0.0500,0.0000,0.0000,0.0000,0
14.602,-0.0500,0.0000,-0.0500,0.0000,0.0000,0.0000,0
14.702,-0.0400,0.0000,-0.0500,0.0000,0.0999,0.0000,0
14.803,-0.0400,0.0000,-0.0401,0.0000,0.0000,0.0000,0
14.914,-0.0400,0.0000,-0.0400,0.0000,0.0000,0.0000,0
15.016,-0.0400,0.0000,-0.0400,0.0000,0.0000,0.0000,0
15.119,-0.0400,0.0000,-0.0400,0.0000,0.0000,0.0000,0
15.226,-0.0300,0.0000,-0.0300,0.0000,0.0934,0.0000,0
15.327,-0.0300,0.0000,-0.0300,0.0000,0.0000,0.0000,0
15.435,-0.0300,0.0000,-0.0300,0.0000,0.0000,0.0000,0
15.543,-0.0300,0.0000,-0.0300,0.0000,0.0000,0.0000,0
15.653,-0.0200,0.0000,-0.0200,0.0000,0.0907,0.0000,0
15.756,-0.0200,0.0000,-0.0200,0.0000,0.0000,0.0000,0
15.862,-0.0200,0.0000,-0.0200,0.0000,0.0000,0.0000,0
15.973,-0.0200,0.0000,-0.0200,0.0000,0.0000,0.0000,0
16.075,-0.0100,0.0000,-0.0000,0.0000,0.0973,0.0000,0
16.176,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
16.278,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
16.382,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
16.482,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
16.583,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
16.693,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
16.793,0.0000,0.0000,-0.0000,0.0000,0.0999,0.0000,0
16.896,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
16.997,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
17.103,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
17.213,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
17.317,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
17.417,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
17.525,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
17.635,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
17.735,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
17.835,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
17.937,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
18.037,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
18.141,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
18.244,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
18.354,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
18.455,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
