elapsed_s,fc_vx,fc_vy,odom_vx,odom_vy,filt_vx,filt_vy,filt_px,filt_py,odom_base_x,odom_base_y,odom_base_yaw,map_odom_x,map_odom_y,map_odom_yaw,amcl_x,amcl_y,amcl_yaw,amcl_delta,pos_gap_x,pos_gap_y,odom_drift_speed
2.64,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0300,-0.0001,-0.0300,-0.0001,-0.29,-0.0000,-0.0015,0.15,0.0000,0.0000,0.00,0.000000,-0.0300,-0.0001,0.0000
2.84,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0300,-0.0001,-0.0300,-0.0001,-0.30,-0.0000,-0.0015,0.15,0.0000,0.0000,0.00,0.000000,-0.0300,-0.0001,0.0000
3.04,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0300,-0.0001,-0.0300,-0.0001,-0.29,-0.0000,-0.0015,0.15,0.0000,0.0000,0.00,0.000000,-0.0300,-0.0001,0.0000
3.25,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0300,-0.0001,-0.0300,-0.0001,-0.30,-0.0000,-0.0015,0.15,0.0000,0.0000,0.00,0.000000,-0.0300,-0.0001,0.0000
3.45,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0300,-0.0001,-0.0300,-0.0001,-0.30,-0.0000,-0.0015,0.15,0.0000,0.0000,0.00,0.000000,-0.0300,-0.0001,0.0000
3.65,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0300,-0.0001,-0.0300,-0.0001,-0.30,-0.0000,-0.0015,0.15,0.0000,0.0000,0.00,0.000000,-0.0300,-0.0001,0.0000
3.86,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0300,-0.0001,-0.0300,-0.0001,-0.30,-0.0000,-0.0015,0.15,0.0000,0.0000,0.00,0.000000,-0.0300,-0.0001,0.0000
4.06,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0300,-0.0001,-0.0300,-0.0001,-0.31,-0.0000,-0.0015,0.15,0.0000,0.0000,0.00,0.000000,-0.0300,-0.0001,0.0000
4.26,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0300,-0.0001,-0.0300,-0.0001,-0.30,-0.0000,-0.0015,0.15,0.0000,0.0000,0.00,0.000000,-0.0300,-0.0001,0.0000
4.47,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0300,-0.0001,-0.0300,-0.0001,-0.31,-0.0000,-0.0015,0.15,0.0000,0.0000,0.00,0.000000,-0.0300,-0.0001,0.0000
4.67,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0300,-0.0001,-0.0300,-0.0001,-0.31,-0.0000,-0.0015,0.15,0.0000,0.0000,0.00,0.000000,-0.0300,-0.0001,0.0000
4.87,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0300,-0.0001,-0.0300,-0.0001,-0.30,-0.0000,-0.0015,0.15,0.0000,0.0000,0.00,0.000000,-0.0300,-0.0001,0.0000
5.07,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0300,-0.0001,-0.0300,-0.0001,-0.29,-0.0000,-0.0015,0.15,0.0000,0.0000,0.00,0.000000,-0.0300,-0.0001,0.0000
5.27,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0300,-0.0001,-0.0300,-0.0001,0.06,-0.0000,-0.0015,0.15,0.0000,0.0000,0.00,0.000000,-0.0300,-0.0001,0.0000
5.47,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0300,-0.0001,-0.0300,-0.0001,1.59,0.0013,0.0001,0.04,-0.0286,-0.0000,1.58,0.010159,-0.0013,-0.0001,0.0000
5.67,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0300,-0.0001,-0.0300,-0.0001,2.22,0.0013,0.0001,0.04,-0.0299,0.0006,2.22,0.000000,-0.0001,-0.0007,0.0000
5.88,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0300,-0.0001,-0.0300,-0.0001,1.76,0.0001,0.0007,0.01,-0.0299,0.0006,2.22,0.006620,-0.0001,-0.0007,0.0000
6.09,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0300,-0.0001,-0.0300,-0.0001,1.20,-0.0018,0.0011,-0.07,-0.0318,0.0011,1.32,0.009841,0.0018,-0.0012,0.0000
6.29,-0.0100,0.0100,0.0000,0.0000,-0.0000,0.0000,-0.0300,-0.0001,-0.0300,-0.0001,1.00,-0.0018,0.0011,-0.07,-0.0318,0.0011,1.32,0.000000,0.0018,-0.0012,0.0000
6.49,-0.0300,0.0100,-0.0300,0.0000,-0.0286,0.0047,-0.0327,0.0014,-0.0323,0.0013,0.73,-0.0024,0.0035,-0.03,-0.0324,0.0034,0.71,0.012045,-0.0003,-0.0020,0.0290
6.70,-0.0300,0.0100,-0.0300,0.0000,-0.0300,0.0000,-0.0387,0.0014,-0.0387,0.0014,1.34,-0.0005,0.0037,-0.14,-0.0381,0.0052,1.16,0.008941,-0.0007,-0.0038,0.0300
6.90,-0.0400,0.0000,-0.0400,0.0000,-0.0375,0.0000,-0.0444,0.0014,-0.0444,0.0014,0.83,-0.0010,0.0019,-0.14,-0.0444,0.0035,0.81,0.009097,-0.0000,-0.0020,0.0000
7.11,-0.0400,0.0000,-0.0400,0.0000,-0.0406,0.0000,-0.0530,0.0014,-0.0530,0.0014,-0.18,-0.0022,0.0016,-0.15,-0.0540,0.0032,-0.19,0.006133,0.0011,-0.0018,0.0000
7.31,-0.0300,0.0000,-0.0300,0.0000,-0.0306,0.0000,-0.0610,0.0014,-0.0604,0.0014,0.24,-0.0063,0.0030,-0.12,-0.0657,0.0045,-0.01,0.021100,0.0048,-0.0031,0.0000
7.51,-0.0200,0.0000,-0.0200,0.0000,-0.0200,0.0000,-0.0655,0.0014,-0.0655,0.0014,0.62,-0.0063,0.0030,-0.12,-0.0657,0.0045,-0.01,0.000000,0.0003,-0.0031,0.0200
7.71,-0.0200,0.0000,-0.0200,0.0000,-0.0103,0.0000,-0.0675,0.0014,-0.0675,0.0014,0.18,-0.0065,-0.0009,-0.19,-0.0728,0.0007,0.39,0.019345,0.0053,0.0007,0.0103
7.92,-0.0200,0.0000,-0.0200,0.0000,-0.0200,0.0000,-0.0712,0.0015,-0.0712,0.0015,-0.39,-0.0076,-0.0007,-0.14,-0.0778,0.0009,-0.42,0.005364,0.0065,0.0005,0.0200
8.12,-0.0200,0.0000,-0.0200,0.0000,-0.0200,0.0000,-0.0750,0.0015,-0.0750,0.0015,-0.50,-0.0076,-0.0007,-0.14,-0.0778,0.0009,-0.42,0.000000,0.0028,0.0005,0.0200
8.32,-0.0100,0.0000,0.0000,0.0000,-0.0025,0.0000,-0.0781,0.0015,-0.0781,0.0015,-0.96,-0.0080,-0.0034,-0.09,-0.0838,-0.0018,-0.64,0.013521,0.0056,0.0033,0.0025
8.53,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0781,0.0015,-0.0781,0.0015,-0.86,-0.0080,-0.0034,-0.09,-0.0838,-0.0018,-0.64,0.000000,0.0057,0.0033,0.0000
8.73,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0780,0.0015,-0.0780,0.0015,-0.70,-0.0080,-0.0034,-0.09,-0.0838,-0.0018,-0.64,0.000000,0.0058,0.0033,0.0000
8.93,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0778,0.0015,-0.0779,0.0015,-0.79,-0.0080,-0.0034,-0.09,-0.0838,-0.0018,-0.64,0.000000,0.0059,0.0033,0.0000
9.14,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0777,0.0015,-0.0777,0.0015,-0.71,-0.0080,-0.0034,-0.09,-0.0838,-0.0018,-0.64,0.000000,0.0060,0.0033,0.0000
9.34,-0.0100,-0.0100,0.0000,0.0000,-0.0000,0.0000,-0.0777,0.0015,-0.0777,0.0015,-0.46,-0.0080,-0.0034,-0.09,-0.0838,-0.0018,-0.64,0.000000,0.0061,0.0033,0.0000
9.55,-0.0500,0.0000,-0.0500,0.0000,-0.0430,0.0000,-0.0813,0.0015,-0.0813,0.0015,-0.27,-0.0080,-0.0034,-0.09,-0.0838,-0.0018,-0.64,0.000000,0.0024,0.0033,0.0000
9.75,-0.0900,-0.0100,-0.0900,0.0000,-0.0868,0.0000,-0.0959,0.0015,-0.0959,0.0015,-0.19,-0.0061,-0.0049,-0.19,-0.0947,-0.0031,-0.26,0.011874,-0.0012,0.0046,0.0000
9.95,-0.1300,-0.0100,-0.1300,0.0000,-0.1243,0.0000,-0.1168,0.0015,-0.1168,0.0015,-0.53,-0.0100,-0.0042,-0.33,-0.1160,-0.0021,-0.73,0.019693,-0.0008,0.0036,0.0000
10.16,-0.1500,-0.0100,-0.1500,0.0000,-0.1496,0.0000,-0.1445,0.0016,-0.1445,0.0016,0.04,-0.0138,-0.0046,-0.31,-0.1444,-0.0024,-0.45,0.017990,-0.0001,0.0039,0.0000
10.37,-0.2100,0.0000,-0.2000,0.0000,-0.1920,0.0000,-0.1768,0.0016,-0.1768,0.0016,0.68,-0.0215,-0.0083,-0.25,-0.1816,-0.0060,0.07,0.041710,0.0048,0.0076,0.0000
10.57,-0.2500,0.0000,-0.2500,0.0000,-0.2324,0.0000,-0.2234,0.0016,-0.2184,0.0016,-0.06,-0.0243,-0.0078,-0.05,-0.2236,-0.0060,0.82,0.013928,0.0002,0.0076,0.0000
10.77,-0.2400,0.0000,-0.2400,0.0000,-0.2439,0.0000,-0.2723,0.0016,-0.2723,0.0016,-1.90,-0.0159,0.0042,-0.28,-0.2843,0.0071,-2.09,0.072778,0.0121,-0.0055,0.0000
10.98,-0.2400,-0.0200,-0.2400,0.0000,-0.2376,0.0000,-0.3167,0.0017,-0.3167,0.0017,-3.12,-0.0136,0.0060,-0.81,-0.3281,0.0122,-3.83,0.014305,0.0114,-0.0105,0.0000
11.18,-0.2200,-0.0100,-0.2200,0.0000,-0.2216,0.0000,-0.3629,0.0020,-0.3629,0.0020,-1.66,-0.0161,-0.0018,-0.80,-0.3766,0.0053,-2.55,0.040859,0.0137,-0.0033,0.0000
11.38,-0.1700,0.0000,-0.1800,0.0000,-0.1828,0.0000,-0.4063,0.0022,-0.4063,0.0022,-0.18,-0.0226,0.0006,-0.76,-0.4261,0.0081,-0.91,0.034438,0.0197,-0.0059,0.0000
11.58,-0.1700,0.0100,-0.1800,0.0000,-0.1750,0.0000,-0.4401,0.0025,-0.4401,0.0025,-0.30,-0.0335,-0.0019,-0.15,-0.4714,0.0016,-0.41,0.055541,0.0313,0.0008,0.0000
11.78,-0.1500,0.0200,-0.1500,0.0000,-0.1625,0.0000,-0.4718,0.0025,-0.4718,0.0025,-0.65,-0.0370,-0.0022,-0.02,-0.5061,0.0005,-0.61,0.017103,0.0343,0.0020,0.0000
11.98,-0.1000,0.0100,-0.1000,0.0000,-0.1189,0.0000,-0.4997,0.0024,-0.4997,0.0024,-0.63,-0.0383,-0.0006,0.30,-0.5365,-0.0007,-0.33,0.010298,0.0368,0.0031,0.0000
12.18,-0.0300,0.0000,-0.0300,0.0000,-0.0419,0.0000,-0.5149,0.0023,-0.5149,0.0023,-1.50,-0.0369,-0.0001,0.31,-0.5506,-0.0006,-1.12,0.007397,0.0358,0.0029,0.0000
12.38,0.0000,0.0000,0.0000,0.0000,-0.0004,0.0000,-0.5172,0.0022,-0.5172,0.0022,-1.56,-0.0369,-0.0001,0.31,-0.5506,-0.0006,-1.12,0.000000,0.0334,0.0027,0.0004
12.59,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.5170,0.0020,-0.5170,0.0020,-1.56,-0.0369,-0.0001,0.31,-0.5506,-0.0006,-1.12,0.000000,0.0336,0.0026,0.0000
12.79,-0.0300,0.0100,-0.0300,0.0000,-0.0194,0.0000,-0.5184,0.0019,-0.5184,0.0019,-1.41,-0.0369,-0.0001,0.31,-0.5506,-0.0006,-1.12,0.000000,0.0322,0.0025,0.0194
13.00,-0.0200,0.0000,-0.0200,0.0000,-0.0250,0.0000,-0.5244,0.0019,-0.5244,0.0019,-1.41,-0.0377,0.0062,-0.31,-0.5582,0.0109,-1.64,0.030285,0.0338,-0.0090,0.0250
13.20,-0.0100,0.0000,0.0000,0.0000,-0.0200,0.0000,-0.5283,0.0020,-0.5283,0.0020,-1.59,-0.0393,0.0139,-0.20,-0.5649,0.0177,-1.68,0.038587,0.0366,-0.0156,0.0200
13.40,-0.0100,0.0000,0.0000,0.0000,-0.0193,0.0000,-0.5309,0.0021,-0.5309,0.0021,-1.46,-0.0393,0.0139,-0.20,-0.5649,0.0177,-1.68,0.000000,0.0340,-0.0155,0.0193
13.60,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.5312,0.0021,-0.5312,0.0021,-1.48,-0.0381,0.0105,0.11,-0.5692,0.0117,-1.31,0.017581,0.0380,-0.0095,0.0000
13.80,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.5312,0.0021,-0.5312,0.0021,-1.49,-0.0381,0.0105,0.11,-0.5692,0.0117,-1.31,0.000000,0.0380,-0.0096,0.0000
14.01,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.5312,0.0020,-0.5312,0.0020,-1.44,-0.0381,0.0105,0.11,-0.5692,0.0117,-1.31,0.000000,0.0380,-0.0096,0.0000
14.21,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.5312,0.0020,-0.5312,0.0020,-1.30,-0.0381,0.0105,0.11,-0.5692,0.0117,-1.31,0.000000,0.0380,-0.0097,0.0000
14.41,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.5312,0.0020,-0.5312,0.0020,-1.24,-0.0381,0.0105,0.11,-0.5692,0.0117,-1.31,0.000000,0.0380,-0.0097,0.0000
14.61,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.5312,0.0019,-0.5312,0.0019,-1.14,-0.0381,0.0105,0.11,-0.5692,0.0117,-1.31,0.000000,0.0380,-0.0098,0.0000
14.81,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.5312,0.0019,-0.5312,0.0019,-1.26,-0.0381,0.0105,0.11,-0.5692,0.0117,-1.31,0.000000,0.0380,-0.0098,0.0000
15.02,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.5312,0.0018,-0.5312,0.0018,-1.27,-0.0381,0.0105,0.11,-0.5692,0.0117,-1.31,0.000000,0.0380,-0.0098,0.0000
15.22,0.0000,0.0100,0.0000,0.0000,-0.0000,0.0000,-0.5312,0.0018,-0.5312,0.0018,-1.21,-0.0381,0.0105,0.11,-0.5692,0.0117,-1.31,0.000000,0.0380,-0.0099,0.0000
15.43,0.0000,0.0100,0.0000,0.0000,-0.0000,0.0000,-0.5312,0.0018,-0.5312,0.0018,-0.90,-0.0381,0.0105,0.11,-0.5692,0.0117,-1.31,0.000000,0.0380,-0.0099,0.0000
15.63,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.5312,0.0017,-0.5312,0.0017,-1.05,-0.0381,0.0105,0.11,-0.5692,0.0117,-1.31,0.000000,0.0380,-0.0099,0.0000
15.83,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.5312,0.0017,-0.5312,0.0017,-1.04,-0.0381,0.0105,0.11,-0.5692,0.0117,-1.31,0.000000,0.0380,-0.0100,0.0000
16.03,0.0200,0.0100,0.0200,0.0000,-0.0000,0.0000,-0.5312,0.0017,-0.5312,0.0017,-0.94,-0.0381,0.0105,0.11,-0.5692,0.0117,-1.31,0.000000,0.0380,-0.0100,0.0000
16.23,0.0600,0.0100,0.0600,0.0000,0.0533,0.0000,-0.5250,0.0017,-0.5250,0.0017,-0.79,-0.0381,0.0105,0.11,-0.5692,0.0117,-1.31,0.000000,0.0442,-0.0100,0.0000
16.43,0.1200,0.0200,0.1200,0.0000,0.1159,0.0000,-0.5080,0.0015,-0.5080,0.0015,-0.24,-0.0402,0.0142,0.54,-0.5580,0.0109,0.11,0.020947,0.0500,-0.0094,0.0000
16.64,0.1700,0.0200,0.1700,0.0000,0.1633,0.0000,-0.4822,0.0014,-0.4822,0.0014,-0.69,-0.0422,0.0080,0.07,-0.5356,0.0088,-0.28,0.030999,0.0534,-0.0074,0.0000
16.84,0.2100,0.0100,0.2100,0.0000,0.2046,0.0000,-0.4447,0.0012,-0.4447,0.0012,-1.58,-0.0432,0.0159,0.52,-0.5041,0.0131,-0.87,0.039537,0.0594,-0.0118,0.0000
17.05,0.2300,0.0000,0.2300,0.0000,0.2287,0.0000,-0.4018,0.0010,-0.4018,0.0010,-0.90,-0.0474,0.0139,0.67,-0.4660,0.0101,-0.53,0.023294,0.0642,-0.0091,0.0000
17.25,0.2600,-0.0200,0.2600,0.0000,0.2571,0.0000,-0.3477,0.0007,-0.3562,0.0007,0.07,-0.0431,0.0156,0.86,-0.4186,0.0108,0.56,0.022885,0.0709,-0.0101,0.0000
17.45,0.2700,-0.0100,0.2700,0.0000,0.2699,0.0000,-0.3023,0.0005,-0.3023,0.0005,0.62,-0.0453,0.0100,0.75,-0.3697,0.0063,1.19,0.029740,0.0674,-0.0059,0.0000
17.65,0.2700,0.0200,0.2700,0.0000,0.2798,0.0000,-0.2499,0.0004,-0.2499,0.0004,0.83,-0.0534,0.0078,0.33,-0.3251,0.0066,1.35,0.041804,0.0752,-0.0062,0.0000
17.85,0.2300,0.0400,0.2300,0.0000,0.2358,0.0000,-0.1934,0.0002,-0.1934,0.0002,-0.21,-0.0572,0.0072,0.94,-0.2583,0.0090,0.22,0.019059,0.0649,-0.0088,0.0000
18.05,0.1700,0.0100,0.1700,0.0000,0.1854,0.0000,-0.1523,0.0001,-0.1523,0.0001,0.32,-0.0681,0.0161,0.40,-0.2205,0.0151,0.72,0.069585,0.0682,-0.0150,0.0000
18.25,0.1300,0.0000,0.1300,0.0000,0.1432,0.0000,-0.1201,0.0001,-0.1201,0.0001,0.88,-0.0701,0.0168,0.22,-0.1905,0.0058,1.38,0.010492,0.0705,-0.0057,0.0000
18.45,0.0800,-0.0100,0.0800,0.0000,0.0958,0.0000,-0.0974,0.0000,-0.0974,0.0000,1.27,-0.0730,0.0121,0.97,-0.1787,0.0142,1.64,0.027730,0.0814,-0.0142,0.0000
18.67,0.0200,0.0000,0.0200,0.0000,0.0330,0.0000,-0.0860,-0.0000,-0.0860,-0.0000,1.77,-0.0731,0.0116,0.68,-0.1631,0.0105,2.22,0.002077,0.0771,-0.0106,0.0000
18.87,0.0200,0.0100,0.0200,0.0000,0.0200,0.0000,-0.0816,-0.0001,-0.0819,-0.0001,1.79,-0.0733,0.0143,0.97,-0.1573,0.0128,2.78,0.013198,0.0757,-0.0129,0.0200
19.07,0.0100,0.0100,0.0000,0.0000,0.0013,0.0000,-0.0786,-0.0002,-0.0786,-0.0002,1.80,-0.0757,0.0180,1.08,-0.1542,0.0163,2.90,0.021955,0.0757,-0.0165,0.0013
19.27,0.0100,0.0100,0.0000,0.0000,0.0000,0.0000,-0.0786,-0.0003,-0.0786,-0.0003,1.84,-0.0757,0.0180,1.08,-0.1542,0.0163,2.90,0.000000,0.0757,-0.0166,0.0000
19.48,0.0200,0.0100,0.0200,0.0000,0.0150,0.0000,-0.0781,-0.0003,-0.0781,-0.0003,1.85,-0.0757,0.0180,1.08,-0.1542,0.0163,2.90,0.000000,0.0762,-0.0167,0.0150
19.68,0.0100,0.0000,0.0000,0.0000,0.0012,0.0000,-0.0752,-0.0004,-0.0752,-0.0004,1.51,-0.0757,0.0180,1.08,-0.1542,0.0163,2.90,0.000000,0.0790,-0.0167,0.0012
19.89,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0753,-0.0005,-0.0753,-0.0005,1.50,-0.0757,0.0180,1.08,-0.1542,0.0163,2.90,0.000000,0.0789,-0.0168,0.0000
20.10,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0755,-0.0005,-0.0755,-0.0005,1.70,-0.0757,0.0180,1.08,-0.1542,0.0163,2.90,0.000000,0.0787,-0.0169,0.0000
20.30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0757,-0.0006,-0.0757,-0.0006,1.64,-0.0757,0.0180,1.08,-0.1542,0.0163,2.90,0.000000,0.0786,-0.0169,0.0000
20.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0758,-0.0006,-0.0758,-0.0006,1.81,-0.0757,0.0180,1.08,-0.1542,0.0163,2.90,0.000000,0.0784,-0.0170,0.0000
20.71,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0759,-0.0007,-0.0759,-0.0007,1.76,-0.0757,0.0180,1.08,-0.1542,0.0163,2.90,0.000000,0.0783,-0.0170,0.0000
20.91,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0761,-0.0007,-0.0761,-0.0007,1.79,-0.0757,0.0180,1.08,-0.1542,0.0163,2.90,0.000000,0.0782,-0.0171,0.0000
21.11,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0762,-0.0008,-0.0762,-0.0008,1.83,-0.0757,0.0180,1.08,-0.1542,0.0163,2.90,0.000000,0.0780,-0.0171,0.0000
21.31,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0763,-0.0008,-0.0763,-0.0008,1.84,-0.0757,0.0180,1.08,-0.1542,0.0163,2.90,0.000000,0.0779,-0.0172,0.0000
21.52,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0764,-0.0009,-0.0764,-0.0009,1.92,-0.0757,0.0180,1.08,-0.1542,0.0163,2.90,0.000000,0.0778,-0.0172,0.0000
21.72,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0765,-0.0009,-0.0765,-0.0009,2.01,-0.0757,0.0180,1.08,-0.1542,0.0163,2.90,0.000000,0.0777,-0.0172,0.0000
21.92,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0766,-0.0009,-0.0766,-0.0009,1.94,-0.0757,0.0180,1.08,-0.1542,0.0163,2.90,0.000000,0.0776,-0.0173,0.0000
22.12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0767,-0.0010,-0.0767,-0.0010,2.12,-0.0757,0.0180,1.08,-0.1542,0.0163,2.90,0.000000,0.0775,-0.0173,0.0000
22.32,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0768,-0.0010,-0.0768,-0.0010,2.51,-0.0730,0.0161,0.59,-0.1498,0.0144,3.07,0.016109,0.0730,-0.0154,0.0000
22.53,0.0200,0.0100,0.0200,0.0000,0.0000,0.0000,-0.0768,-0.0010,-0.0768,-0.0010,2.23,-0.0730,0.0161,0.59,-0.1498,0.0144,3.07,0.000000,0.0730,-0.0154,0.0000
22.74,0.0200,0.0900,0.0000,0.0900,0.0050,0.0704,-0.0737,0.0055,-0.0737,0.0055,2.88,-0.0730,0.0161,0.59,-0.1498,0.0144,3.07,0.000000,0.0761,-0.0089,0.0000
22.94,0.0100,0.1700,0.0000,0.1600,0.0000,0.1430,-0.0736,0.0272,-0.0736,0.0272,3.16,-0.0778,0.0215,1.92,-0.1519,0.0354,5.16,0.035480,0.0783,-0.0081,0.0000
23.14,0.0000,0.2400,0.0000,0.2300,0.0000,0.2222,-0.0737,0.0636,-0.0737,0.0636,2.34,-0.0806,0.0246,1.91,-0.1558,0.0677,4.62,0.021114,0.0821,-0.0042,0.0000
23.35,0.0300,0.3000,0.0000,0.3000,0.0000,0.2829,-0.0738,0.1145,-0.0738,0.1145,1.90,-0.0836,0.0234,1.32,-0.1594,0.1115,3.36,0.015744,0.0856,0.0031,0.0000
23.55,0.0500,0.3200,0.0000,0.3200,0.0000,0.3098,-0.0739,0.1732,-0.0739,0.1732,2.00,-0.0921,0.0204,0.31,-0.1667,0.1660,2.21,0.044851,0.0929,0.0071,0.0000
23.75,0.0500,0.3000,0.0000,0.3000,0.0000,0.3102,-0.0740,0.2354,-0.0740,0.2354,2.27,-0.0891,0.0181,0.89,-0.1663,0.2243,3.06,0.018600,0.0922,0.0111,0.0000
23.95,0.0300,0.2500,0.0000,0.2500,0.0000,0.2715,-0.0742,0.2972,-0.0742,0.2972,2.71,-0.0870,0.0191,0.65,-0.1641,0.2863,3.11,0.011679,0.0899,0.0109,0.0000
24.15,0.0100,0.2000,0.0000,0.2000,0.0000,0.2115,-0.0745,0.3460,-0.0744,0.3404,3.34,-0.0775,0.0309,1.07,-0.1579,0.3483,4.10,0.075298,0.0834,-0.0023,0.0000
