elapsed_s,fc_vx,fc_vy,filt_vx,filt_vy,dvx,dvy,overshoot_flag
16.140,-0.0300,0.0000,-0.0222,-0.0112,0.0982,0.0000,0
16.241,-0.0300,-0.0100,-0.0246,-0.0099,0.0000,-0.0988,0
16.341,-0.0300,0.0000,-0.0256,-0.0081,0.0000,0.0997,0
16.444,-0.0300,-0.0100,-0.0269,-0.0084,0.0000,-0.0973,0
16.553,-0.0400,0.0000,-0.0276,-0.0065,-0.0917,0.0917,0
16.655,-0.0400,0.0000,-0.0313,-0.0045,0.0000,0.0000,0
16.755,-0.0400,0.0000,-0.0333,-0.0035,0.0000,0.0000,0
16.856,-0.0400,0.0000,-0.0348,-0.0027,0.0000,0.0000,0
16.962,-0.0400,0.0000,-0.0362,-0.0020,0.0000,0.0000,0
17.066,-0.0300,0.0000,-0.0373,-0.0014,0.0966,0.0000,0
17.166,-0.0300,0.0000,-0.0354,-0.0010,0.0000,0.0000,0
17.271,-0.0200,-0.0100,-0.0342,-0.0008,0.0955,-0.0955,0
17.376,-0.0200,-0.0100,-0.0200,-0.0000,0.0000,0.0000,0
17.480,-0.0200,-0.0100,-0.0200,-0.0000,0.0000,0.0000,0
17.581,-0.0200,-0.0100,-0.0200,-0.0000,0.0000,0.0000,0
17.683,-0.0100,-0.0100,-0.0002,-0.0000,0.0974,0.0000,0
17.794,0.0000,-0.0200,-0.0000,-0.0200,0.0904,-0.0904,0
17.901,0.0000,-0.0300,-0.0000,-0.0202,0.0000,-0.0934,0
18.003,0.0000,-0.0300,-0.0000,-0.0225,0.0000,0.0000,0
18.103,0.0000,-0.0200,-0.0000,-0.0200,0.0000,0.0999,0
18.204,0.0000,-0.0200,-0.0000,-0.0200,0.0000,0.0000,0
18.314,0.0000,-0.0100,-0.0000,-0.0200,0.0000,0.0907,0
18.419,0.0000,-0.0100,-0.0000,-0.0000,0.0000,0.0000,0
18.520,-0.0100,-0.0100,-0.0000,-0.0000,-0.0991,0.0000,0
18.622,-0.0100,-0.0100,-0.0000,-0.0000,0.0000,0.0000,0
18.724,-0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0979,0
18.833,0.0000,-0.0100,0.0001,-0.0000,0.0918,-0.0918,0
18.936,0.0000,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
19.041,0.0000,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
19.144,0.0000,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
19.254,0.0000,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
19.361,0.0000,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
19.463,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0989,0
19.564,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0
19.665,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0
19.765,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0
19.866,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0
19.967,0.0000,0.0000,-0.0003,-0.0000,0.0000,0.0000,0
20.075,0.0000,0.0000,-0.0002,-0.0000,0.0000,0.0000,0
20.175,-0.0100,0.0000,-0.0000,-0.0000,-0.0997,0.0000,0
20.280,-0.0200,0.0000,-0.0000,-0.0000,-0.0953,0.0000,0
20.380,-0.0400,0.0000,-0.0267,-0.0000,-0.1995,0.0000,0
20.481,-0.0600,0.0000,-0.0536,-0.0019,-0.1994,0.0000,0
20.581,-0.1100,0.0000,-0.0905,-0.0015,-0.4988,0.0000,0
20.682,-0.1700,0.0000,-0.1656,-0.0018,-0.5912,0.0000,0
20.783,-0.2400,0.0000,-0.2354,0.0004,-0.6967,0.0000,0
20.883,-0.3100,-0.0100,-0.3112,-0.0140,-0.6987,-0.0998,0
20.993,-0.4200,-0.0300,-0.4178,-0.0143,-0.9966,-0.1812,0
21.094,-0.4700,-0.0300,-0.4659,-0.0156,-0.4968,0.0000,0
21.201,-0.4700,-0.0200,-0.4748,-0.0145,0.0000,0.0938,0
21.303,-0.4300,-0.0100,-0.4418,-0.0100,0.3899,0.0975,1
21.406,-0.3900,0.0100,-0.3733,0.0012,0.3878,0.1939,1
21.514,-0.2600,0.0200,-0.2637,0.0009,1.2026,0.0925,1
21.617,-0.1500,0.0200,-0.1596,0.0027,1.0763,0.0000,1
21.719,-0.0600,0.0200,-0.0749,-0.0003,0.8753,0.0000,1
21.820,-0.0200,0.0200,-0.0320,-0.0016,0.3988,0.0000,1
21.921,0.0000,0.0100,0.0004,-0.0002,0.1984,-0.0992,0
22.021,-0.0100,0.0100,-0.0000,-0.0000,-0.0995,0.0000,0
22.128,-0.0100,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
22.233,-0.0300,0.0200,-0.0220,0.0000,-0.1911,0.0955,0
22.333,-0.0400,0.0200,-0.0298,0.0064,-0.0992,0.0000,0
22.443,-0.0400,0.0200,-0.0332,0.0124,0.0000,0.0000,0
22.553,-0.0400,0.0100,-0.0368,0.0086,0.0000,-0.0909,0
22.653,-0.0300,0.0100,-0.0342,0.0063,0.0994,0.0000,0
22.754,-0.0200,0.0100,-0.0294,0.0008,0.0989,0.0000,0
22.855,-0.0200,0.0100,-0.0200,-0.0000,0.0000,0.0000,0
22.962,-0.0100,0.0100,-0.0000,-0.0000,0.0934,0.0000,0
23.066,-0.0100,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
23.175,0.0000,0.0200,0.0000,0.0198,0.0918,0.0918,0
23.281,-0.0100,0.0200,0.0000,0.0200,-0.0947,0.0000,0
23.382,0.0000,0.0200,0.0000,0.0200,0.0987,0.0000,0
23.483,-0.0100,0.0100,-0.0000,0.0000,-0.0994,-0.0994,0
23.594,-0.0100,0.0000,-0.0000,0.0000,0.0000,-0.0903,0
23.694,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
23.794,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
23.901,0.0000,0.0000,0.0000,0.0000,0.0941,0.0000,0
24.002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
24.103,0.0000,0.0100,0.0000,0.0000,0.0000,0.0995,0
24.208,0.0100,0.0000,0.0002,0.0000,0.0952,-0.0952,0
24.314,0.0300,0.0100,0.0275,0.0013,0.1891,0.0945,0
24.417,0.0700,0.0100,0.0744,0.0076,0.3880,0.0000,0
24.517,0.1500,0.0300,0.1564,0.0117,0.7996,0.1999,0
24.620,0.2500,0.0400,0.2330,0.0126,0.9721,0.0972,0
24.722,0.3500,0.0400,0.3586,0.0063,0.9797,0.0000,0
24.822,0.4500,0.0300,0.4402,-0.0085,0.9968,-0.0997,1
24.932,0.5200,0.0000,0.5241,-0.0265,0.6363,-0.2727,0
25.033,0.5300,-0.0100,0.5243,-0.0251,0.0994,-0.0994,0
25.134,0.4900,-0.0400,0.5026,-0.0239,-0.3960,-0.2970,1
25.234,0.4300,-0.0400,0.4467,-0.0091,-0.5983,0.0000,1
25.334,0.3300,-0.0300,0.3499,0.0014,-0.9984,0.0998,1
25.444,0.1900,-0.0100,0.2396,0.0164,-1.2798,0.1828,1
25.553,0.1100,0.0000,0.1430,0.0175,-0.7318,0.0915,1
25.653,0.0300,0.0000,0.0518,0.0206,-0.7979,0.0000,1
25.756,-0.0100,0.0000,-0.0004,0.0000,-0.3909,0.0000,0
25.861,-0.0400,0.0000,-0.0337,0.0000,-0.2837,0.0000,0
25.962,-0.0500,0.0100,-0.0495,0.0046,-0.0994,0.0994,0
26.062,-0.0500,0.0100,-0.0516,0.0034,0.0000,0.0000,0
26.173,-0.0300,0.0000,-0.0490,0.0026,0.1810,-0.0905,0
26.277,-0.0300,0.0000,-0.0439,0.0032,0.0000,0.0000,0
26.381,-0.0100,0.0000,-0.0020,0.0000,0.1926,0.0000,0
26.483,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
26.585,0.0000,0.0000,-0.0000,0.0000,0.0981,0.0000,0
26.693,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
26.794,0.0000,0.0000,-0.0005,0.0000,0.0000,0.0000,0
26.903,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
27.005,0.0000,0.0000,-0.0002,0.0000,0.0000,0.0000,0
27.115,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
27.219,-0.0100,0.0000,-0.0000,0.0000,-0.0960,0.0000,0
27.322,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
27.424,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
27.534,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
27.636,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
27.740,0.0000,0.0000,-0.0000,0.0000,0.0962,0.0000,0
27.842,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
27.942,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
28.044,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
28.154,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
28.260,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
28.362,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
28.463,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
28.573,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
28.681,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
28.782,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
28.882,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
28.983,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
29.083,-0.0100,0.0000,-0.0000,0.0002,-0.0995,0.0000,0
29.193,0.0000,0.0500,0.0001,0.0303,0.0912,0.4560,0
29.300,0.0000,0.1500,-0.0076,0.1115,0.0000,0.9296,0
29.404,0.0000,0.2300,-0.0056,0.1937,0.0000,0.7680,0
29.515,0.0200,0.3400,0.0159,0.3430,0.1814,0.9977,0
29.616,0.0400,0.4300,0.0300,0.4383,0.1968,0.8855,0
29.721,0.0400,0.5200,0.0229,0.5373,0.0000,0.8611,0
29.822,0.0400,0.5700,0.0260,0.5686,0.0000,0.4943,0
29.924,0.0400,0.5500,0.0212,0.5538,0.0000,-0.1967,0
30.034,0.0000,0.4800,-0.0040,0.4957,-0.3627,-0.6347,1
30.139,-0.0200,0.3300,-0.0215,0.3669,-0.1899,-1.4246,0
30.244,-0.0400,0.1900,-0.0414,0.2478,-0.1912,-1.3382,0
30.344,-0.0600,0.0800,-0.0660,0.0982,-0.1995,-1.0971,0
30.453,-0.0700,0.0100,-0.0796,0.0342,-0.0917,-0.6420,0
30.562,-0.0700,-0.0200,-0.0799,-0.0097,0.0000,-0.2762,0
30.670,-0.0400,-0.0200,-0.0608,-0.0193,0.2759,0.0000,0
30.777,-0.0100,-0.0200,-0.0206,-0.0196,0.2811,0.0000,0
30.879,0.0000,-0.0200,0.0002,-0.0000,0.0983,0.0000,0
30.981,0.0000,-0.0200,0.0000,-0.0200,0.0000,0.0000,0
31.085,0.0000,-0.0200,0.0000,-0.0200,0.0000,0.0000,0
31.192,0.0000,-0.0200,-0.0000,-0.0200,0.0000,0.0000,0
31.294,0.0000,-0.0200,-0.0000,-0.0200,0.0000,0.0000,0
31.395,0.0000,-0.0200,-0.0000,-0.0200,0.0000,0.0000,0
31.502,0.0000,-0.0100,0.0000,-0.0000,0.0000,0.0930,0
31.604,0.0000,-0.0100,0.0000,0.0002,0.0000,0.0000,0
31.714,0.0100,0.0000,0.0000,0.0000,0.0907,0.0907,0
31.821,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0
31.921,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0
32.023,0.0100,0.0000,0.0200,-0.0001,0.0000,0.0000,0
32.133,0.0100,0.0000,-0.0005,-0.0004,0.0000,0.0000,0
32.235,0.0100,0.0000,0.0000,-0.0000,0.0000,0.0000,0
32.337,0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
32.441,0.0100,-0.0100,-0.0000,-0.0003,0.0000,-0.0962,0
32.544,0.0000,-0.0100,-0.0003,-0.0000,-0.0979,0.0000,0
32.653,0.0000,-0.0100,-0.0000,-0.0000,0.0000,0.0000,0
32.754,0.0000,-0.0100,-0.0000,-0.0000,0.0000,0.0000,0
32.861,0.0000,-0.0100,-0.0000,-0.0000,0.0000,0.0000,0
32.963,0.0000,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
33.064,0.0000,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
33.165,0.0000,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
33.266,0.0000,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
33.375,0.0000,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
33.480,0.0000,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
33.582,0.0000,-0.0200,0.0000,-0.0002,0.0000,-0.0975,0
33.684,0.0100,-0.0500,0.0000,-0.0409,0.0985,-0.2954,0
33.793,0.0000,-0.1100,-0.0018,-0.1076,-0.0920,-0.5518,0
33.895,0.0200,-0.2000,0.0059,-0.2018,0.1962,-0.8830,0
34.001,0.0200,-0.3400,0.0044,-0.3282,0.0000,-1.3134,0
34.102,0.0200,-0.4500,0.0032,-0.4362,0.0000,-1.0871,0
34.212,0.0100,-0.5200,0.0021,-0.5194,-0.0909,-0.6366,0
34.315,0.0000,-0.5600,-0.0079,-0.5724,-0.0970,-0.3882,0
34.419,-0.0300,-0.5400,-0.0214,-0.5631,-0.2884,0.1923,0
34.520,-0.0200,-0.4500,-0.0152,-0.4918,0.0996,0.8966,0
34.622,-0.0100,-0.3000,-0.0085,-0.3398,0.0982,1.4734,0
34.722,-0.0100,-0.1500,-0.0033,-0.1850,0.0000,1.4889,0
34.823,0.0000,-0.0500,-0.0014,-0.0850,0.0990,0.9904,0
34.933,0.0000,0.0000,-0.0000,-0.0194,0.0000,0.4554,0
35.040,-0.0100,0.0400,-0.0031,0.0270,-0.0933,0.3730,0
35.141,-0.0100,0.0500,-0.0034,0.0455,0.0000,0.0992,0
35.242,-0.0100,0.0400,-0.0025,0.0487,0.0000,-0.0991,0
35.353,-0.0100,0.0500,-0.0018,0.0580,0.0000,0.0903,0
35.456,0.0000,0.0400,-0.0014,0.0572,0.0967,-0.0967,0
35.561,0.0000,0.0300,-0.0011,0.0519,0.0000,-0.0954,0
35.661,0.0000,0.0300,-0.0008,0.0475,0.0000,0.0000,0
35.765,0.0000,0.0200,-0.0000,0.0202,0.0000,-0.0967,0
35.867,0.0000,0.0200,-0.0000,0.0200,0.0000,0.0000,0
35.981,0.0000,0.0100,0.0000,0.0000,0.0000,-0.0878,0
36.082,0.0100,0.0100,0.0000,0.0000,0.0994,0.0000,0
36.183,0.0100,0.0000,0.0000,0.0000,0.0000,-0.0989,0
36.283,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0
36.393,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0
36.497,0.0000,0.0000,0.0000,0.0000,-0.0966,0.0000,0
36.599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
36.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
36.801,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
36.903,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
37.003,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
37.104,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
37.212,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
37.314,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
37.417,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
37.520,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
37.622,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
37.724,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
37.833,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
37.937,0.0100,0.0000,-0.0000,0.0000,0.0967,0.0000,0
38.041,0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
38.143,0.0200,0.0000,0.0200,0.0000,0.0973,0.0000,0
38.246,0.0100,0.0000,0.0200,0.0000,-0.0979,0.0000,0
38.356,0.0200,0.0000,0.0200,-0.0003,0.0906,0.0000,0
38.461,0.0100,-0.0100,0.0200,-0.0000,-0.0953,-0.0953,0
