elapsed_s,fc_vx,fc_vy,odom_vx,odom_vy,filt_vx,filt_vy,filt_px,filt_py,odom_base_x,odom_base_y,odom_base_yaw,map_odom_x,map_odom_y,map_odom_yaw,amcl_x,amcl_y,amcl_yaw,amcl_delta,pos_gap_x,pos_gap_y,odom_drift_speed
6.43,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.60,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
6.63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.60,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
6.83,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.60,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
7.04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.60,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
7.24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.60,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
7.44,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.60,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
7.64,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.60,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
7.84,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.60,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.60,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.61,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.46,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.61,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.66,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.61,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.87,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.62,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
9.07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.61,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
9.27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.61,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
9.47,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.61,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
9.67,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.61,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
9.87,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.61,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
10.08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.62,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
10.28,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.62,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
10.48,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.62,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
10.68,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.62,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
10.88,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.62,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
11.09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.63,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
11.29,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.63,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
11.49,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.62,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
11.70,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.63,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
11.90,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.63,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
12.11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.63,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
12.31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.63,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
12.52,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.63,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
12.72,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.63,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
12.92,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.63,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
13.13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.64,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
13.34,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.64,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
13.54,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.64,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
13.74,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.64,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
13.94,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.64,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
14.14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.64,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
14.34,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.65,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
14.55,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.65,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
14.75,0.0000,-0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.65,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
14.96,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.65,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
15.16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.65,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
15.36,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.65,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
15.57,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.71,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
15.78,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.89,0.0000,-0.0000,0.21,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
15.98,0.0000,-0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.30,-0.0006,-0.0006,0.20,-0.0006,-0.0006,-1.29,0.004282,0.0006,0.0006,0.0000
16.18,-0.0100,-0.0200,0.0000,-0.0200,0.0000,-0.0249,0.0000,-0.0042,0.0000,-0.0042,-2.20,0.0010,-0.0003,0.23,0.0010,-0.0003,-1.93,0.008391,-0.0010,-0.0039,0.0249
16.38,0.0000,-0.0100,0.0000,0.0000,0.0000,-0.0001,0.0000,-0.0055,0.0000,-0.0055,-1.86,-0.0006,0.0002,0.18,-0.0006,-0.0051,-1.93,0.008420,0.0006,-0.0004,0.0001
16.58,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0055,0.0000,-0.0055,-1.20,-0.0021,0.0004,0.27,-0.0020,-0.0051,-0.95,0.007260,0.0020,-0.0004,0.0000
16.79,0.0000,0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0055,0.0000,-0.0055,-1.12,-0.0021,0.0004,0.27,-0.0020,-0.0051,-0.95,0.000000,0.0020,-0.0004,0.0000
16.99,-0.0200,0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0055,0.0000,-0.0055,-0.83,-0.0021,0.0004,0.27,-0.0020,-0.0051,-0.95,0.000000,0.0020,-0.0004,0.0000
17.20,-0.0400,0.0100,-0.0400,0.0000,-0.0297,-0.0000,-0.0039,-0.0055,-0.0039,-0.0055,-0.88,-0.0021,0.0004,0.27,-0.0020,-0.0051,-0.95,0.000000,-0.0019,-0.0004,0.0297
17.40,-0.0600,0.0000,-0.0600,0.0000,-0.0498,-0.0000,-0.0122,-0.0055,-0.0122,-0.0055,-1.67,-0.0009,0.0003,0.33,-0.0070,-0.0052,-0.75,0.005498,-0.0052,-0.0003,0.0000
17.60,-0.0400,0.0000,-0.0400,0.0000,-0.0413,-0.0000,-0.0236,-0.0055,-0.0230,-0.0055,-1.55,-0.0018,0.0018,0.33,-0.0226,-0.0037,-1.17,0.008457,-0.0009,-0.0017,0.0000
17.80,-0.0200,0.0000,-0.0200,0.0000,-0.0302,-0.0000,-0.0298,-0.0055,-0.0294,-0.0055,-1.67,-0.0031,0.0018,0.35,-0.0314,-0.0039,-1.30,0.006357,0.0016,-0.0016,0.0000
18.00,0.0000,0.0000,0.0000,0.0000,-0.0002,-0.0000,-0.0317,-0.0055,-0.0318,-0.0055,-2.46,-0.0031,0.0018,0.35,-0.0314,-0.0039,-1.30,0.000000,-0.0004,-0.0016,0.0002
18.21,-0.0100,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0316,-0.0055,-0.0316,-0.0055,-3.02,-0.0062,0.0026,0.07,-0.0379,-0.0030,-2.75,0.016197,0.0063,-0.0025,0.0000
18.41,-0.0100,0.0200,0.0000,0.0200,-0.0000,0.0150,-0.0316,-0.0050,-0.0316,-0.0050,-3.23,-0.0062,0.0026,0.07,-0.0379,-0.0030,-2.75,0.000000,0.0063,-0.0021,0.0150
18.62,-0.0100,0.0200,0.0000,0.0200,-0.0000,0.0200,-0.0316,-0.0011,-0.0316,-0.0011,-3.40,-0.0062,0.0026,0.07,-0.0379,-0.0030,-2.75,0.000000,0.0063,0.0019,0.0200
18.82,-0.0100,0.0100,0.0000,0.0000,-0.0000,0.0000,-0.0316,-0.0007,-0.0316,-0.0007,-3.78,-0.0032,0.0028,0.18,-0.0348,0.0021,-3.38,0.015027,0.0032,-0.0027,0.0000
19.02,-0.0100,0.0100,0.0000,0.0000,-0.0000,0.0000,-0.0316,-0.0007,-0.0316,-0.0007,-3.98,-0.0032,0.0028,0.18,-0.0348,0.0021,-3.38,0.000000,0.0032,-0.0027,0.0000
19.22,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0316,-0.0007,-0.0316,-0.0007,-4.01,-0.0032,0.0028,0.18,-0.0348,0.0021,-3.38,0.000000,0.0032,-0.0028,0.0000
19.43,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0316,-0.0007,-0.0316,-0.0007,-4.17,-0.0032,0.0028,0.18,-0.0348,0.0021,-3.38,0.000000,0.0032,-0.0028,0.0000
19.63,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0316,-0.0007,-0.0316,-0.0007,-4.30,-0.0067,0.0047,0.12,-0.0383,0.0040,-4.06,0.019928,0.0067,-0.0047,0.0000
19.83,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0316,-0.0007,-0.0316,-0.0007,-4.21,-0.0067,0.0047,0.12,-0.0383,0.0040,-4.06,0.000000,0.0067,-0.0047,0.0000
20.04,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0316,-0.0007,-0.0316,-0.0007,-4.26,-0.0067,0.0047,0.12,-0.0383,0.0040,-4.06,0.000000,0.0067,-0.0047,0.0000
20.24,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0316,-0.0007,-0.0316,-0.0007,-4.51,-0.0067,0.0047,0.12,-0.0383,0.0040,-4.06,0.000000,0.0067,-0.0047,0.0000
20.44,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0316,-0.0007,-0.0316,-0.0007,-4.30,-0.0067,0.0047,0.12,-0.0383,0.0040,-4.06,0.000000,0.0067,-0.0047,0.0000
20.64,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0316,-0.0007,-0.0316,-0.0007,-4.33,-0.0067,0.0047,0.12,-0.0383,0.0040,-4.06,0.000000,0.0067,-0.0047,0.0000
20.84,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0316,-0.0007,-0.0316,-0.0007,-4.47,-0.0067,0.0047,0.12,-0.0383,0.0040,-4.06,0.000000,0.0067,-0.0047,0.0000
21.05,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0316,-0.0007,-0.0316,-0.0007,-4.29,-0.0067,0.0047,0.12,-0.0383,0.0040,-4.06,0.000000,0.0067,-0.0047,0.0000
21.25,-0.0400,0.0000,-0.0400,0.0000,-0.0393,0.0000,-0.0360,-0.0007,-0.0360,-0.0007,-4.34,-0.0067,0.0047,0.12,-0.0383,0.0040,-4.06,0.000000,0.0023,-0.0047,0.0000
21.45,-0.0900,0.0100,-0.0900,0.0000,-0.0866,0.0000,-0.0480,-0.0007,-0.0480,-0.0007,-4.26,-0.0080,0.0118,0.07,-0.0451,0.0090,-4.28,0.036033,-0.0029,-0.0097,0.0000
21.65,-0.1200,0.0200,-0.1200,0.0000,-0.1197,0.0000,-0.0674,-0.0008,-0.0674,-0.0008,-4.29,-0.0108,0.0106,0.19,-0.0780,0.0096,-4.08,0.015139,0.0106,-0.0104,0.0000
21.86,-0.1600,0.0200,-0.1600,0.0000,-0.1496,0.0000,-0.0948,-0.0008,-0.0948,-0.0008,-4.80,-0.0151,0.0071,-0.01,-0.1097,0.0064,-4.80,0.026711,0.0149,-0.0071,0.0000
22.06,-0.1700,0.0000,-0.1700,0.0000,-0.1700,0.0000,-0.1260,-0.0008,-0.1260,-0.0008,-5.29,-0.0168,0.0100,-0.05,-0.1426,0.0093,-5.32,0.016733,0.0166,-0.0101,0.0000
22.26,-0.1800,-0.0300,-0.1800,0.0000,-0.1694,0.0000,-0.1574,-0.0007,-0.1574,-0.0007,-6.00,-0.0196,0.0079,-0.03,-0.1765,0.0073,-6.00,0.017077,0.0191,-0.0080,0.0000
22.47,-0.2000,-0.0400,-0.2000,0.0000,-0.1898,0.0000,-0.1971,-0.0007,-0.1952,-0.0007,-5.80,-0.0265,0.0114,-0.09,-0.2210,0.0109,-5.87,0.037424,0.0239,-0.0116,0.0000
22.67,-0.2100,-0.0100,-0.2100,0.0000,-0.2097,0.0000,-0.2329,-0.0007,-0.2329,-0.0007,-4.81,-0.0272,0.0046,-0.09,-0.2596,0.0043,-4.92,0.033858,0.0267,-0.0050,0.0000
22.87,-0.1800,0.0100,-0.1800,0.0000,-0.1937,0.0000,-0.2757,-0.0006,-0.2757,-0.0006,-2.74,-0.0268,0.0118,-0.34,-0.2978,0.0128,-3.14,0.035791,0.0220,-0.0135,0.0000
23.07,-0.1700,0.0200,-0.1700,0.0000,-0.1700,0.0000,-0.3109,-0.0005,-0.3109,-0.0005,-2.92,-0.0331,0.0087,0.02,-0.3411,0.0081,-2.85,0.034120,0.0302,-0.0086,0.0000
23.28,-0.1600,0.0100,-0.1600,0.0000,-0.1602,0.0000,-0.3433,-0.0005,-0.3433,-0.0005,-2.81,-0.0367,0.0118,-0.00,-0.3743,0.0113,-2.84,0.023408,0.0311,-0.0118,0.0000
23.48,-0.1400,0.0100,-0.1400,0.0000,-0.1403,0.0000,-0.3729,-0.0004,-0.3729,-0.0004,-2.52,-0.0355,0.0200,-0.70,-0.4029,0.0240,-3.19,0.041168,0.0300,-0.0244,0.0000
23.68,-0.1200,0.0000,-0.1200,0.0000,-0.1207,0.0000,-0.3993,0.0001,-0.3978,0.0000,-3.24,-0.0392,0.0259,-0.79,-0.4344,0.0313,-3.94,0.033803,0.0351,-0.0312,0.0000
23.88,-0.0800,0.0000,-0.0800,0.0000,-0.0833,0.0000,-0.4187,0.0006,-0.4174,0.0005,-2.63,-0.0451,0.0250,-0.74,-0.4599,0.0308,-3.53,0.029605,0.0412,-0.0303,0.0000
24.09,-0.0300,0.0000,-0.0300,0.0000,-0.0358,0.0000,-0.4309,0.0010,-0.4309,0.0010,-1.80,-0.0438,0.0231,-0.23,-0.4724,0.0258,-2.02,0.011323,0.0414,-0.0248,0.0000
24.29,-0.0100,0.0000,0.0000,0.0000,-0.0007,0.0000,-0.4329,0.0011,-0.4329,0.0011,-2.02,-0.0438,0.0231,-0.23,-0.4724,0.0258,-2.02,0.000000,0.0395,-0.0247,0.0007
24.50,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.4326,0.0013,-0.4326,0.0013,-2.79,-0.0468,0.0248,-0.33,-0.4792,0.0286,-3.01,0.017008,0.0467,-0.0272,0.0000
24.70,-0.0100,0.0000,0.0000,0.0000,-0.0100,0.0000,-0.4328,0.0015,-0.4328,0.0015,-2.96,-0.0468,0.0248,-0.33,-0.4792,0.0286,-3.01,0.000000,0.0465,-0.0270,0.0100
24.90,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.4329,0.0018,-0.4329,0.0018,-3.13,-0.0468,0.0248,-0.33,-0.4792,0.0286,-3.01,0.000000,0.0463,-0.0268,0.0000
