elapsed_s,fc_vx,fc_vy,odom_vx,odom_vy,filt_vx,filt_vy,filt_px,filt_py,odom_base_x,odom_base_y,odom_base_yaw,map_odom_x,map_odom_y,map_odom_yaw,amcl_x,amcl_y,amcl_yaw,amcl_delta,pos_gap_x,pos_gap_y,odom_drift_speed
2.24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.50,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
2.45,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.50,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
2.65,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.50,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
2.86,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.50,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
3.06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.50,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
3.26,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.52,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
3.46,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.52,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
3.66,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.52,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
3.87,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.52,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
4.07,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.52,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
4.27,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.52,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
4.48,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.52,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
4.68,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.51,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
4.88,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.52,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
5.09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.52,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
5.29,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.52,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
5.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.52,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
5.70,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.52,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
5.90,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.52,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
6.11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.52,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
6.31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.53,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
6.51,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.53,-0.0331,-0.0040,3.92,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
