elapsed_s,amcl_x,amcl_y,amcl_yaw_deg,map_odom_x,map_odom_y,map_odom_yaw_deg,odom_base_x,odom_base_y,odom_base_yaw_deg,filt_vx,filt_vy,scan_hz,amcl_active
13.63,-0.4680,-0.1696,60.00,-0.5365,-0.0777,-25.21,0.0775,-0.0553,84.53,-0.2568,-0.0157,10.5,0.351567
14.14,-0.6302,-0.1910,56.07,-0.5932,-0.1309,-25.68,-0.0212,-0.0776,82.52,-0.0911,-0.0717,0.0,0.154905
14.64,-0.6962,-0.2641,56.93,-0.6309,-0.1944,-25.54,0.0095,-0.1085,82.60,0.2066,-0.0373,0.0,0.147332
15.14,-0.5312,-0.4459,56.96,-0.6388,-0.3200,-23.84,0.1712,-0.1230,82.00,0.4543,-0.0275,9.9,0.249223
15.65,-0.3318,-0.5076,53.38,-0.6657,-0.1813,-27.48,0.4551,-0.1356,80.84,0.6166,-0.0179,0.0,0.276229
16.15,-0.0923,-0.7292,55.29,-0.6913,-0.2815,-25.85,0.7408,-0.1419,81.16,0.5023,-0.0081,0.0,0.206404
16.66,0.0852,-0.8064,56.28,-0.7056,-0.2638,-25.83,0.9510,-0.1440,82.11,0.3291,-0.0026,9.9,0.045299
17.16,0.1276,-0.8196,57.10,-0.7663,-0.2353,-25.45,1.0850,-0.1374,82.79,0.1922,0.0682,0.0,0.133455
17.67,0.1816,-0.8037,56.50,-0.8352,-0.2618,-25.43,1.1544,-0.0443,81.74,0.0880,0.2715,0.0,0.143735
18.17,0.2313,-0.7420,57.48,-0.8565,-0.3044,-24.07,1.1670,0.0727,82.73,-0.0370,0.1709,9.9,0.094811
18.69,0.1760,-0.6348,55.51,-0.8926,-0.2534,-24.78,1.1232,0.0944,80.41,-0.1312,-0.1886,0.0,0.120209
19.19,0.0453,-0.7380,58.66,-0.8951,-0.2326,-24.63,1.0569,-0.1012,83.64,-0.1320,-0.5125,0.0,0.041891
19.71,-0.1204,-0.9234,61.18,-0.9073,-0.2240,-23.65,0.9931,-0.3586,84.86,-0.1188,-0.4766,9.8,0.028807
20.21,-0.2710,-1.0562,60.78,-0.9166,-0.1755,-24.07,0.9433,-0.5657,84.77,-0.0704,-0.3224,0.0,0.098488
20.72,-0.3227,-1.0933,61.11,-0.8989,-0.1045,-23.79,0.9255,-0.6897,84.88,-0.0038,-0.1682,0.0,0.145207
21.22,-0.3297,-1.3446,65.69,-0.9734,-0.3435,-19.43,0.9701,-0.7475,85.11,0.1781,-0.0782,10.6,0.500079
21.72,-0.2997,-1.2807,62.82,-0.9547,-0.1477,-23.78,1.0769,-0.7770,87.54,0.2048,-0.0346,0.0,0.393134
22.22,-0.2739,-1.2996,61.35,-0.9725,-0.1335,-24.22,1.1120,-0.7711,84.54,-0.0932,0.0468,0.0,0.045481
22.74,-0.3977,-1.2339,62.13,-1.0331,-0.1641,-22.30,0.9528,-0.7437,84.90,-0.4921,0.0667,9.9,0.130420
23.25,-0.6982,-1.2503,66.94,-1.1388,-0.3795,-17.39,0.6639,-0.6965,84.38,-0.5456,0.1021,0.0,0.466189
23.76,-0.8415,-0.7529,58.86,-0.9494,0.0144,-25.42,0.4113,-0.6434,84.26,-0.4159,0.0946,0.0,0.866103
24.27,-0.9631,-0.7160,60.22,-0.9581,-0.0523,-23.73,0.2505,-0.6086,83.88,-0.2306,0.0163,9.8,0.131001
24.77,-1.1068,-1.0281,65.33,-1.0697,-0.3627,-18.46,0.1712,-0.6508,84.07,-0.1113,-0.1814,0.0,0.659132
25.27,-1.1039,-0.8462,62.95,-0.9571,-0.1309,-22.74,0.1376,-0.7351,84.27,-0.0154,-0.0820,0.0,0.514468
25.77,-1.1263,-0.8628,59.19,-0.9560,-0.1268,-23.45,0.1421,-0.7449,83.35,0.0278,0.0467,10.0,0.008633
26.28,-1.1639,-1.0173,63.98,-1.0882,-0.3415,-20.53,0.1716,-0.6347,83.95,0.0849,0.3966,0.0,0.502512
26.79,-1.0145,-0.7846,61.77,-1.0559,-0.3285,-21.46,0.2100,-0.3679,83.07,0.0558,0.5637,0.0,0.067612
27.29,-0.8061,-0.5467,59.54,-0.9635,-0.3273,-23.07,0.2338,-0.1085,82.54,0.0386,0.4331,9.9,0.184356
27.79,-0.7169,-0.3493,57.66,-0.9640,-0.2877,-24.65,0.2534,0.0694,82.38,0.0397,0.2734,0.0,0.079024
28.30,-0.6414,-0.3016,54.93,-0.9417,-0.3011,-27.43,0.2757,0.1662,82.48,0.0455,0.1224,0.0,0.051958
28.80,-0.5921,-0.2378,52.19,-0.9385,-0.2583,-30.31,0.2920,0.1912,82.55,0.0020,-0.0200,10.0,0.085648
29.30,-0.5921,-0.2378,52.19,-0.9385,-0.2583,-30.31,0.2920,0.1773,82.79,0.0000,-0.0390,0.0,0.000000
29.80,-0.6124,-0.2674,52.78,-0.9514,-0.2702,-30.10,0.2915,0.1544,82.97,-0.0005,-0.0491,0.0,0.035115
30.30,-0.6017,-0.2865,53.44,-0.9286,-0.2718,-29.63,0.2911,0.1310,83.38,-0.0001,-0.0461,10.6,0.045606
30.81,-0.6390,-0.2897,52.51,-0.9530,-0.2467,-31.11,0.2928,0.1093,83.98,0.0116,-0.0379,0.0,0.068796
31.31,-0.6581,-0.3064,52.35,-0.9636,-0.2415,-31.65,0.3010,0.0933,83.96,0.0200,-0.0200,0.0,0.023668
31.82,-0.6581,-0.3064,52.35,-0.9636,-0.2415,-31.65,0.3036,0.0867,83.78,0.0000,-0.0000,9.9,0.000000
32.32,-0.6581,-0.3064,52.35,-0.9636,-0.2415,-31.65,0.3112,0.0867,83.56,0.0223,0.0000,0.0,0.000000
32.82,-0.6524,-0.3236,51.73,-0.9668,-0.2307,-31.79,0.3231,0.0867,83.94,0.0200,0.0000,0.0,0.022162
33.33,-0.6524,-0.3236,51.73,-0.9668,-0.2307,-31.79,0.3248,0.0867,84.18,0.0000,0.0000,9.9,0.000000
33.83,-0.6524,-0.3236,51.73,-0.9668,-0.2307,-31.79,0.3248,0.0867,84.38,0.0000,0.0000,0.0,0.000000
34.33,-0.6524,-0.3236,51.73,-0.9668,-0.2307,-31.79,0.3248,0.0867,84.41,0.0000,0.0000,0.0,0.000000
34.84,-0.6524,-0.3236,51.73,-0.9668,-0.2307,-31.79,0.3248,0.0867,84.52,0.0000,0.0000,10.0,0.000000
35.34,-0.6524,-0.3236,51.73,-0.9668,-0.2307,-31.79,0.3248,0.0867,84.46,0.0000,0.0000,0.0,0.000000
35.85,-0.6524,-0.3236,51.73,-0.9668,-0.2307,-31.79,0.3248,0.0867,84.59,0.0000,0.0000,0.0,0.000000
36.36,-0.6524,-0.3236,51.73,-0.9668,-0.2307,-31.79,0.3248,0.0867,84.54,0.0000,0.0000,9.9,0.000000
36.86,-0.6524,-0.3236,51.73,-0.9668,-0.2307,-31.79,0.3248,0.0867,84.49,0.0000,0.0000,0.0,0.000000
37.37,-0.6524,-0.3236,51.73,-0.9668,-0.2307,-31.79,0.3248,0.0867,84.45,0.0000,0.0000,0.0,0.000000
37.87,-0.6422,-0.3262,52.75,-0.9634,-0.2273,-32.07,0.3248,0.0868,85.04,-0.0000,0.0003,9.9,0.009654
38.38,-0.6718,-0.3082,52.67,-0.9744,-0.2168,-32.99,0.2927,0.0885,85.80,-0.1491,0.0053,0.0,0.030220
38.89,-0.7641,-0.2337,48.45,-1.0050,-0.1764,-36.38,0.1930,0.1037,85.25,-0.1884,0.0469,0.0,0.097978
39.39,-0.8021,-0.1740,49.50,-0.9942,-0.1739,-36.29,0.1505,0.1161,86.94,0.0308,-0.0032,9.9,0.022050
39.90,-0.7737,-0.1940,48.36,-1.0018,-0.1693,-38.17,0.2167,0.1220,85.04,0.2639,-0.0022,0.0,0.017791
40.40,-0.6490,-0.2973,45.66,-0.9850,-0.1545,-39.50,0.3911,0.0962,85.18,0.4210,-0.0721,0.0,0.044839
40.91,-0.4969,-0.4620,46.43,-0.9856,-0.1546,-39.46,0.6184,0.0683,85.81,0.4516,-0.0487,10.5,0.001307
41.42,-0.3452,-0.6061,51.05,-1.0366,-0.1674,-36.47,0.8226,0.0496,86.00,0.3326,-0.0206,0.0,0.104345
41.94,-0.2758,-0.6444,49.85,-1.0721,-0.1247,-35.98,0.9561,0.0475,85.80,0.1804,0.0026,0.0,0.106900
42.45,-0.2473,-0.6734,49.85,-1.0720,-0.1352,-35.93,0.9935,0.0485,85.59,0.0000,0.0000,9.7,0.020233
42.96,-0.2473,-0.6734,49.85,-1.0720,-0.1352,-35.93,0.9814,0.0720,86.06,-0.0256,0.1319,0.0,0.000000
43.47,-0.1829,-0.6274,47.35,-1.0599,-0.1812,-37.08,0.9683,0.1899,83.48,-0.0386,0.2759,0.0,0.092505
43.97,-0.1813,-0.5375,46.36,-1.0986,-0.1797,-37.51,0.9423,0.2818,84.33,-0.0613,0.0850,9.9,0.077245
44.47,-0.2297,-0.4870,44.47,-1.1392,-0.1649,-37.04,0.9168,0.2826,80.57,-0.0510,-0.1440,0.0,0.086344
44.99,-0.3362,-0.5712,46.78,-1.1450,-0.1539,-36.45,0.8941,0.1075,83.75,-0.0630,-0.4961,0.0,0.024425
45.49,-0.5130,-0.7720,47.39,-1.1349,-0.1629,-36.91,0.8566,-0.1521,84.20,-0.0895,-0.4947,10.6,0.026963
45.99,-0.6704,-0.8843,48.59,-1.1476,-0.1411,-35.41,0.8127,-0.3570,83.96,-0.0821,-0.3214,0.0,0.050065
46.50,-0.8007,-0.9268,50.81,-1.2209,-0.1264,-32.90,0.7752,-0.4783,83.60,-0.0611,-0.1523,0.0,0.148398
47.00,-0.8517,-0.9456,51.55,-1.2327,-0.1130,-31.87,0.7521,-0.5214,83.05,-0.0200,-0.0000,9.9,0.035588
47.51,-0.8517,-0.9456,51.55,-1.2327,-0.1130,-31.87,0.7647,-0.5080,83.11,0.0966,0.0656,0.0,0.000000
48.01,-0.8151,-0.9437,53.14,-1.2888,-0.1194,-29.85,0.8391,-0.4730,83.12,0.1805,0.0577,0.0,0.112859
48.51,-0.7656,-0.9495,55.15,-1.3200,-0.1181,-29.10,0.8980,-0.4510,85.11,-0.0230,0.0377,9.9,0.062098
49.01,-0.7642,-0.9093,56.99,-1.3195,-0.1175,-28.68,0.8416,-0.4195,85.46,-0.2327,0.0815,0.0,0.001405
49.54,-0.9599,-0.7589,58.32,-1.3802,-0.1223,-26.79,0.6495,-0.3780,85.06,-0.4575,0.0772,0.0,0.115826
50.05,-1.1792,-0.6452,57.37,-1.4161,-0.1380,-27.16,0.4234,-0.3409,84.59,-0.4044,0.0717,9.7,0.076315
50.56,-1.3377,-0.5855,58.77,-1.4366,-0.1871,-25.86,0.2425,-0.3143,84.56,-0.2607,0.0251,0.0,0.105665
51.07,-1.4352,-0.5365,57.48,-1.4380,-0.1905,-27.01,0.1492,-0.3073,84.46,-0.1122,0.0060,0.0,0.007161
51.57,-1.4352,-0.5365,57.48,-1.4380,-0.1905,-27.01,0.1393,-0.3069,84.38,-0.0000,0.0000,9.9,0.000000
52.07,-1.4352,-0.5365,57.48,-1.4380,-0.1905,-27.01,0.1519,-0.3063,84.39,0.0332,0.0022,0.0,0.000000
52.57,-1.4352,-0.5365,57.48,-1.4380,-0.1905,-27.01,0.1727,-0.3056,84.44,0.0483,0.0034,0.0,0.000000
53.08,-1.4116,-0.5323,58.11,-1.4416,-0.1779,-26.39,0.2001,-0.3022,85.00,0.0611,0.0088,10.6,0.025781
53.59,-1.3689,-0.5411,58.95,-1.4440,-0.1731,-25.75,0.2322,-0.2996,84.68,0.0646,0.0019,0.0,0.010390
54.09,-1.3660,-0.5466,58.27,-1.4556,-0.1653,-26.63,0.2582,-0.3171,85.01,0.0305,-0.1321,0.0,0.028076
54.59,-1.3316,-0.6099,62.32,-1.4110,-0.1271,-23.42,0.2608,-0.4453,86.27,-0.0358,-0.3211,9.9,0.117236
55.10,-1.3547,-0.7464,57.54,-1.3877,-0.1613,-21.83,0.2594,-0.5326,80.02,0.0457,0.0689,0.0,0.081891
55.60,-1.2787,-0.6307,56.71,-1.3786,-0.1323,-22.60,0.2821,-0.4176,79.53,0.0264,0.3921,0.0,0.060605
56.10,-1.1945,-0.4353,61.52,-1.4001,-0.1476,-21.38,0.3038,-0.1686,83.08,0.0672,0.5793,10.0,0.052804
56.60,-1.0323,-0.1361,61.46,-1.3926,-0.1176,-21.77,0.3420,0.1275,82.67,0.0750,0.5462,0.0,0.061797
57.10,-0.9415,0.0536,58.71,-1.4357,-0.1182,-24.19,0.3755,0.3635,82.74,0.0556,0.3889,0.0,0.086177
57.60,-0.8493,0.1648,57.31,-1.4198,-0.1183,-25.68,0.3940,0.5095,82.97,0.0198,0.2020,10.0,0.031767
58.11,-0.8518,0.1873,56.60,-1.4433,-0.1179,-26.39,0.3978,0.5573,82.94,0.0000,0.0000,0.0,0.046037
58.61,-0.8518,0.1873,56.60,-1.4433,-0.1179,-26.39,0.3978,0.5526,83.54,0.0000,-0.0246,0.0,0.000000
59.11,-0.8518,0.1873,56.60,-1.4433,-0.1179,-26.39,0.3978,0.5322,83.78,0.0000,-0.0514,9.9,0.000000
59.61,-0.8656,0.1724,57.02,-1.4528,-0.1076,-27.01,0.3978,0.5042,84.22,0.0000,-0.0643,0.0,0.027862
60.13,-0.8891,0.1649,57.53,-1.4638,-0.0945,-26.84,0.3978,0.4712,84.55,0.0000,-0.0661,0.0,0.033048
60.63,-0.9126,0.1259,58.15,-1.4652,-0.0961,-26.42,0.3981,0.4354,84.53,0.0004,-0.0654,9.9,0.004100
61.14,-0.9054,0.0912,58.15,-1.4483,-0.1053,-26.67,0.4073,0.4058,84.86,0.0503,-0.0680,0.0,0.038185
61.65,-0.9123,0.0549,57.59,-1.4617,-0.0987,-27.98,0.4252,0.3825,85.77,0.0000,-0.0198,0.0,0.029161
62.16,-0.8966,0.0007,56.11,-1.4455,-0.1223,-28.71,0.4221,0.3707,84.83,-0.0234,-0.0409,9.9,0.057041
62.66,-0.8966,0.0007,56.11,-1.4455,-0.1223,-28.71,0.4154,0.3500,85.21,0.0124,-0.0535,0.0,0.000000
63.17,-0.9207,-0.0303,56.71,-1.4513,-0.1160,-28.02,0.4308,0.3225,84.58,0.0129,-0.0390,0.0,0.016635
63.67,-0.9384,-0.0251,54.45,-1.4678,-0.0992,-28.84,0.4220,0.3225,83.33,-0.0301,0.0077,10.6,0.046923
64.17,-0.9384,-0.0251,54.45,-1.4678,-0.0992,-28.84,0.4177,0.3222,82.65,-0.0006,0.0003,0.0,0.000000
64.67,-0.9384,-0.0251,54.45,-1.4678,-0.0992,-28.84,0.4194,0.3222,82.66,0.0200,0.0000,0.0,0.000000
65.18,-0.9384,-0.0251,54.45,-1.4678,-0.0992,-28.84,0.4365,0.3213,82.68,0.0481,-0.0020,10.0,0.000000
65.68,-0.9147,-0.0381,54.12,-1.4671,-0.1021,-28.56,0.4690,0.3196,82.67,0.0753,-0.0048,0.0,0.005934
66.18,-0.9286,-0.0335,55.48,-1.5196,-0.0872,-27.21,0.5099,0.3178,82.70,0.0828,-0.0019,0.0,0.108959
66.68,-0.8988,-0.0575,55.49,-1.5465,-0.0840,-26.60,0.5524,0.3173,82.70,0.0807,-0.0003,10.0,0.053982
67.19,-0.8863,-0.0698,55.22,-1.5433,-0.0856,-27.49,0.5905,0.3173,82.70,0.0742,-0.0001,0.0,0.006879
67.70,-0.8546,-0.0843,54.91,-1.5493,-0.0765,-27.81,0.6276,0.3173,82.73,0.0706,-0.0000,0.0,0.021806
68.20,-0.8497,-0.0723,54.94,-1.5637,-0.0547,-27.79,0.6602,0.3172,82.72,0.0586,-0.0000,9.9,0.052251
68.71,-0.8385,-0.0552,56.06,-1.5928,-0.0313,-26.66,0.6856,0.3172,82.73,0.0453,-0.0000,0.0,0.072183
69.21,-0.8326,-0.0535,56.81,-1.6069,-0.0297,-25.93,0.7077,0.3172,82.74,0.0434,-0.0000,0.0,0.028298
69.71,-0.8203,-0.0592,57.27,-1.6138,-0.0327,-25.47,0.7300,0.3172,82.74,0.0436,-0.0000,9.9,0.015007
70.21,-0.8203,-0.0592,57.27,-1.6138,-0.0327,-25.47,0.7475,0.3172,82.75,0.0207,-0.0000,0.0,0.000000
70.71,-0.7586,-0.1127,56.31,-1.5701,-0.0635,-26.44,0.7575,0.3172,82.78,0.0202,-0.0000,0.0,0.106778
71.22,-0.7586,-0.1127,56.31,-1.5701,-0.0635,-26.44,0.7675,0.3172,82.77,0.0200,-0.0000,10.0,0.000000
71.73,-0.7153,-0.1472,55.19,-1.5434,-0.0727,-27.57,0.7777,0.3172,82.79,0.0200,-0.0000,0.0,0.054562
72.24,-0.7153,-0.1472,55.19,-1.5434,-0.0727,-27.57,0.7880,0.3172,82.80,0.0200,-0.0000,0.0,0.000000
72.74,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7982,0.3172,82.78,0.0200,-0.0000,9.9,0.039277
73.25,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7993,0.3172,82.79,0.0000,-0.0000,0.0,0.000000
73.76,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7993,0.3172,82.78,0.0000,-0.0000,0.0,0.000000
74.26,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7993,0.3172,82.79,0.0000,-0.0000,9.9,0.000000
74.76,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7993,0.3172,82.79,0.0000,-0.0000,0.0,0.000000
75.26,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7993,0.3172,82.79,0.0000,0.0000,0.0,0.000000
75.77,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7993,0.3172,82.80,0.0000,0.0000,10.6,0.000000
76.27,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7993,0.3172,82.81,0.0000,0.0000,0.0,0.000000
76.78,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7993,0.3172,82.82,0.0000,0.0000,0.0,0.000000
77.28,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7993,0.3172,82.82,0.0000,0.0000,10.0,0.000000
77.79,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7993,0.3172,82.83,0.0003,0.0000,0.0,0.000000
78.30,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.86,0.0003,0.0000,0.0,0.000000
78.81,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.85,0.0000,0.0000,9.8,0.000000
79.31,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.85,0.0000,0.0000,0.0,0.000000
79.81,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.87,0.0000,0.0000,0.0,0.000000
80.31,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.87,0.0000,0.0000,10.0,0.000000
80.81,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.87,0.0000,0.0000,0.0,0.000000
81.32,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.87,0.0000,0.0000,0.0,0.000000
81.82,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.88,0.0000,0.0000,10.0,0.000000
82.32,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.88,0.0000,0.0000,0.0,0.000000
82.83,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.90,0.0000,0.0000,0.0,0.000000
83.34,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.90,0.0000,0.0000,9.9,0.000000
83.85,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.91,0.0000,0.0000,0.0,0.000000
84.35,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.91,0.0000,0.0000,0.0,0.000000
84.85,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.92,0.0000,0.0000,10.5,0.000000
85.35,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.93,0.0000,0.0000,0.0,0.000000
85.86,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.92,0.0000,0.0000,0.0,0.000000
86.36,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.92,0.0000,0.0000,10.0,0.000000
86.86,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.93,0.0000,-0.0000,0.0,0.000000
87.36,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.95,-0.0000,-0.0000,0.0,0.000000
87.86,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.96,-0.0000,-0.0000,10.0,0.000000
88.36,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.97,-0.0000,-0.0000,0.0,0.000000
88.87,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.98,-0.0000,-0.0000,0.0,0.000000
89.37,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,82.99,-0.0000,-0.0000,9.9,0.000000
89.87,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,83.00,-0.0000,-0.0000,0.0,0.000000
90.37,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,83.00,-0.0000,-0.0000,0.0,0.000000
90.87,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,83.00,-0.0000,-0.0000,10.0,0.000000
91.39,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,83.02,-0.0000,-0.0000,0.0,0.000000
91.89,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,83.00,-0.0000,-0.0000,0.0,0.000000
92.39,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,83.01,-0.0000,0.0000,9.9,0.000000
92.90,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,83.02,0.0000,0.0000,0.0,0.000000
93.41,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,83.04,0.0000,0.0000,0.0,0.000000
93.91,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,83.06,0.0000,0.0000,9.9,0.000000
94.41,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,83.06,0.0000,0.0000,0.0,0.000000
94.92,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,83.06,0.0000,0.0000,0.0,0.000000
95.43,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,83.06,0.0000,0.0000,9.9,0.000000
95.93,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,83.09,0.0000,0.0000,0.0,0.000000
96.43,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,83.09,0.0000,0.0000,0.0,0.000000
96.94,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,83.10,0.0000,0.0000,10.6,0.000000
97.44,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,83.11,0.0000,0.0000,0.0,0.000000
97.94,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,83.11,0.0000,0.0000,0.0,0.000000
98.44,-0.7126,-0.1577,55.92,-1.5595,-0.0842,-26.87,0.7994,0.3172,83.12,-0.0000,0.0000,10.0,0.000000
