elapsed_s,amcl_x,amcl_y,amcl_yaw_deg,map_odom_x,map_odom_y,map_odom_yaw_deg,odom_base_x,odom_base_y,odom_base_yaw_deg,filt_vx,filt_vy,scan_hz,amcl_active
24.20,0.0145,0.0427,-26.14,0.0042,-0.0255,81.38,0.0473,-0.0006,-107.22,-0.0923,-0.0123,10.0,0.000000
24.72,0.0262,-0.0338,-26.79,0.0219,-0.0473,81.34,-0.0013,-0.0003,-108.58,-0.0872,0.0144,0.0,0.054089
25.22,0.0455,-0.0429,-26.05,0.0501,-0.0314,82.41,-0.0319,0.0117,-107.86,-0.0500,-0.0004,0.0,0.064448
25.72,-0.0065,-0.0938,-25.36,0.0113,-0.0418,83.28,-0.0587,0.0116,-108.69,-0.0503,-0.0000,9.9,0.080300
26.24,0.0292,-0.1443,-24.55,0.0487,-0.0695,84.01,-0.0793,0.0116,-108.48,-0.0300,-0.0000,0.0,0.090083
26.74,0.0292,-0.1443,-24.55,0.0487,-0.0695,84.01,-0.0936,0.0116,-108.65,-0.0279,-0.0000,0.0,0.000000
27.25,0.0126,-0.1244,-25.25,0.0352,-0.0297,83.45,-0.1044,0.0116,-108.94,-0.0285,-0.0000,10.5,0.083807
27.75,-0.0215,-0.1424,-23.91,0.0108,-0.0243,84.96,-0.1424,0.0104,-108.90,-0.1277,-0.0082,0.0,0.049506
28.25,-0.0878,-0.2119,-27.43,-0.0535,0.0166,84.39,-0.2313,0.0119,-111.93,-0.2589,-0.0142,0.0,0.151946
28.75,-0.0439,-0.2931,-22.78,-0.0191,0.0753,87.43,-0.3699,0.0083,-110.22,-0.1812,0.0037,10.0,0.135477
29.26,-0.0523,-0.3259,-23.53,-0.0293,0.0628,87.90,-0.3922,0.0086,-110.86,-0.0003,-0.0000,0.0,0.031629
29.76,-0.0950,-0.3155,-23.40,-0.0637,0.0772,86.71,-0.4006,0.0086,-110.07,-0.0200,-0.0000,0.0,0.074152
30.28,-0.0950,-0.3155,-23.40,-0.0637,0.0772,86.71,-0.4140,0.0087,-109.47,-0.0300,-0.0000,9.8,0.000000
30.78,-0.0851,-0.3537,-22.23,-0.0550,0.0618,87.04,-0.4260,0.0086,-109.05,-0.0000,-0.0000,0.0,0.035365
31.28,-0.0851,-0.3537,-22.23,-0.0550,0.0618,87.04,-0.4260,0.0086,-109.13,-0.0000,-0.0001,0.0,0.000000
31.80,-0.0851,-0.3537,-22.23,-0.0550,0.0618,87.04,-0.4260,0.0086,-109.23,-0.0000,-0.0000,9.9,0.000000
32.30,-0.0851,-0.3537,-22.23,-0.0550,0.0618,87.04,-0.4260,0.0086,-108.67,-0.0000,-0.0000,0.0,0.000000
32.82,-0.0851,-0.3537,-22.23,-0.0550,0.0618,87.04,-0.4260,0.0086,-108.58,-0.0000,-0.0000,0.0,0.000000
33.32,-0.0708,-0.3897,-19.44,-0.0499,0.0311,88.33,-0.4133,0.0086,-107.89,0.1134,0.0000,9.9,0.062189
33.82,-0.0306,-0.3004,-19.85,-0.0240,0.0205,89.28,-0.2844,-0.0019,-108.68,0.3730,-0.0420,0.0,0.055846
34.33,0.0114,-0.1805,-17.16,-0.0005,-0.0331,89.80,-0.1256,-0.0115,-106.87,0.2067,0.0161,0.0,0.115941
34.84,-0.0005,-0.1036,-17.22,-0.0086,-0.0078,90.29,-0.0813,-0.0062,-107.84,0.0199,0.0000,10.5,0.051847
35.34,-0.0005,-0.1036,-17.22,-0.0086,-0.0078,90.29,-0.0794,-0.0062,-107.66,-0.0001,0.0000,0.0,0.000000
35.84,-0.0005,-0.1036,-17.22,-0.0086,-0.0078,90.29,-0.0795,-0.0062,-107.73,-0.0000,-0.0000,0.0,0.000000
36.34,-0.0005,-0.1036,-17.22,-0.0086,-0.0078,90.29,-0.0795,-0.0062,-107.40,-0.0000,-0.0000,10.0,0.000000
36.86,-0.0005,-0.1036,-17.22,-0.0086,-0.0078,90.29,-0.0795,-0.0062,-107.69,-0.0000,-0.0000,0.0,0.000000
37.36,-0.0005,-0.1036,-17.22,-0.0086,-0.0078,90.29,-0.0795,-0.0062,-107.92,-0.0000,-0.0000,0.0,0.000000
37.88,-0.0005,-0.1036,-17.22,-0.0086,-0.0078,90.29,-0.0795,-0.0062,-108.17,-0.0000,-0.0000,9.8,0.000000
38.38,-0.0005,-0.1036,-17.22,-0.0086,-0.0078,90.29,-0.0795,-0.0062,-107.96,-0.0000,-0.0000,0.0,0.000000
38.88,-0.0005,-0.1036,-17.22,-0.0086,-0.0078,90.29,-0.0795,-0.0062,-108.19,-0.0000,0.0004,0.0,0.000000
39.38,-0.0710,-0.0843,-16.19,-0.0105,-0.0043,91.35,-0.0780,0.0838,-107.75,0.0071,0.3764,10.0,0.007967
39.90,-0.2956,-0.0696,-21.63,-0.0154,0.0129,91.38,-0.0760,0.2996,-113.27,-0.0016,0.3537,0.0,0.034529
40.40,-0.3894,-0.0933,-18.59,0.0021,0.0004,92.46,-0.0788,0.4026,-110.75,-0.0013,0.0660,0.0,0.042974
40.90,-0.3894,-0.0933,-18.59,0.0021,0.0004,92.46,-0.0789,0.4101,-110.39,-0.0000,0.0003,9.9,0.000000
41.40,-0.4113,-0.0817,-17.99,0.0020,0.0156,92.86,-0.0789,0.4212,-110.65,-0.0000,0.0300,0.0,0.030427
41.92,-0.4113,-0.0817,-17.99,0.0020,0.0156,92.86,-0.0789,0.4344,-110.15,-0.0000,0.0203,0.0,0.000000
42.42,-0.4302,-0.0808,-17.44,0.0048,0.0167,92.75,-0.0789,0.4405,-110.17,0.0000,0.0000,9.9,0.005951
42.92,-0.4302,-0.0808,-17.44,0.0048,0.0167,92.75,-0.0789,0.4419,-110.03,0.0000,-0.0000,0.0,0.000000
43.42,-0.4302,-0.0808,-17.44,0.0048,0.0167,92.75,-0.0789,0.4419,-109.92,-0.0000,0.0000,0.0,0.000000
43.92,-0.4302,-0.0808,-17.44,0.0048,0.0167,92.75,-0.0789,0.4419,-109.79,-0.0000,0.0000,10.6,0.000000
44.43,-0.4302,-0.0808,-17.44,0.0048,0.0167,92.75,-0.0789,0.4419,-109.66,-0.0000,0.0001,0.0,0.000000
44.93,-0.4302,-0.0808,-17.44,0.0048,0.0167,92.75,-0.0789,0.4419,-109.40,-0.0000,-0.0000,0.0,0.000000
45.43,-0.4353,-0.0649,-16.28,0.0013,0.0318,92.67,-0.0789,0.4330,-108.37,-0.0000,-0.0985,10.0,0.030929
45.93,-0.2510,-0.0655,-17.43,0.0117,0.0282,92.42,-0.0789,0.2840,-109.41,-0.0000,-0.4440,0.0,0.021891
46.43,-0.0449,-0.0212,-15.72,0.0393,0.0441,91.25,-0.0794,0.0934,-107.04,0.0025,-0.2105,0.0,0.063664
46.94,-0.0279,-0.0229,-16.49,0.0363,0.0574,91.53,-0.0785,0.0568,-108.80,0.0000,-0.0000,9.9,0.026636
47.44,-0.0100,-0.0294,-17.88,0.0425,0.0506,91.53,-0.0785,0.0505,-109.17,0.0000,-0.0020,0.0,0.018519
47.94,-0.0100,-0.0294,-17.88,0.0425,0.0506,91.53,-0.0785,0.0505,-109.27,0.0000,0.0000,0.0,0.000000
48.46,-0.0100,-0.0294,-17.88,0.0425,0.0506,91.53,-0.0785,0.0505,-109.29,0.0000,0.0000,9.9,0.000000
48.96,-0.0100,-0.0294,-17.88,0.0425,0.0506,91.53,-0.0785,0.0505,-109.78,0.0000,0.0000,0.0,0.000000
49.47,-0.0100,-0.0294,-17.88,0.0425,0.0506,91.53,-0.0785,0.0505,-109.62,0.0000,0.0000,0.0,0.000000
49.98,-0.0100,-0.0294,-17.88,0.0425,0.0506,91.53,-0.0785,0.0505,-109.63,0.0000,0.0000,9.9,0.000000
50.48,-0.0100,-0.0294,-17.88,0.0425,0.0506,91.53,-0.0785,0.0505,-109.48,0.0000,0.0000,0.0,0.000000
50.98,-0.0100,-0.0294,-17.88,0.0425,0.0506,91.53,-0.0785,0.0505,-109.45,0.0000,0.0000,0.0,0.000000
51.48,-0.0100,-0.0294,-17.88,0.0425,0.0506,91.53,-0.1053,0.0497,-108.84,-0.1554,-0.0095,10.0,0.000000
52.00,-0.0100,-0.1595,-19.02,0.0375,0.0636,91.65,-0.2454,0.0555,-111.27,-0.4172,0.0131,0.0,0.026972
52.50,-0.0588,-0.3318,-21.74,-0.0138,0.0749,91.02,-0.4248,0.0518,-112.78,-0.2031,0.0042,0.0,0.104890
53.01,-0.0609,-0.3697,-21.47,-0.0142,0.0865,90.57,-0.4731,0.0521,-111.05,-0.0297,0.0000,10.5,0.023009
53.51,-0.0652,-0.3877,-20.71,-0.0147,0.0894,90.19,-0.4789,0.0521,-111.18,0.0000,-0.0000,0.0,0.005942
54.02,-0.0652,-0.3877,-20.71,-0.0147,0.0894,90.19,-0.4842,0.0521,-111.21,-0.0200,0.0000,0.0,0.000000
54.52,-0.0652,-0.3877,-20.71,-0.0147,0.0894,90.19,-0.4949,0.0521,-111.57,-0.0200,0.0000,9.9,0.000000
55.03,-0.0872,-0.4064,-21.32,-0.0368,0.0930,90.18,-0.5075,0.0521,-111.24,-0.0300,0.0000,0.0,0.044655
55.53,-0.0872,-0.4064,-21.32,-0.0368,0.0930,90.18,-0.5184,0.0521,-111.14,-0.0200,0.0000,0.0,0.000000
56.03,-0.0791,-0.4324,-20.92,-0.0278,0.0876,90.08,-0.5205,0.0521,-110.98,-0.0000,0.0000,10.0,0.021003
56.53,-0.0791,-0.4324,-20.92,-0.0278,0.0876,90.08,-0.5205,0.0521,-111.25,-0.0000,0.0000,0.0,0.000000
57.04,-0.0791,-0.4324,-20.92,-0.0278,0.0876,90.08,-0.5205,0.0521,-111.39,-0.0000,0.0000,0.0,0.000000
57.54,-0.0791,-0.4324,-20.92,-0.0278,0.0876,90.08,-0.5205,0.0521,-110.89,0.0000,0.0000,9.9,0.000000
58.04,-0.0791,-0.4324,-20.92,-0.0278,0.0876,90.08,-0.5101,0.0585,-110.84,0.0533,0.0281,0.0,0.000000
58.54,-0.1195,-0.3562,-21.05,-0.0514,0.0733,90.08,-0.4224,0.0685,-111.20,0.3119,-0.0140,0.0,0.055175
59.04,-0.1360,-0.1936,-19.99,-0.0832,0.0518,90.56,-0.2350,0.0548,-110.58,0.3808,-0.0241,10.0,0.076599
59.54,-0.1443,-0.0788,-17.86,-0.0896,0.0458,91.10,-0.1002,0.0631,-109.36,0.1320,0.0400,0.0,0.017575
60.04,-0.1437,-0.0363,-18.86,-0.0798,0.0586,90.57,-0.0799,0.0727,-109.40,-0.0003,0.0018,0.0,0.032164
60.54,-0.1437,-0.0363,-18.86,-0.0798,0.0586,90.57,-0.0941,0.0726,-110.05,-0.0400,-0.0000,10.0,0.000000
61.06,-0.1664,-0.0623,-19.92,-0.0952,0.0369,90.66,-0.0986,0.0726,-111.34,0.0000,0.0000,0.0,0.051394
61.56,-0.1664,-0.0623,-19.92,-0.0952,0.0369,90.66,-0.0911,0.0726,-111.71,0.0200,0.0000,0.0,0.000000
62.06,-0.1711,-0.0476,-21.10,-0.0998,0.0431,90.68,-0.0898,0.0748,-112.07,-0.0000,0.0200,9.9,0.015270
62.57,-0.1711,-0.0476,-21.10,-0.0998,0.0431,90.68,-0.0898,0.0791,-112.14,0.0001,0.0200,0.0,0.000000
63.08,-0.1711,-0.0476,-21.10,-0.0998,0.0431,90.68,-0.0854,0.0880,-112.21,0.0162,0.0644,0.0,0.000000
63.58,-0.2880,-0.0482,-18.98,-0.1178,0.0396,91.65,-0.0817,0.2018,-110.62,0.0128,0.3668,9.9,0.036603
64.09,-0.4252,-0.0648,-20.25,-0.0660,0.0202,90.99,-0.0791,0.3890,-111.31,-0.0079,0.3156,0.0,0.108319
64.60,-0.5053,-0.0761,-19.97,-0.0561,0.0127,91.33,-0.0812,0.4660,-110.43,0.0001,0.0309,0.0,0.024422
65.10,-0.5067,-0.0634,-18.88,-0.0415,0.0263,91.19,-0.0812,0.4681,-110.22,-0.0001,0.0000,10.5,0.039762
65.60,-0.5067,-0.0634,-18.88,-0.0415,0.0263,91.19,-0.0814,0.4707,-110.02,-0.0162,0.0200,0.0,0.000000
66.10,-0.5067,-0.0634,-18.88,-0.0415,0.0263,91.19,-0.0834,0.4732,-109.83,0.0002,-0.0000,0.0,0.000000
66.60,-0.5067,-0.0634,-18.88,-0.0415,0.0263,91.19,-0.0834,0.4732,-109.56,0.0000,-0.0000,10.0,0.000000
67.10,-0.5067,-0.0634,-18.88,-0.0415,0.0263,91.19,-0.0834,0.4732,-109.53,0.0000,0.0000,0.0,0.000000
67.62,-0.5067,-0.0634,-18.88,-0.0415,0.0263,91.19,-0.0834,0.4732,-109.61,0.0000,-0.0000,0.0,0.000000
68.12,-0.5067,-0.0634,-18.88,-0.0415,0.0263,91.19,-0.0834,0.4732,-109.31,0.0000,-0.0000,9.9,0.000000
68.62,-0.5207,-0.0719,-17.56,-0.0550,0.0184,91.12,-0.0834,0.4530,-108.90,0.0011,-0.1528,0.0,0.031182
69.12,-0.3140,-0.0622,-19.51,-0.0159,0.0228,90.72,-0.0831,0.2881,-110.31,0.0002,-0.4492,0.0,0.078336
69.64,-0.0736,-0.0332,-22.33,0.0379,0.0481,88.95,-0.0832,0.1062,-111.43,-0.0006,-0.1909,9.9,0.115001
70.14,-0.0539,-0.0284,-23.25,0.0289,0.0536,88.93,-0.0909,0.0747,-112.61,-0.0300,0.0000,0.0,0.021278
70.64,-0.0539,-0.0284,-23.25,0.0289,0.0536,88.93,-0.0952,0.0827,-112.94,0.0000,0.0200,0.0,0.000000
71.14,-0.0539,-0.0284,-23.25,0.0289,0.0536,88.93,-0.0952,0.0914,-112.90,0.0000,0.0000,10.0,0.000000
71.64,-0.0539,-0.0284,-23.25,0.0289,0.0536,88.93,-0.0952,0.0914,-113.24,-0.0000,0.0000,0.0,0.000000
72.14,-0.0638,-0.0290,-25.17,0.0304,0.0633,88.15,-0.0952,0.0914,-113.42,-0.0000,0.0000,0.0,0.019472
72.66,-0.0638,-0.0290,-25.17,0.0304,0.0633,88.15,-0.0952,0.0914,-113.06,-0.0000,0.0000,9.9,0.000000
73.16,-0.0638,-0.0290,-25.17,0.0304,0.0633,88.15,-0.0952,0.0915,-112.89,-0.0000,0.0000,0.0,0.000000
73.66,-0.0638,-0.0290,-25.17,0.0304,0.0633,88.15,-0.0952,0.0915,-112.90,-0.0000,0.0000,0.0,0.000000
74.16,-0.0638,-0.0290,-25.17,0.0304,0.0633,88.15,-0.0952,0.0915,-112.71,0.0000,0.0000,10.0,0.000000
74.67,-0.0733,-0.0390,-23.67,0.0207,0.0536,88.32,-0.0952,0.0915,-111.86,-0.0000,0.0000,0.0,0.027264
75.18,-0.0733,-0.0390,-23.67,0.0207,0.0536,88.32,-0.0952,0.0915,-111.74,-0.0000,0.0004,0.0,0.000000
75.68,-0.0721,-0.0571,-22.71,0.0224,0.0350,88.11,-0.0951,0.0915,-110.86,0.0000,0.0000,9.9,0.037109
76.18,-0.0756,-0.0506,-20.83,0.0178,0.0412,87.89,-0.0952,0.0900,-107.24,-0.0002,0.0000,0.0,0.015293
76.69,-0.0699,-0.0480,-19.18,0.0233,0.0440,87.99,-0.0951,0.0853,-107.69,0.0000,-0.0390,0.0,0.012397
77.20,-0.0699,-0.0480,-19.18,0.0233,0.0440,87.99,-0.0951,0.0703,-108.43,0.0000,-0.0000,10.5,0.000000
77.72,-0.0207,-0.0326,-20.59,0.0512,0.0613,89.03,-0.0951,0.0703,-110.14,0.0000,0.0000,0.0,0.063273
78.22,-0.0207,-0.0326,-20.59,0.0512,0.0613,89.03,-0.0951,0.0703,-109.72,0.0000,0.0000,0.0,0.000000
78.72,-0.0207,-0.0326,-20.59,0.0512,0.0613,89.03,-0.0895,0.0704,-110.11,0.0200,-0.0000,9.9,0.000000
79.24,-0.0207,-0.0326,-20.59,0.0512,0.0613,89.03,-0.0824,0.0704,-110.26,0.0210,0.0000,0.0,0.000000
79.74,-0.0041,-0.0126,-20.84,0.0670,0.0616,89.44,-0.0651,0.0704,-110.25,0.0321,0.0000,0.0,0.031547
80.24,0.0132,0.0271,-21.02,0.0845,0.0768,89.19,-0.0423,0.0706,-110.23,0.0515,-0.0003,9.9,0.046108
80.74,0.0054,0.0504,-21.76,0.0768,0.0766,88.47,-0.0126,0.0709,-110.25,0.0606,0.0002,0.0,0.015339
81.26,0.0015,0.0761,-22.17,0.0725,0.0780,88.08,0.0209,0.0710,-110.26,0.0707,0.0000,0.0,0.008651
81.76,-0.0068,0.1212,-21.92,0.0628,0.0718,88.35,0.0526,0.0710,-110.27,0.0601,0.0000,9.9,0.022911
82.27,0.0055,0.1328,-22.64,0.0737,0.0617,87.65,0.0782,0.0710,-110.29,0.0431,0.0000,0.0,0.029508
82.77,0.0075,0.1440,-23.63,0.0731,0.0492,86.68,0.0981,0.0710,-110.32,0.0400,0.0000,0.0,0.025097
83.27,0.0095,0.1692,-23.62,0.0740,0.0535,86.71,0.1146,0.0710,-110.34,0.0300,0.0000,10.6,0.008657
83.77,0.0095,0.1692,-23.62,0.0740,0.0535,86.71,0.1294,0.0710,-110.34,0.0300,0.0000,0.0,0.000000
84.28,0.0156,0.1945,-23.47,0.0793,0.0587,86.87,0.1403,0.0710,-110.35,0.0200,0.0000,0.0,0.014637
84.78,0.0156,0.1945,-23.47,0.0793,0.0587,86.87,0.1501,0.0710,-110.36,0.0200,0.0000,9.9,0.000000
85.28,0.0247,0.2158,-23.60,0.0870,0.0597,86.77,0.1615,0.0710,-110.39,0.0201,0.0000,0.0,0.015453
85.78,0.0273,0.2260,-23.72,0.0870,0.0597,86.77,0.1734,0.0710,-110.40,0.0201,0.0000,0.0,0.000000
86.28,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1838,0.0710,-110.42,0.0200,0.0000,10.0,0.022444
86.79,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1899,0.0710,-110.44,0.0000,0.0000,0.0,0.000000
87.29,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1900,0.0710,-110.46,0.0000,0.0000,0.0,0.000000
87.80,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1900,0.0710,-110.47,0.0002,0.0000,9.9,0.000000
88.30,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1900,0.0710,-110.49,0.0002,0.0000,0.0,0.000000
88.80,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1900,0.0710,-110.50,0.0002,0.0000,0.0,0.000000
89.32,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1900,0.0710,-110.51,0.0000,0.0000,9.9,0.000000
89.82,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1900,0.0710,-110.53,0.0002,0.0000,0.0,0.000000
90.32,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.55,0.0000,0.0000,0.0,0.000000
90.84,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.56,0.0000,0.0000,9.9,0.000000
91.34,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.58,0.0000,0.0000,0.0,0.000000
91.84,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.60,0.0000,0.0000,0.0,0.000000
92.34,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.62,0.0000,0.0000,10.0,0.000000
92.84,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.64,0.0000,0.0000,0.0,0.000000
93.36,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.65,0.0000,0.0000,0.0,0.000000
93.86,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.66,0.0000,0.0000,10.5,0.000000
94.37,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.69,0.0000,0.0000,0.0,0.000000
94.87,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.70,0.0000,0.0000,0.0,0.000000
95.38,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.72,0.0000,0.0000,9.9,0.000000
95.88,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.74,0.0000,0.0000,0.0,0.000000
96.38,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.76,0.0000,0.0000,0.0,0.000000
96.88,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.79,0.0000,0.0000,10.0,0.000000
97.40,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.81,0.0000,0.0000,0.0,0.000000
97.90,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.83,0.0000,0.0000,0.0,0.000000
98.40,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.83,0.0000,0.0000,9.9,0.000000
98.92,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.85,0.0000,0.0000,0.0,0.000000
99.42,0.0273,0.2260,-23.72,0.0881,0.0485,86.68,0.1901,0.0710,-110.86,0.0000,0.0000,0.0,0.000000
