elapsed_s,fc_vx,fc_vy,odom_vx,odom_vy,filt_vx,filt_vy,tf_px,tf_py,dir_flag
4.32,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0534,0.4225,0
4.53,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0534,0.4225,0
4.73,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0534,0.4225,0
4.93,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0534,0.4225,0
5.13,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0534,0.4225,0
5.33,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0534,0.4225,0
5.53,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0534,0.4225,0
5.73,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0534,0.4225,0
5.94,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0534,0.4225,0
6.15,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0534,0.4225,0
6.35,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0534,0.4225,0
6.55,-0.0000,-0.0100,0.0000,0.0000,-0.0003,0.0000,-0.0533,0.4225,0
6.75,-0.0000,-0.0100,0.0000,0.0000,0.0000,0.0000,-0.0534,0.4225,0
6.95,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0534,0.4225,0
7.16,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0534,0.4225,0
7.37,-0.0000,-0.0000,0.0000,0.0000,-0.0003,0.0000,-0.0534,0.4225,0
7.57,0.0200,-0.0000,0.0200,0.0000,-0.0000,0.0000,-0.0534,0.4225,0
7.77,0.0300,-0.0000,0.0300,0.0000,0.0300,0.0009,-0.0482,0.4226,0
7.97,0.0100,-0.0500,0.0000,-0.0400,0.0017,-0.0386,-0.0445,0.4200,0
8.17,-0.0000,-0.0500,0.0000,-0.0500,-0.0003,-0.0532,-0.0444,0.4086,0
8.38,0.0300,-0.0200,0.0300,-0.0200,0.0195,-0.0201,-0.0429,0.4010,0
8.58,0.0600,-0.0000,0.0600,0.0000,0.0567,-0.0010,-0.0348,0.3985,0
8.79,0.0500,-0.0000,0.0500,0.0000,0.0600,0.0003,-0.0225,0.3984,0
8.99,0.0500,-0.0100,0.0500,0.0000,0.0499,-0.0000,-0.0123,0.3984,0
9.19,0.0300,-0.0200,0.0300,-0.0200,0.0318,-0.0192,-0.0030,0.3980,0
9.39,0.0400,-0.0200,0.0400,-0.0200,0.0395,-0.0200,0.0034,0.3938,0
9.59,0.0400,-0.0200,0.0400,-0.0200,0.0400,-0.0200,0.0119,0.3896,0
9.79,0.0400,-0.0100,0.0400,0.0000,0.0400,-0.0000,0.0199,0.3871,0
9.99,0.0500,-0.0000,0.0500,0.0000,0.0399,-0.0000,0.0275,0.3870,0
10.20,0.0500,0.0100,0.0500,0.0000,0.0500,-0.0000,0.0373,0.3870,0
10.40,0.0400,-0.0000,0.0400,0.0000,0.0400,0.0000,0.0453,0.3870,0
10.60,0.0400,-0.0000,0.0400,0.0000,0.0400,0.0000,0.0540,0.3870,0
10.80,0.0500,0.0100,0.0500,0.0000,0.0469,-0.0005,0.0623,0.3869,0
11.01,0.0600,0.0300,0.0600,0.0300,0.0553,0.0285,0.0716,0.3893,0
11.21,0.0900,0.0300,0.0900,0.0300,0.0778,0.0303,0.0851,0.3966,0
11.41,0.1200,0.0200,0.1200,0.0200,0.1033,0.0034,0.1072,0.3999,0
11.61,0.2000,-0.0000,0.1900,0.0000,0.1817,0.0007,0.1348,0.4002,0
11.81,0.2600,-0.0000,0.2600,0.0000,0.2293,-0.0050,0.1745,0.4000,0
12.02,0.3500,0.0300,0.3500,0.0300,0.3189,-0.0036,0.2324,0.3991,0
12.22,0.3500,-0.0000,0.3500,0.0000,0.3480,0.0042,0.3032,0.3992,0
12.43,0.3000,-0.0100,0.3000,0.0000,0.3075,-0.0010,0.3736,0.3994,0
12.63,0.2400,-0.0000,0.2500,0.0000,0.2593,0.0009,0.4300,0.3992,0
12.83,0.1400,-0.0000,0.1400,0.0000,0.1559,0.0017,0.4750,0.3993,0
13.03,0.0700,-0.0200,0.0800,-0.0200,0.1037,0.0000,0.4993,0.3994,0
13.23,0.0500,-0.0100,0.0500,0.0000,0.0502,-0.0004,0.5128,0.3986,0
13.43,0.0300,-0.0100,0.0300,0.0000,0.0300,-0.0000,0.5209,0.3986,0
13.63,0.0200,-0.0000,0.0200,0.0000,0.0200,-0.0000,0.5255,0.3986,0
13.84,0.0100,-0.0100,0.0000,0.0000,0.0000,0.0000,0.5272,0.3986,0
14.05,0.0200,-0.0000,0.0200,0.0000,0.0197,-0.0000,0.5297,0.3986,0
14.25,0.0300,-0.0000,0.0300,0.0000,0.0300,-0.0000,0.5350,0.3986,0
14.45,0.0300,-0.0000,0.0300,0.0000,0.0300,-0.0000,0.5413,0.3986,0
14.65,0.0200,-0.0000,0.0200,0.0000,0.0200,-0.0000,0.5468,0.3986,0
14.86,0.0100,-0.0000,0.0000,0.0000,-0.0002,-0.0000,0.5485,0.3986,0
15.07,0.0100,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.5485,0.3986,0
15.27,0.0100,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.5485,0.3986,0
15.47,0.0100,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.5485,0.3986,0
15.67,0.0100,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.5485,0.3986,0
15.87,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.5485,0.3986,0
16.07,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.5485,0.3986,0
16.27,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.5485,0.3986,0
16.47,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.5485,0.3986,0
16.67,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.5485,0.3986,0
16.88,-0.0100,-0.0100,0.0000,0.0000,-0.0000,-0.0000,0.5485,0.3986,0
17.09,-0.0900,-0.0000,-0.0900,0.0000,-0.0722,-0.0000,0.5439,0.3986,0
17.29,-0.2100,-0.0000,-0.2100,0.0000,-0.1857,-0.0008,0.5176,0.3986,0
17.49,-0.3500,-0.0000,-0.3500,0.0000,-0.3284,-0.0001,0.4665,0.3984,0
17.69,-0.4400,0.0200,-0.4400,0.0200,-0.4212,-0.0006,0.3907,0.3980,0
17.90,-0.4200,0.0500,-0.4200,0.0500,-0.4407,-0.0013,0.3021,0.3978,1
18.10,-0.3100,0.0300,-0.3100,0.0300,-0.3617,0.0005,0.2193,0.3982,0
18.31,-0.1800,0.0200,-0.1800,0.0200,-0.2202,0.0022,0.1650,0.3983,0
18.51,-0.0400,-0.0100,-0.0400,0.0000,-0.0447,0.0000,0.1323,0.3992,0
18.71,0.0200,-0.0300,0.0000,-0.0200,-0.0008,-0.0200,0.1294,0.3983,0
18.91,0.0400,-0.0000,0.0400,0.0000,0.0396,-0.0000,0.1354,0.3951,0
19.11,0.0400,0.0100,0.0400,0.0000,0.0400,-0.0000,0.1428,0.3950,0
19.31,0.0300,-0.0000,0.0300,0.0000,0.0320,0.0000,0.1501,0.3950,0
19.51,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1536,0.3950,0
19.73,-0.0100,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.1536,0.3950,0
19.93,-0.0100,0.0100,0.0000,0.0000,-0.0003,-0.0000,0.1530,0.3950,0
20.13,-0.0000,0.0100,0.0000,0.0000,-0.0001,-0.0000,0.1530,0.3950,0
20.33,-0.0000,0.0100,0.0000,0.0000,-0.0000,-0.0000,0.1530,0.3950,0
20.53,-0.0100,0.0100,0.0000,0.0000,0.0000,-0.0000,0.1530,0.3950,0
20.73,-0.0100,0.0100,0.0000,0.0000,-0.0000,-0.0000,0.1530,0.3950,0
20.93,-0.0100,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.1530,0.3950,0
21.14,-0.0100,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.1530,0.3950,0
21.34,-0.0200,-0.0000,-0.0200,0.0000,-0.0000,-0.0000,0.1530,0.3950,0
21.55,-0.0200,-0.0000,-0.0200,0.0000,-0.0200,0.0000,0.1496,0.3950,0
21.75,-0.0100,-0.0100,0.0000,0.0000,-0.0002,0.0000,0.1465,0.3950,0
21.95,-0.0200,-0.0000,-0.0200,0.0000,-0.0200,-0.0000,0.1444,0.3950,0
22.15,-0.0200,-0.0000,-0.0200,0.0000,-0.0200,-0.0000,0.1403,0.3950,0
22.35,-0.0300,-0.0300,-0.0300,-0.0200,-0.0297,-0.0177,0.1358,0.3946,0
22.55,-0.0400,-0.1800,-0.0400,-0.1800,0.0003,-0.1425,0.1319,0.3842,1
22.75,-0.0600,-0.3100,-0.0600,-0.3100,0.0011,-0.2693,0.1320,0.3400,1
22.95,-0.0700,-0.4500,-0.0700,-0.4500,-0.0016,-0.4109,0.1324,0.2708,0
23.15,-0.0700,-0.4400,-0.0700,-0.4400,-0.0000,-0.4553,0.1324,0.1785,0
23.36,-0.0500,-0.3800,-0.0500,-0.3800,-0.0025,-0.3996,0.1320,0.0959,0
23.57,-0.0300,-0.2400,-0.0300,-0.2400,-0.0023,-0.2633,0.1314,0.0217,0
23.77,-0.0100,-0.1000,0.0000,-0.1100,-0.0000,-0.1261,0.1311,-0.0199,0
23.97,-0.0000,-0.0400,0.0000,-0.0400,-0.0002,-0.0513,0.1310,-0.0357,0
24.17,-0.0000,-0.0300,0.0000,-0.0300,-0.0003,-0.0300,0.1310,-0.0437,0
24.37,-0.0000,-0.0200,0.0000,-0.0200,-0.0000,-0.0200,0.1310,-0.0482,0
24.57,-0.0000,-0.0100,0.0000,0.0000,-0.0000,-0.0000,0.1310,-0.0504,0
24.79,-0.0100,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.1310,-0.0504,0
24.99,-0.0100,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.1310,-0.0504,0
25.19,-0.0000,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.1310,-0.0504,0
25.39,0.0100,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.1310,-0.0504,0
25.59,0.0100,-0.0000,0.0000,0.0000,-0.0000,-0.0000,0.1310,-0.0504,0
25.80,0.0100,-0.0000,0.0000,0.0000,0.0020,-0.0000,0.1333,-0.0504,0
26.01,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.1333,-0.0504,0
26.21,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.1333,-0.0504,0
26.41,-0.0000,0.0100,0.0000,0.0000,0.0000,-0.0000,0.1333,-0.0504,0
26.61,-0.0000,0.0100,0.0000,0.0000,0.0000,-0.0000,0.1333,-0.0504,0
26.81,-0.0100,0.0100,0.0000,0.0000,0.0000,-0.0000,0.1333,-0.0504,0
27.02,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.1333,-0.0504,0
27.23,-0.0000,0.0100,0.0000,0.0000,0.0000,-0.0003,0.1333,-0.0504,0
27.43,-0.0100,0.0100,0.0000,0.0000,0.0000,-0.0000,0.1333,-0.0504,0
27.63,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.1333,-0.0504,0
27.83,-0.0100,0.0600,0.0000,0.0600,-0.0007,0.0440,0.1333,-0.0484,0
28.03,-0.0000,0.1700,0.0000,0.1700,-0.0000,0.1287,0.1332,-0.0298,0
28.23,0.0100,0.3200,0.0000,0.3200,-0.0013,0.2651,0.1329,0.0089,0
28.44,0.0100,0.3800,0.0000,0.3800,-0.0014,0.3781,0.1329,0.0808,0
28.64,0.0200,0.3700,0.0200,0.3700,-0.0001,0.3792,0.1327,0.1554,0
28.85,-0.0000,0.2700,0.0000,0.2700,0.0000,0.2847,0.1327,0.2242,0
29.05,-0.0200,0.1500,-0.0200,0.1500,0.0027,0.1890,0.1329,0.2712,0
29.25,-0.0300,0.0700,-0.0300,0.0800,-0.0287,0.0861,0.1324,0.3000,0
29.45,-0.0300,0.0200,-0.0300,0.0200,-0.0300,0.0209,0.1263,0.3119,0
29.65,-0.0200,-0.0000,-0.0200,0.0000,-0.0200,0.0002,0.1212,0.3139,0
29.85,-0.0300,-0.0100,-0.0300,0.0000,-0.0300,0.0000,0.1160,0.3140,0
30.05,-0.0200,-0.0100,-0.0200,0.0000,-0.0202,-0.0200,0.1108,0.3127,0
30.27,-0.0000,-0.0200,0.0000,-0.0200,-0.0000,-0.0200,0.1095,0.3110,0
30.47,-0.0000,-0.0100,0.0000,0.0000,-0.0000,-0.0000,0.1095,0.3075,0
30.67,-0.0000,-0.0100,0.0000,0.0000,-0.0000,-0.0002,0.1095,0.3047,0
30.87,-0.0100,-0.0200,0.0000,0.0000,0.0000,0.0000,0.1095,0.3047,0
31.07,-0.0000,-0.0200,0.0000,-0.0200,0.0000,-0.0200,0.1095,0.3031,0
31.27,-0.0000,-0.0200,0.0000,-0.0200,0.0000,-0.0200,0.1095,0.2991,0
31.47,-0.0000,-0.0200,0.0000,-0.0200,0.0000,-0.0200,0.1095,0.2955,0
31.67,0.0300,-0.0100,0.0200,0.0000,0.0194,-0.0000,0.1104,0.2934,0
31.87,0.0800,-0.0100,0.0800,0.0000,0.0666,0.0000,0.1190,0.2934,0
32.07,0.1600,-0.0100,0.1600,0.0000,0.1391,0.0002,0.1389,0.2935,0
32.27,0.2400,-0.0400,0.2400,-0.0400,0.2152,0.0007,0.1762,0.2942,1
32.48,0.2600,-0.0400,0.2600,-0.0400,0.2540,0.0000,0.2249,0.2944,1
32.69,0.2600,-0.0400,0.2600,-0.0400,0.2699,0.0000,0.2800,0.2945,1
32.89,0.2300,-0.0300,0.2400,-0.0400,0.2507,0.0000,0.3291,0.2946,0
33.09,0.1500,-0.0200,0.1600,-0.0200,0.1741,0.0000,0.3733,0.2946,0
33.29,0.1100,-0.0100,0.1100,0.0000,0.1253,-0.0001,0.4052,0.2946,0
33.49,0.1200,-0.0000,0.1200,0.0000,0.1175,-0.0001,0.4256,0.2945,0
33.69,0.1200,0.0100,0.1200,0.0000,0.1322,-0.0000,0.4518,0.2945,0
33.91,0.1100,0.0100,0.1100,0.0000,0.1136,-0.0000,0.4771,0.2945,0
34.11,0.0800,-0.0000,0.0800,0.0000,0.0837,0.0007,0.4977,0.2947,0
34.31,0.0600,-0.0000,0.0600,0.0000,0.0601,0.0001,0.5126,0.2947,0
34.51,0.0500,0.0100,0.0500,0.0000,0.0500,-0.0000,0.5237,0.2947,0
34.71,0.0400,0.0100,0.0400,0.0000,0.0406,0.0000,0.5332,0.2947,0
34.91,0.0300,0.0100,0.0300,0.0000,0.0300,0.0000,0.5397,0.2947,0
35.11,0.0200,0.0200,0.0200,0.0200,0.0200,0.0172,0.5443,0.2951,0
35.32,0.0200,0.0300,0.0200,0.0300,0.0200,0.0300,0.5484,0.2998,0
35.53,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.5523,0.3055,0
35.73,0.0100,0.0200,0.0000,0.0200,0.0002,0.0200,0.5562,0.3096,0
35.93,0.0100,0.0200,0.0000,0.0200,0.0000,0.0200,0.5562,0.3139,0
36.13,-0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.5562,0.3157,0
36.33,-0.0000,0.0200,0.0000,0.0200,0.0000,-0.0000,0.5562,0.3157,0
36.54,-0.0000,0.0200,0.0000,0.0200,0.0000,0.0200,0.5562,0.3195,0
36.74,-0.0500,0.0100,-0.0500,0.0000,-0.0380,0.0008,0.5542,0.3228,0
36.95,-0.1600,0.0100,-0.1500,0.0000,-0.1180,0.0000,0.5382,0.3228,0
37.15,-0.2500,-0.0000,-0.2500,0.0000,-0.2357,0.0000,0.5014,0.3229,0
37.35,-0.3300,-0.0000,-0.3300,0.0000,-0.3196,0.0000,0.4483,0.3229,0
37.55,-0.3600,0.0100,-0.3600,0.0000,-0.3605,-0.0002,0.3782,0.3227,0
37.75,-0.3300,0.0300,-0.3300,0.0300,-0.3448,-0.0021,0.3032,0.3224,0
37.95,-0.2500,-0.0000,-0.2500,0.0000,-0.2922,0.0029,0.2433,0.3230,0
38.15,-0.1500,-0.0000,-0.1600,0.0000,-0.1881,-0.0017,0.1951,0.3231,0
38.35,-0.0500,0.0100,-0.0500,0.0000,-0.0655,0.0003,0.1714,0.3229,0
38.56,-0.0000,0.0200,0.0000,0.0200,-0.0006,0.0200,0.1651,0.3240,0
38.76,0.0100,0.0100,0.0000,0.0000,-0.0000,0.0000,0.1651,0.3249,0
38.97,-0.0000,0.0200,0.0000,0.0200,-0.0000,0.0200,0.1651,0.3280,0
39.17,-0.0000,0.0100,0.0000,0.0200,-0.0000,0.0200,0.1651,0.3322,0
39.37,-0.0000,0.0100,0.0000,0.0000,-0.0000,0.0000,0.1651,0.3327,0
39.57,-0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.1651,0.3327,0
39.77,-0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.1651,0.3327,0
39.98,-0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.1651,0.3327,0
40.19,-0.0100,-0.0100,0.0000,0.0000,-0.0000,0.0000,0.1651,0.3327,0
40.39,-0.0200,-0.0400,-0.0200,-0.0400,-0.0144,-0.0358,0.1646,0.3291,0
40.59,-0.0400,-0.1200,-0.0400,-0.1100,-0.0397,-0.0908,0.1597,0.3191,0
40.79,-0.0300,-0.1900,-0.0300,-0.1800,-0.0001,-0.1666,0.1557,0.2903,0
40.99,-0.0400,-0.2700,-0.0400,-0.2700,0.0003,-0.2557,0.1558,0.2558,1
41.19,-0.0300,-0.2900,-0.0300,-0.2900,-0.0001,-0.2894,0.1558,0.1916,0
41.39,-0.0300,-0.2900,-0.0300,-0.2900,-0.0000,-0.3005,0.1558,0.1305,0
41.60,-0.0200,-0.2600,-0.0200,-0.2600,-0.0002,-0.2759,0.1557,0.0783,0
41.81,-0.0100,-0.1800,0.0000,-0.1900,-0.0031,-0.2134,0.1555,0.0274,0
42.01,-0.0000,-0.1300,0.0000,-0.1300,-0.0001,-0.1459,0.1552,-0.0082,0
42.21,-0.0000,-0.0700,0.0000,-0.0700,-0.0000,-0.0765,0.1552,-0.0336,0
42.41,-0.0000,-0.0200,0.0000,-0.0200,0.0000,-0.0211,0.1552,-0.0436,0
42.61,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0004,0.1552,-0.0450,0
42.81,-0.0000,0.0100,0.0000,0.0000,0.0000,-0.0000,0.1552,-0.0451,0
43.02,-0.0000,0.0100,0.0000,0.0000,0.0000,-0.0000,0.1552,-0.0451,0
43.22,-0.0100,0.0200,0.0000,0.0200,0.0000,0.0200,0.1552,-0.0429,0
43.43,-0.0100,0.0200,0.0000,0.0200,-0.0002,0.0200,0.1545,-0.0390,0
43.63,-0.0100,0.0200,0.0000,0.0200,-0.0000,0.0200,0.1545,-0.0349,0
43.83,-0.0000,0.0300,0.0000,0.0200,-0.0000,0.0198,0.1545,-0.0307,0
44.03,-0.0000,0.0800,0.0000,0.0800,-0.0000,0.0654,0.1545,-0.0224,0
44.23,0.0100,0.1700,0.0000,0.1700,-0.0005,0.1274,0.1544,-0.0030,0
44.43,0.0200,0.3100,0.0200,0.3100,-0.0000,0.2694,0.1544,0.0377,0
44.63,0.0200,0.3900,0.0200,0.3900,-0.0000,0.3722,0.1544,0.0936,0
44.84,0.0200,0.3700,0.0200,0.3700,-0.0000,0.3842,0.1544,0.1791,0
45.05,0.0100,0.3000,0.0000,0.3000,-0.0000,0.3078,0.1544,0.2514,0
45.25,0.0100,0.2200,0.0000,0.2200,-0.0000,0.2419,0.1544,0.3070,0
45.45,-0.0000,0.1800,0.0000,0.1800,-0.0000,0.1865,0.1544,0.3510,0
45.65,-0.0000,0.0800,0.0000,0.0800,0.0001,0.1048,0.1545,0.3843,0
45.85,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0006,0.1545,0.3926,0
46.06,0.0100,-0.0200,0.0000,-0.0200,-0.0003,-0.0200,0.1545,0.3902,0
46.26,0.0200,-0.0000,0.0200,0.0000,0.0200,-0.0000,0.1560,0.3888,0
46.47,0.0100,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.1568,0.3888,0
46.67,-0.0000,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.1568,0.3888,0
46.87,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.1568,0.3888,0
47.07,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1568,0.3888,0
47.27,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1568,0.3888,0
47.47,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.1568,0.3888,0
47.69,0.0100,-0.0100,0.0000,0.0000,-0.0000,0.0001,0.1567,0.3889,0
47.89,0.0200,-0.0300,0.0200,-0.0300,0.0172,-0.0292,0.1581,0.3853,0
48.09,0.0100,-0.0500,0.0000,-0.0500,-0.0011,-0.0499,0.1589,0.3777,0
48.30,0.0200,-0.0400,0.0200,-0.0400,-0.0019,-0.0400,0.1588,0.3677,0
48.51,0.0100,-0.0500,0.0000,-0.0500,0.0050,-0.0475,0.1635,0.3591,0
48.71,0.0200,-0.0500,0.0200,-0.0500,0.0200,-0.0473,0.1660,0.3494,0
48.91,0.0200,-0.0400,0.0200,-0.0400,0.0310,-0.0400,0.1716,0.3407,0
49.11,-0.0000,-0.0100,0.0000,0.0000,0.0006,-0.0002,0.1734,0.3353,0
49.31,-0.0000,-0.0200,0.0000,-0.0200,0.0000,-0.0200,0.1735,0.3329,0
49.51,-0.0000,-0.0200,0.0000,-0.0200,0.0000,-0.0200,0.1735,0.3289,0
49.71,-0.0000,-0.0100,0.0000,0.0000,0.0000,-0.0020,0.1735,0.3255,0
49.92,-0.0100,-0.0100,0.0000,0.0000,-0.0003,0.0002,0.1728,0.3254,0
50.12,-0.0000,-0.0100,0.0000,0.0000,0.0000,0.0000,0.1728,0.3254,0
50.33,-0.0100,-0.0000,0.0000,0.0000,0.0004,0.0007,0.1728,0.3254,0
50.53,-0.0100,-0.0200,0.0000,-0.0200,0.0004,-0.0201,0.1722,0.3215,0
50.73,-0.0300,-0.0100,-0.0300,0.0000,-0.0296,0.0001,0.1703,0.3177,0
50.93,-0.0200,-0.0100,-0.0200,0.0000,-0.0301,-0.0002,0.1650,0.3151,0
51.13,-0.0300,-0.0100,-0.0300,0.0000,-0.0298,0.0002,0.1591,0.3133,0
51.33,-0.0300,-0.0000,-0.0300,0.0000,-0.0300,0.0002,0.1534,0.3133,0
51.53,-0.0400,-0.0000,-0.0400,0.0000,-0.0400,0.0000,0.1463,0.3133,0
51.73,-0.0400,-0.0000,-0.0400,0.0000,-0.0400,0.0000,0.1383,0.3133,0
51.94,-0.0400,-0.0000,-0.0400,0.0000,-0.0400,0.0000,0.1300,0.3133,0
52.14,-0.0400,-0.0000,-0.0400,0.0000,-0.0400,0.0000,0.1221,0.3133,0
52.35,-0.0400,-0.0000,-0.0400,0.0000,-0.0400,0.0000,0.1144,0.3133,0
52.55,-0.0400,-0.0000,-0.0400,0.0000,-0.0400,0.0000,0.1065,0.3133,0
52.75,-0.0300,-0.0000,-0.0300,0.0000,-0.0315,0.0000,0.0987,0.3133,0
52.95,-0.0300,-0.0000,-0.0300,0.0000,-0.0300,0.0000,0.0918,0.3133,0
53.15,-0.0300,0.0100,-0.0300,0.0000,-0.0300,0.0000,0.0853,0.3133,0
53.35,-0.0300,-0.0000,-0.0300,0.0000,-0.0297,0.0000,0.0791,0.3133,0
53.57,-0.0300,-0.0000,-0.0300,0.0000,-0.0298,0.0000,0.0733,0.3133,0
53.77,-0.0300,-0.0000,-0.0300,0.0000,-0.0295,0.0000,0.0676,0.3133,0
53.97,-0.0200,-0.0000,-0.0200,0.0000,-0.0201,0.0000,0.0619,0.3133,0
54.17,-0.0200,-0.0000,-0.0200,0.0000,-0.0198,0.0000,0.0575,0.3133,0
54.37,-0.0200,-0.0000,-0.0200,0.0000,-0.0197,0.0000,0.0533,0.3133,0
54.57,-0.0200,-0.0000,-0.0200,0.0000,-0.0199,0.0000,0.0493,0.3133,0
54.77,-0.0200,-0.0000,-0.0200,0.0000,-0.0199,0.0000,0.0456,0.3133,0
54.97,-0.0200,-0.0000,-0.0200,0.0000,-0.0198,0.0000,0.0415,0.3133,0
55.17,-0.0200,-0.0000,-0.0200,0.0000,-0.0198,0.0000,0.0373,0.3133,0
55.37,-0.0200,-0.0000,-0.0200,0.0000,-0.0200,0.0000,0.0335,0.3133,0
55.58,-0.0200,-0.0000,-0.0200,0.0000,-0.0200,0.0000,0.0293,0.3133,0
55.79,-0.0200,-0.0000,-0.0200,0.0000,-0.0200,0.0000,0.0253,0.3133,0
55.99,-0.0200,-0.0000,-0.0200,0.0000,-0.0200,0.0000,0.0212,0.3133,0
56.19,-0.0200,-0.0000,-0.0200,0.0000,0.0000,0.0000,0.0184,0.3133,0
56.39,-0.0200,-0.0000,-0.0200,0.0000,0.0000,0.0000,0.0167,0.3133,0
56.59,-0.0200,-0.0000,-0.0200,0.0000,-0.0180,0.0000,0.0146,0.3133,0
56.80,-0.0200,-0.0000,-0.0200,0.0000,-0.0200,0.0000,0.0112,0.3133,0
57.01,-0.0200,-0.0000,-0.0200,0.0000,-0.0200,0.0000,0.0073,0.3133,0
57.21,-0.0200,-0.0000,-0.0200,0.0000,-0.0200,0.0000,0.0039,0.3133,0
