elapsed_s,fc_vx,fc_vy,filt_vx,filt_vy,dvx,dvy,overshoot_flag
11.698,0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
11.799,0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
11.909,0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
12.015,0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
12.118,0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
12.229,0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
12.331,0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
12.432,0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
12.539,0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
12.643,0.0000,0.0000,-0.0000,0.0000,-0.0963,0.0000,0
12.752,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
12.859,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
12.960,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
13.069,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
13.171,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
13.271,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
13.377,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
13.478,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
13.582,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
13.688,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
13.789,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
13.889,-0.0100,0.0000,-0.0000,0.0000,-0.0996,0.0000,0
13.993,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
14.093,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
14.197,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
14.298,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
14.408,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
14.511,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
14.613,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
14.714,0.0000,0.0000,-0.0000,0.0000,0.0988,0.0000,0
14.821,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
14.930,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
15.032,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
15.133,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
15.242,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
15.351,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
15.452,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
15.558,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
15.668,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
15.768,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
15.868,0.0000,0.0000,-0.0000,-0.0002,0.0000,0.0000,0
15.972,0.0000,0.0000,-0.0000,0.0001,0.0000,0.0000,0
16.078,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
16.189,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
16.290,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
16.393,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
16.495,-0.0100,0.0000,-0.0007,-0.0000,-0.0979,0.0000,0
16.598,-0.0100,0.0100,-0.0197,0.0003,0.0000,0.0965,0
16.709,0.0000,0.0200,0.0000,0.0198,0.0905,0.0905,0
16.813,-0.0100,0.0200,0.0000,0.0198,-0.0955,0.0000,0
16.918,-0.0200,0.0100,-0.0180,0.0000,-0.0959,-0.0959,0
17.028,-0.0300,0.0000,-0.0296,-0.0006,-0.0903,-0.0903,0
17.132,-0.0300,0.0000,-0.0324,-0.0000,0.0000,0.0000,0
17.241,-0.0400,0.0000,-0.0406,-0.0002,-0.0913,0.0000,0
17.351,-0.0500,-0.0100,-0.0510,-0.0004,-0.0913,-0.0913,0
17.457,-0.0500,-0.0200,-0.0598,-0.0010,0.0000,-0.0939,0
17.558,-0.0500,-0.0100,-0.0500,-0.0013,0.0000,0.0996,0
17.658,-0.0400,-0.0300,-0.0397,-0.0208,0.0994,-0.1987,0
17.769,-0.0200,-0.0300,-0.0217,-0.0301,0.1813,0.0000,0
17.872,-0.0100,-0.0300,0.0001,-0.0300,0.0967,0.0000,0
17.973,-0.0200,-0.0300,-0.0146,-0.0295,-0.0993,0.0000,0
18.078,-0.0200,-0.0100,-0.0197,-0.0199,0.0000,0.1893,0
18.179,-0.0100,-0.0100,-0.0020,-0.0000,0.0999,0.0000,0
18.289,-0.0100,-0.0100,-0.0000,-0.0000,0.0000,0.0000,0
18.392,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0970,0
18.498,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
18.608,-0.0100,-0.0100,0.0000,-0.0000,0.0000,-0.0909,0
18.713,-0.0100,-0.0200,0.0000,-0.0200,0.0000,-0.0957,0
18.814,-0.0100,-0.0200,0.0000,-0.0200,0.0000,0.0000,0
18.914,-0.0100,-0.0100,0.0000,-0.0000,0.0000,0.0999,0
19.018,-0.0100,-0.0200,-0.0000,-0.0200,0.0000,-0.0961,0
19.119,-0.0100,-0.0100,-0.0000,-0.0000,0.0000,0.0994,0
19.228,-0.0100,-0.0100,-0.0000,-0.0000,0.0000,0.0000,0
19.329,-0.0100,-0.0100,-0.0000,-0.0000,0.0000,0.0000,0
19.431,-0.0100,-0.0100,-0.0000,-0.0000,0.0000,0.0000,0
19.532,0.0000,-0.0100,-0.0000,-0.0000,0.0995,0.0000,0
19.632,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0993,0
19.741,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
19.843,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
19.951,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
20.053,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
20.159,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
20.269,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
20.372,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
20.478,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
20.589,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
20.694,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
20.798,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
20.908,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
21.009,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
21.113,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
21.214,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
21.319,-0.0100,0.0000,-0.0002,-0.0000,-0.0958,0.0000,0
21.429,-0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
21.532,-0.0200,0.0000,-0.0200,-0.0000,-0.0975,0.0000,0
21.638,-0.0200,0.0000,-0.0203,-0.0000,0.0000,0.0000,0
21.742,-0.0400,0.0000,-0.0379,-0.0005,-0.1935,0.0000,0
21.851,-0.0700,0.0000,-0.0678,-0.0012,-0.2749,0.0000,0
21.951,-0.0900,-0.0100,-0.0930,-0.0102,-0.1990,-0.0995,0
22.052,-0.1200,-0.0300,-0.1294,-0.0183,-0.2991,-0.1994,0
22.152,-0.1600,-0.0300,-0.1726,-0.0127,-0.3992,0.0000,0
22.258,-0.2000,-0.0200,-0.1988,-0.0029,-0.3757,0.0939,1
22.369,-0.2500,-0.0100,-0.2527,-0.0039,-0.4529,0.0906,1
22.472,-0.3000,-0.0200,-0.3099,0.0100,-0.4836,-0.0967,0
22.578,-0.3400,0.0200,-0.3330,0.0262,-0.3776,0.3776,0
22.679,-0.3600,0.0100,-0.3557,0.0072,-0.1973,-0.0986,0
22.792,-0.3800,0.0000,-0.3858,-0.0137,-0.1785,-0.0893,0
22.892,-0.3900,-0.0100,-0.3979,-0.0189,-0.0999,-0.0999,0
23.000,-0.4000,-0.0100,-0.3890,-0.0274,-0.0927,0.0000,0
23.102,-0.3700,-0.0100,-0.3711,-0.0177,0.2931,0.0000,0
23.214,-0.3300,0.0000,-0.3088,-0.0072,0.3572,0.0893,1
23.317,-0.2300,0.0300,-0.2401,0.0180,0.9654,0.2896,1
23.418,-0.1700,0.0400,-0.1766,0.0193,0.5994,0.0999,1
23.519,-0.1300,0.0400,-0.1337,0.0125,0.3942,0.0000,1
23.629,-0.1100,0.0300,-0.1003,0.0017,0.1816,-0.0908,0
23.732,-0.0800,0.0200,-0.0826,-0.0073,0.2918,-0.0973,0
23.832,-0.0600,0.0100,-0.0648,-0.0005,0.1994,-0.0997,0
23.932,-0.0600,0.0100,-0.0594,-0.0007,0.0000,0.0000,0
24.038,-0.0600,0.0000,-0.0600,-0.0000,0.0000,-0.0945,0
24.140,-0.0600,0.0000,-0.0600,-0.0000,0.0000,0.0000,0
24.252,-0.0600,0.0000,-0.0600,-0.0000,0.0000,0.0000,0
24.357,-0.0500,0.0000,-0.0518,-0.0000,0.0949,0.0000,0
24.459,-0.0500,0.0000,-0.0500,-0.0000,0.0000,0.0000,0
24.569,-0.0400,0.0100,-0.0401,-0.0000,0.0910,0.0910,0
24.670,-0.0400,0.0100,-0.0400,-0.0000,0.0000,0.0000,0
24.773,-0.0400,0.0000,-0.0400,-0.0006,0.0000,-0.0972,0
24.873,-0.0400,0.0000,-0.0410,-0.0003,0.0000,0.0000,0
24.979,-0.0400,0.0000,-0.0400,-0.0000,0.0000,0.0000,0
25.084,-0.0400,0.0000,-0.0400,-0.0000,0.0000,0.0000,0
25.193,-0.0300,0.0000,-0.0300,-0.0000,0.0917,0.0000,0
25.299,-0.0300,0.0000,-0.0300,-0.0000,0.0000,0.0000,0
25.400,-0.0300,0.0000,-0.0300,-0.0000,0.0000,0.0000,0
25.508,-0.0300,0.0000,-0.0301,-0.0000,0.0000,0.0000,0
25.612,-0.0300,0.0000,-0.0300,-0.0000,0.0000,0.0000,0
25.719,-0.0200,0.0000,-0.0200,-0.0000,0.0943,0.0000,0
25.829,-0.0300,0.0000,-0.0300,-0.0000,-0.0907,0.0000,0
25.931,-0.0200,0.0000,-0.0200,-0.0000,0.0978,0.0000,0
26.031,-0.0200,0.0000,-0.0200,-0.0000,0.0000,0.0000,0
26.132,-0.0200,0.0000,-0.0200,-0.0000,0.0000,0.0000,0
26.242,-0.0200,0.0000,-0.0200,-0.0000,0.0000,0.0000,0
26.342,-0.0100,0.0000,-0.0002,-0.0000,0.0996,0.0000,0
26.451,-0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
26.559,-0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
26.668,-0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
26.773,-0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
26.879,0.0000,0.0000,-0.0000,-0.0000,0.0946,0.0000,0
26.981,0.0000,0.0100,-0.0000,-0.0000,0.0000,0.0984,0
27.088,0.0200,0.0100,0.0006,-0.0000,0.1858,0.0000,0
27.191,0.0600,0.0100,0.0582,-0.0000,0.3881,0.0000,0
27.292,0.1200,0.0100,0.1101,-0.0000,0.5965,0.0000,0
27.398,0.1900,0.0000,0.1703,-0.0036,0.6621,-0.0946,0
27.508,0.2400,0.0000,0.2272,-0.0072,0.4522,0.0000,0
27.610,0.3000,-0.0100,0.2795,-0.0255,0.5883,-0.0980,0
27.713,0.3500,-0.0200,0.3458,-0.0268,0.4868,-0.0974,0
27.813,0.4000,-0.0300,0.3828,-0.0212,0.4997,-0.0999,0
27.914,0.4100,-0.0200,0.3915,-0.0081,0.0996,0.0996,0
28.014,0.4000,-0.0200,0.3804,-0.0038,-0.0995,0.0000,0
28.118,0.3700,0.0000,0.3635,0.0092,-0.2889,0.1926,0
28.228,0.3400,0.0100,0.3260,0.0202,-0.2716,0.0905,0
28.329,0.3000,0.0000,0.2949,0.0112,-0.3968,-0.0992,1
28.431,0.2600,0.0300,0.2431,0.0269,-0.3927,0.2945,1
28.533,0.2200,0.0200,0.1869,0.0053,-0.3931,-0.0983,1
28.641,0.1400,0.0200,0.1291,-0.0005,-0.7372,0.0000,1
28.751,0.1000,0.0100,0.0726,-0.0109,-0.3641,-0.0910,1
28.852,0.0500,0.0000,0.0469,-0.0016,-0.4972,-0.0994,1
28.957,0.0100,0.0000,0.0193,-0.0000,-0.3785,0.0000,1
29.058,-0.0100,0.0000,-0.0004,-0.0000,-0.1987,0.0000,0
29.159,-0.0200,0.0000,-0.0185,-0.0000,-0.0988,0.0000,0
29.269,-0.0200,0.0000,-0.0200,-0.0000,0.0000,0.0000,0
29.373,-0.0200,0.0000,-0.0200,0.0001,0.0000,0.0000,0
29.478,-0.0100,0.0100,-0.0020,0.0000,0.0950,0.0950,0
29.583,0.0000,0.0100,-0.0000,0.0000,0.0956,0.0000,0
29.689,0.0000,0.0100,-0.0000,0.0000,0.0000,0.0000,0
29.792,0.0100,0.0100,-0.0000,0.0000,0.0971,0.0000,0
29.899,0.0200,0.0100,0.0180,0.0000,0.0932,0.0000,0
30.009,0.0200,0.0100,0.0200,-0.0000,0.0000,0.0000,0
30.112,0.0200,0.0100,0.0200,-0.0000,0.0000,0.0000,0
30.214,0.0200,0.0000,0.0200,-0.0000,0.0000,-0.0973,0
30.318,0.0200,0.0000,0.0199,-0.0000,0.0000,0.0000,0
30.419,0.0100,0.0000,-0.0002,-0.0000,-0.0998,0.0000,0
30.528,0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
30.629,0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
30.732,0.0200,0.0000,0.0198,-0.0000,0.0970,0.0000,0
30.839,0.0200,0.0000,0.0200,-0.0000,0.0000,0.0000,0
30.940,0.0200,0.0000,0.0200,-0.0000,0.0000,0.0000,0
31.041,0.0200,0.0000,0.0200,-0.0000,0.0000,0.0000,0
31.151,0.0300,0.0100,0.0300,-0.0000,0.0902,0.0902,0
31.258,0.0300,0.0100,0.0298,-0.0000,0.0000,0.0000,0
31.369,0.0200,0.0100,0.0201,-0.0000,-0.0905,0.0000,0
31.471,0.0200,0.0100,0.0200,-0.0000,0.0000,0.0000,0
31.572,0.0200,0.0100,0.0200,-0.0000,0.0000,0.0000,0
31.672,0.0100,0.0100,0.0002,-0.0000,-0.0995,0.0000,0
31.773,0.0100,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
31.877,0.0100,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
31.979,0.0100,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
32.089,0.0100,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
32.189,0.0100,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
32.293,0.0100,0.0000,-0.0000,-0.0000,0.0000,-0.0962,0
32.398,0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
32.499,0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
32.608,0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
32.709,0.0100,0.0100,-0.0000,-0.0000,0.0000,0.0999,0
32.812,0.0100,0.0100,-0.0000,-0.0000,0.0000,0.0000,0
32.915,0.0100,0.0100,-0.0000,0.0002,0.0000,0.0000,0
33.018,0.0100,0.0300,-0.0000,0.0204,0.0000,0.1938,0
33.129,0.0000,0.0900,-0.0002,0.0698,-0.0907,0.5443,0
33.230,0.0000,0.1600,-0.0074,0.1442,0.0000,0.6939,0
33.332,0.0000,0.2500,-0.0040,0.2352,0.0000,0.8781,0
33.442,0.0100,0.3500,-0.0051,0.3340,0.0909,0.9090,0
33.544,0.0200,0.4300,0.0047,0.4048,0.0979,0.7835,0
33.651,0.0200,0.4700,0.0140,0.4735,0.0000,0.3746,0
33.752,0.0200,0.5000,0.0127,0.4917,0.0000,0.2983,0
33.856,0.0200,0.4700,0.0152,0.4740,0.0000,-0.2883,0
33.958,0.0200,0.4100,0.0137,0.4329,0.0000,-0.5852,0
34.060,0.0200,0.3400,0.0082,0.3615,0.0000,-0.6876,0
34.169,0.0300,0.2100,0.0033,0.2458,0.0914,-1.1879,0
34.272,0.0400,0.1100,0.0081,0.1222,0.0972,-0.9720,0
34.373,0.0400,0.0400,0.0369,0.0546,0.0000,-0.6980,0
34.479,0.0300,0.0300,0.0290,0.0303,-0.0940,-0.0940,0
34.589,0.0200,0.0300,0.0199,0.0295,-0.0907,0.0000,0
34.692,0.0200,0.0200,0.0200,0.0200,0.0000,-0.0976,0
34.800,0.0200,0.0100,0.0200,0.0002,0.0000,-0.0922,0
34.909,0.0200,0.0000,0.0200,-0.0002,0.0000,-0.0919,0
35.015,0.0200,-0.0100,0.0200,-0.0000,0.0000,-0.0946,0
35.119,0.0200,-0.0100,0.0200,-0.0000,0.0000,0.0000,0
35.229,0.0200,-0.0100,0.0200,-0.0000,0.0000,0.0000,0
35.330,0.0200,0.0000,0.0200,0.0000,0.0000,0.0991,0
35.431,0.0200,0.0000,0.0300,0.0000,0.0000,0.0000,0
35.543,0.0200,0.0000,0.0200,0.0000,0.0000,0.0000,0
35.651,0.0200,0.0000,0.0200,-0.0000,0.0000,0.0000,0
35.751,0.0200,0.0000,0.0200,-0.0000,0.0000,0.0000,0
35.852,0.0200,0.0000,0.0200,-0.0000,0.0000,0.0000,0
35.959,0.0200,-0.0100,0.0200,-0.0000,0.0000,-0.0938,0
36.069,0.0100,-0.0100,0.0000,-0.0000,-0.0911,0.0000,0
36.169,0.0100,-0.0100,0.0000,0.0000,0.0000,0.0000,0
36.269,0.0100,-0.0100,0.0000,0.0000,0.0000,0.0000,0
36.372,0.0100,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
36.478,0.0100,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
36.589,0.0100,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
36.689,0.0100,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
36.791,0.0100,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
36.897,0.0100,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
36.997,0.0100,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
37.100,0.0000,-0.0100,0.0000,-0.0000,-0.0979,0.0000,0
37.210,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0909,0
37.313,0.0100,-0.0100,0.0000,-0.0000,0.0963,-0.0963,0
37.414,0.0100,0.0000,0.0000,-0.0000,0.0000,0.0996,0
37.514,0.0100,-0.0100,0.0000,-0.0000,0.0000,-0.0993,0
37.617,0.0100,-0.0100,0.0000,-0.0000,0.0000,0.0000,0
37.718,0.0000,-0.0100,0.0000,-0.0000,-0.0996,0.0000,0
37.828,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0906,0
37.931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
38.032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
38.141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
38.242,0.0000,0.0000,0.0000,-0.0001,0.0000,0.0000,0
38.351,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0
38.452,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0
38.553,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0
