elapsed_s,fc_vx,fc_vy,filt_vx,filt_vy,dvx,dvy,overshoot_flag
5.368,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.576,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.787,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
5.898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.316,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.426,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
6.957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
7.800,-0.0100,0.0000,0.0000,0.0000,-0.0996,0.0000,0
7.909,-0.0200,0.0000,-0.0045,0.0000,-0.0924,0.0000,0
8.017,-0.0300,0.0000,-0.0118,0.0000,-0.0923,0.0000,0
8.129,-0.0400,0.0000,-0.0216,0.0000,-0.0896,0.0000,0
8.236,-0.0400,0.0000,-0.0271,0.0000,0.0000,0.0000,0
8.347,-0.0400,0.0000,-0.0335,0.0000,0.0000,0.0000,0
8.458,-0.0500,0.0000,-0.0372,0.0000,-0.0897,0.0000,0
8.568,-0.0500,0.0000,-0.0402,0.0000,0.0000,0.0000,0
8.674,-0.0400,0.0000,-0.0409,0.0000,0.0940,0.0000,0
8.776,-0.0400,0.0000,-0.0406,0.0000,0.0000,0.0000,0
8.877,-0.0400,0.0000,-0.0404,0.0000,0.0000,0.0000,0
8.986,-0.0400,0.0000,-0.0403,0.0000,0.0000,0.0000,0
9.096,-0.0300,0.0000,-0.0372,0.0000,0.0912,0.0000,0
9.199,-0.0300,0.0000,-0.0348,0.0000,0.0000,0.0000,0
9.308,-0.0200,0.0000,-0.0325,0.0000,0.0920,0.0000,0
9.408,-0.0200,0.0000,-0.0287,0.0000,0.0000,0.0000,0
9.516,-0.0200,0.0000,-0.0264,0.0000,0.0000,0.0000,0
9.627,-0.0100,0.0000,-0.0238,0.0000,0.0903,0.0000,0
9.736,-0.0100,0.0000,-0.0210,0.0000,0.0000,0.0000,0
9.836,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
9.937,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
10.037,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
10.137,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
10.248,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
10.360,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
10.467,0.0000,0.0000,-0.0000,0.0000,0.0934,0.0000,0
10.576,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
10.688,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
10.797,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
10.899,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
11.008,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
11.116,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
11.227,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
11.336,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
11.436,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
11.537,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
11.637,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
11.747,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
11.856,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
11.967,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
12.077,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
12.186,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
12.286,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
12.387,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
12.498,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
12.608,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
12.716,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
12.817,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
12.917,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
13.026,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
13.127,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
13.227,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
13.327,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
13.436,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
13.536,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
13.636,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
13.736,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
13.837,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
13.937,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
14.046,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
14.159,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
14.259,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
14.368,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
14.476,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
14.587,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
14.696,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
14.796,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
14.896,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
14.997,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
15.099,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
15.208,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
15.316,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
15.427,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
15.528,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
15.637,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
15.747,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
15.860,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
15.969,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
16.077,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
16.187,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
16.296,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
16.408,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0
16.508,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
16.616,0.0000,0.0000,-0.0002,-0.0000,0.0000,0.0000,0
16.716,0.0000,0.0000,0.0000,-0.0002,0.0000,0.0000,0
16.827,0.0000,0.0000,-0.0003,0.0003,0.0000,0.0000,0
16.936,-0.0300,0.0000,-0.0007,-0.0002,-0.2748,0.0000,0
17.036,-0.0300,0.0000,-0.0063,-0.0011,0.0000,0.0000,0
17.146,-0.0100,0.0000,0.0001,0.0001,0.1829,0.0000,0
17.247,-0.0100,0.0000,0.0000,-0.0000,0.0000,0.0000,0
17.348,-0.0100,-0.0200,-0.0042,-0.0082,0.0000,-0.1979,0
17.459,-0.0200,-0.0400,-0.0109,-0.0159,-0.0904,-0.1808,0
17.567,-0.0300,-0.0400,-0.0174,-0.0289,-0.0924,0.0000,0
17.668,-0.0400,-0.0400,-0.0243,-0.0323,-0.0991,0.0000,0
17.777,-0.0400,-0.0400,-0.0349,-0.0375,0.0000,0.0000,0
17.887,-0.0400,-0.0400,-0.0405,-0.0418,0.0000,0.0000,0
17.998,-0.0500,-0.0400,-0.0492,-0.0445,-0.0901,0.0000,0
18.107,-0.0700,-0.0400,-0.0718,-0.0497,-0.1833,0.0000,0
18.217,-0.0800,-0.0400,-0.0823,-0.0467,-0.0912,0.0000,0
18.327,-0.0900,-0.0200,-0.0872,-0.0324,-0.0908,0.1815,0
18.436,-0.0800,0.0000,-0.0872,-0.0154,0.0918,0.1835,0
18.547,-0.0700,0.0100,-0.0778,-0.0070,0.0902,0.0902,0
18.647,-0.0700,0.0100,-0.0723,-0.0059,0.0000,0.0000,0
18.756,-0.0600,0.0100,-0.0661,-0.0077,0.0915,0.0000,0
18.867,-0.0500,0.0100,-0.0567,-0.0083,0.0903,0.0000,0
18.967,-0.0400,0.0000,-0.0524,-0.0070,0.0999,-0.0999,0
19.067,-0.0300,0.0000,-0.0460,-0.0075,0.0999,0.0000,0
19.176,-0.0200,0.0000,-0.0412,-0.0120,0.0922,0.0000,0
19.276,-0.0200,-0.0100,-0.0385,-0.0123,0.0000,-0.0997,0
19.378,-0.0300,-0.0100,-0.0438,-0.0103,-0.0976,0.0000,0
19.487,-0.0300,-0.0100,-0.0411,-0.0062,0.0000,0.0000,0
19.596,-0.0400,-0.0100,-0.0471,-0.0043,-0.0921,0.0000,0
19.696,-0.0400,-0.0100,-0.0476,-0.0060,0.0000,0.0000,0
19.796,-0.0400,-0.0100,-0.0493,-0.0040,0.0000,0.0000,0
19.910,-0.0500,-0.0100,-0.0499,-0.0025,-0.0879,0.0000,0
20.016,-0.0500,-0.0100,-0.0526,-0.0017,0.0000,0.0000,0
20.116,-0.0500,-0.0100,-0.0530,-0.0012,0.0000,0.0000,0
20.226,-0.0400,-0.0100,-0.0496,-0.0021,0.0907,0.0000,0
20.326,-0.0400,-0.0100,-0.0467,-0.0014,0.0000,0.0000,0
20.427,-0.0400,-0.0100,-0.0454,-0.0010,0.0000,0.0000,0
20.536,-0.0300,-0.0100,-0.0428,-0.0007,0.0914,0.0000,0
20.636,-0.0300,-0.0100,-0.0381,-0.0004,0.0000,0.0000,0
20.747,-0.0300,-0.0100,-0.0389,-0.0003,0.0000,0.0000,0
20.857,-0.0300,-0.0100,-0.0379,-0.0002,0.0000,0.0000,0
20.967,-0.0300,-0.0100,-0.0372,-0.0001,0.0000,0.0000,0
21.076,-0.0300,0.0000,-0.0371,-0.0001,0.0000,0.0924,0
21.176,-0.0300,0.0000,-0.0354,-0.0001,0.0000,0.0000,0
21.276,-0.0200,0.0000,-0.0335,-0.0000,0.0995,0.0000,0
21.378,-0.0200,0.0000,-0.0289,-0.0000,0.0000,0.0000,0
21.487,-0.0200,0.0000,-0.0256,-0.0000,0.0000,0.0000,0
21.587,-0.0100,-0.0100,-0.0218,-0.0000,0.0991,-0.0991,0
21.688,-0.0100,-0.0100,-0.0000,-0.0000,0.0000,0.0000,0
21.796,-0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0925,0
21.898,-0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
22.007,-0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
22.108,-0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
22.217,-0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
22.327,0.0000,0.0000,-0.0000,-0.0000,0.0909,0.0000,0
22.436,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
22.536,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
22.636,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
22.747,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
22.847,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
22.949,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
23.051,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
23.158,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
23.265,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
23.368,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
23.476,0.0100,0.0000,-0.0000,-0.0000,0.0924,0.0000,0
23.587,0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
23.699,0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
23.807,0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
23.908,0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
24.008,0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
24.116,0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
24.216,0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
24.326,0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
24.426,0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
24.527,0.0000,0.0000,-0.0002,-0.0000,-0.0997,0.0000,0
24.627,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0
24.727,0.0000,0.0000,-0.0003,-0.0002,0.0000,0.0000,0
24.836,-0.0300,0.0000,-0.0164,-0.0047,-0.2746,0.0000,0
24.937,-0.0600,0.0000,-0.0508,0.0043,-0.2965,0.0000,0
25.047,-0.1100,0.0000,-0.1040,0.0139,-0.4554,0.0000,0
25.148,-0.1400,0.0300,-0.1607,0.0231,-0.2989,0.2989,0
25.261,-0.2200,0.0500,-0.2175,0.0313,-0.7072,0.1768,0
25.367,-0.2600,0.0700,-0.2511,0.0324,-0.3761,0.1881,0
25.476,-0.2700,0.0400,-0.2743,0.0089,-0.0915,-0.2745,0
25.587,-0.3000,0.0300,-0.3157,-0.0082,-0.2706,-0.0902,0
25.696,-0.3300,0.0100,-0.3377,-0.0213,-0.2754,-0.1836,0
25.806,-0.3300,0.0000,-0.3394,-0.0141,0.0000,-0.0911,0
25.908,-0.3200,0.0100,-0.3305,-0.0192,0.0982,0.0982,0
26.016,-0.3000,0.0200,-0.3099,-0.0065,0.1844,0.0922,0
26.127,-0.2700,0.0200,-0.2793,-0.0103,0.2719,0.0000,0
26.236,-0.2300,0.0200,-0.2337,-0.0032,0.3658,0.0000,1
26.336,-0.1900,0.0100,-0.1911,-0.0040,0.3987,-0.0997,1
26.436,-0.1300,0.0000,-0.1328,-0.0066,0.5985,-0.0997,1
26.546,-0.0900,0.0000,-0.0982,-0.0093,0.3647,0.0000,1
26.647,-0.0800,0.0000,-0.0786,-0.0099,0.0993,0.0000,0
26.748,-0.0600,0.0000,-0.0622,-0.0069,0.1983,0.0000,0
26.857,-0.0500,0.0000,-0.0597,-0.0014,0.0918,0.0000,0
26.959,-0.0500,0.0000,-0.0556,0.0004,0.0000,0.0000,0
27.059,-0.0500,0.0000,-0.0539,0.0003,0.0000,0.0000,0
27.166,-0.0400,0.0000,-0.0464,0.0002,0.0935,0.0000,0
27.268,-0.0300,0.0000,-0.0422,0.0001,0.0985,0.0000,0
27.377,-0.0200,0.0000,-0.0376,-0.0022,0.0917,0.0000,0
27.486,-0.0200,0.0000,-0.0317,-0.0014,0.0000,0.0000,0
27.596,-0.0200,0.0000,-0.0281,-0.0010,0.0000,0.0000,0
27.696,-0.0100,0.0000,-0.0247,-0.0007,0.0998,0.0000,0
27.808,-0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
27.917,-0.0100,0.0000,-0.0000,0.0001,0.0000,0.0000,0
28.026,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
28.136,-0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
28.236,0.0000,0.0000,-0.0000,0.0000,0.0996,0.0000,0
28.336,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
28.437,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
28.548,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
28.656,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
28.767,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
28.876,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
28.976,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
29.089,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
29.197,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
29.310,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
29.420,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
29.527,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
29.627,0.0100,0.0000,-0.0000,0.0000,0.0997,0.0000,0
29.736,0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
29.837,0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
29.947,0.0200,0.0000,0.0053,0.0000,0.0910,0.0000,0
30.048,0.0200,0.0000,0.0102,0.0000,0.0000,0.0000,0
30.156,0.0300,0.0000,0.0137,0.0000,0.0927,0.0000,0
30.262,0.0400,0.0000,0.0248,0.0000,0.0945,0.0000,0
30.367,0.0500,0.0000,0.0506,0.0000,0.0950,0.0000,0
30.467,0.0800,0.0000,0.0853,0.0000,0.2980,0.0000,0
30.576,0.1300,0.0000,0.1173,0.0000,0.4623,0.0000,0
30.676,0.1700,0.0000,0.1593,-0.0012,0.3986,0.0000,0
30.776,0.2200,-0.0100,0.2094,-0.0050,0.4987,-0.0997,0
30.877,0.2600,-0.0100,0.2560,0.0001,0.3953,0.0000,0
30.987,0.3100,-0.0100,0.3206,0.0010,0.4567,0.0000,0
31.088,0.3700,0.0000,0.3805,0.0007,0.5933,0.0989,0
31.196,0.4200,0.0000,0.4171,0.0036,0.4611,0.0000,0
31.307,0.4500,0.0000,0.4446,-0.0029,0.2706,0.0000,0
31.410,0.4500,0.0000,0.4454,-0.0147,0.0000,0.0000,0
31.517,0.3900,0.0000,0.4078,-0.0129,-0.5617,0.0000,1
31.626,0.3200,-0.0100,0.3324,-0.0278,-0.6404,-0.0915,1
31.727,0.2600,-0.0100,0.2609,-0.0141,-0.5948,0.0000,1
31.827,0.1900,-0.0100,0.1917,-0.0085,-0.6992,0.0000,1
31.936,0.1100,-0.0100,0.1330,-0.0059,-0.7343,0.0000,1
32.036,0.0600,0.0000,0.0747,-0.0002,-0.4994,0.0999,1
32.149,0.0200,0.0000,0.0126,0.0055,-0.3537,0.0000,1
32.260,0.0000,0.0000,-0.0124,0.0039,-0.1803,0.0000,0
32.367,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0
32.476,0.0000,0.0100,0.0000,0.0000,0.0000,0.0918,0
32.576,0.0100,0.0100,0.0000,0.0000,0.0998,0.0000,0
32.687,0.0200,0.0100,0.0035,-0.0011,0.0904,0.0000,0
32.798,0.0300,0.0100,0.0091,-0.0007,0.0897,0.0000,0
32.899,0.0300,0.0100,0.0150,-0.0005,0.0000,0.0000,0
33.008,0.0300,0.0000,0.0178,-0.0003,0.0000,-0.0916,0
33.116,0.0300,0.0000,0.0205,-0.0002,0.0000,0.0000,0
33.216,0.0300,0.0000,0.0189,-0.0002,0.0000,0.0000,0
33.326,0.0300,0.0000,0.0211,-0.0001,0.0000,0.0000,0
33.426,0.0200,0.0000,0.0211,-0.0001,-0.0998,0.0000,0
33.526,0.0200,0.0000,0.0167,-0.0001,0.0000,0.0000,0
33.628,0.0100,0.0000,0.0000,-0.0000,-0.0985,0.0000,0
33.736,0.0000,0.0000,-0.0000,-0.0000,-0.0923,0.0000,0
33.848,0.0000,0.0000,-0.0002,-0.0000,0.0000,0.0000,0
33.948,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
34.058,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
34.158,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
34.262,0.0100,0.0000,-0.0000,-0.0000,0.0970,0.0000,0
34.367,0.0100,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
34.468,0.0100,0.0000,-0.0000,0.0000,0.0000,0.0000,0
34.576,0.0100,0.0100,-0.0000,0.0000,0.0000,0.0922,0
34.688,0.0100,0.0100,-0.0001,0.0000,0.0000,0.0000,0
34.788,0.0000,0.0100,-0.0000,0.0000,-0.0997,0.0000,0
34.888,0.0000,0.0100,-0.0000,-0.0002,0.0000,0.0000,0
34.988,0.0100,0.0000,-0.0000,-0.0000,0.0998,-0.0998,0
35.096,0.0000,0.0000,-0.0000,-0.0000,-0.0927,0.0000,0
35.201,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
35.308,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
35.416,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0
35.526,0.0000,0.0000,-0.0000,0.0004,0.0000,0.0000,0
35.626,0.0000,0.0200,-0.0000,0.0009,0.0000,0.1998,0
35.727,0.0100,0.0600,-0.0000,0.0579,0.0995,0.3980,0
35.837,0.0000,0.1500,-0.0101,0.1353,-0.0906,0.8151,0
35.947,0.0000,0.2400,-0.0069,0.2409,0.0000,0.8209,0
36.057,0.0100,0.3600,0.0067,0.3423,0.0904,1.0851,0
36.167,0.0100,0.4400,0.0101,0.4443,0.0000,0.7273,0
36.268,0.0100,0.5100,0.0150,0.5172,0.0000,0.6953,0
36.376,0.0100,0.5700,0.0175,0.5615,0.0000,0.5530,0
36.487,0.0000,0.5400,0.0049,0.5320,-0.0901,-0.2704,0
36.596,0.0000,0.4800,-0.0006,0.4866,0.0000,-0.5535,0
36.696,0.0000,0.4000,-0.0004,0.4217,0.0000,-0.7944,0
36.798,0.0000,0.2900,-0.0029,0.3016,0.0000,-1.0801,0
36.908,-0.0100,0.1900,-0.0151,0.1957,-0.0912,-0.9123,0
37.008,-0.0200,0.1200,-0.0115,0.1342,-0.1000,-0.6998,0
37.116,-0.0200,0.0800,-0.0219,0.0960,0.0000,-0.3703,0
37.216,-0.0400,0.0700,-0.0347,0.0795,-0.1990,-0.0995,0
37.327,-0.0300,0.0500,-0.0260,0.0565,0.0904,-0.1808,0
37.436,-0.0300,0.0400,-0.0268,0.0493,0.0000,-0.0920,0
37.547,-0.0200,0.0400,-0.0189,0.0413,0.0900,0.0000,0
37.658,-0.0100,0.0200,-0.0108,0.0324,0.0901,-0.1801,0
37.768,0.0000,0.0200,-0.0064,0.0274,0.0906,0.0000,0
37.876,0.0000,0.0100,-0.0000,0.0000,0.0000,-0.0925,0
37.986,0.0000,0.0100,-0.0001,0.0000,0.0000,0.0000,0
38.087,0.0000,0.0100,0.0002,0.0000,0.0000,0.0000,0
38.196,0.0000,0.0100,-0.0004,0.0000,0.0000,0.0000,0
38.308,-0.0100,0.0100,-0.0004,0.0000,-0.0895,0.0000,0
38.416,-0.0100,0.0000,-0.0029,0.0000,0.0000,-0.0928,0
38.527,-0.0100,0.0100,-0.0001,0.0000,0.0000,0.0897,0
38.628,-0.0200,0.0100,-0.0011,-0.0000,-0.0993,0.0000,0
38.736,-0.0200,0.0000,-0.0057,-0.0000,0.0000,-0.0928,0
38.837,-0.0200,0.0000,-0.0089,-0.0000,0.0000,0.0000,0
38.948,-0.0200,0.0000,-0.0147,-0.0000,0.0000,0.0000,0
