elapsed_s,amcl_x,amcl_y,amcl_yaw_deg,map_odom_x,map_odom_y,map_odom_yaw_deg,odom_base_x,odom_base_y,odom_base_yaw_deg,filt_vx,filt_vy,scan_hz,amcl_active
13.15,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.26,0.0000,0.0000,0.0,0.000000
13.65,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.27,0.0000,0.0000,9.9,0.000000
14.15,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.28,0.0000,0.0000,0.0,0.000000
14.65,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.30,0.0000,0.0000,0.0,0.000000
15.15,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.32,0.0000,0.0000,10.0,0.000000
15.66,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.33,0.0000,0.0000,0.0,0.000000
16.17,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.36,0.0000,0.0000,0.0,0.000000
16.67,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.37,0.0000,0.0000,10.5,0.000000
17.17,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.38,0.0000,0.0000,0.0,0.000000
17.68,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.41,0.0000,0.0000,0.0,0.000000
18.18,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.43,0.0000,0.0000,10.0,0.000000
18.69,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.42,0.0000,0.0000,0.0,0.000000
19.19,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.44,0.0000,0.0000,0.0,0.000000
19.69,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.46,0.0000,0.0000,9.9,0.000000
20.21,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.48,0.0000,0.0000,0.0,0.000000
20.71,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.49,0.0000,0.0000,0.0,0.000000
21.21,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.52,0.0000,0.0000,9.9,0.000000
21.71,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.53,0.0000,0.0000,0.0,0.000000
22.23,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.54,0.0000,0.0000,0.0,0.000000
22.75,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.56,0.0000,0.0000,9.7,0.000000
23.25,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.56,0.0000,0.0000,0.0,0.000000
23.76,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.58,0.0000,0.0000,0.0,0.000000
24.27,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.59,0.0000,0.0000,10.5,0.000000
24.77,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.61,0.0000,0.0000,0.0,0.000000
25.28,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.62,0.0000,0.0000,0.0,0.000000
25.79,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.64,0.0000,0.0000,9.9,0.000000
26.29,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.67,0.0000,0.0000,0.0,0.000000
26.79,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.69,0.0000,0.0000,0.0,0.000000
27.31,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.71,0.0000,0.0000,9.9,0.000000
27.81,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.73,0.0000,0.0000,0.0,0.000000
28.31,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.75,0.0000,0.0000,0.0,0.000000
28.81,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.77,0.0000,0.0000,10.0,0.000000
29.33,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.79,0.0000,0.0000,0.0,0.000000
29.83,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.80,0.0000,0.0000,0.0,0.000000
30.33,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.82,0.0000,0.0000,9.9,0.000000
30.84,0.0367,0.0806,-29.29,0.0367,0.0805,90.58,0.0001,0.0000,-120.81,0.0004,0.0004,0.0,0.000000
31.34,0.0967,0.1196,-28.12,0.0968,0.1188,93.12,0.0032,0.0000,-121.27,0.0207,-0.0000,0.0,0.142263
31.85,0.0967,0.1196,-28.12,0.0968,0.1188,93.12,0.0036,0.0001,-121.42,-0.0198,-0.0000,10.5,0.000000
32.36,0.0766,0.0733,-29.48,0.0968,0.1188,93.12,-0.0188,0.0012,-121.49,-0.0775,-0.0081,0.0,0.000000
32.87,0.0745,0.0477,-29.53,0.0710,0.0940,91.52,-0.0633,-0.0034,-121.72,-0.0738,-0.0015,0.0,0.069850
33.37,0.0439,-0.0213,-29.23,0.0477,0.0727,92.83,-0.0958,0.0094,-122.22,-0.0550,0.0279,9.9,0.062785
33.89,0.0477,-0.0297,-30.37,0.0549,0.0848,92.94,-0.1149,0.0131,-123.27,-0.0200,-0.0000,0.0,0.027097
34.39,0.0477,-0.0297,-30.37,0.0549,0.0848,92.94,-0.1159,0.0131,-123.34,-0.0000,-0.0000,0.0,0.000000
34.89,0.0477,-0.0297,-30.37,0.0549,0.0848,92.94,-0.1200,0.0109,-123.58,-0.0200,-0.0200,9.9,0.000000
35.39,0.0477,-0.0297,-30.37,0.0549,0.0848,92.94,-0.1300,0.0059,-123.90,-0.0200,-0.0000,0.0,0.000000
35.89,0.0477,-0.0297,-30.37,0.0549,0.0848,92.94,-0.1323,0.0040,-123.93,-0.0000,-0.0000,0.0,0.000000
36.41,0.0523,-0.0233,-29.76,0.0450,0.1110,93.98,-0.1363,0.0017,-123.67,-0.0308,-0.0190,9.9,0.054252
36.91,0.0560,-0.0265,-27.74,0.0385,0.1312,94.63,-0.1787,-0.0023,-123.08,-0.1572,0.0100,0.0,0.042363
37.41,0.0297,-0.2125,-27.05,-0.0080,0.0883,96.01,-0.3279,-0.0046,-122.76,-0.4192,0.0280,0.0,0.126151
37.91,-0.0081,-0.4010,-24.76,-0.0862,0.0818,99.78,-0.5056,0.0046,-124.88,-0.2051,-0.0007,10.0,0.156525
38.43,0.0608,-0.4649,-25.19,-0.0261,0.0640,99.51,-0.5438,0.0011,-123.72,-0.0000,0.0002,0.0,0.120952
38.94,0.0723,-0.4700,-23.86,-0.0173,0.0663,99.60,-0.5438,0.0011,-122.91,-0.0000,0.0000,0.0,0.018001
39.44,0.0723,-0.4700,-23.86,-0.0173,0.0663,99.60,-0.5465,0.0011,-123.11,-0.0201,0.0000,10.5,0.000000
39.94,0.0723,-0.4700,-23.86,-0.0173,0.0663,99.60,-0.5566,0.0011,-123.42,-0.0200,-0.0000,0.0,0.000000
40.45,0.0723,-0.4700,-23.86,-0.0173,0.0663,99.60,-0.5566,0.0011,-123.36,-0.0000,-0.0000,0.0,0.000000
40.95,0.0723,-0.4700,-23.86,-0.0173,0.0663,99.60,-0.5566,0.0011,-123.64,-0.0000,-0.0000,9.9,0.000000
41.45,0.0723,-0.4700,-23.86,-0.0173,0.0663,99.60,-0.5462,0.0011,-123.50,0.0850,-0.0000,0.0,0.000000
41.95,0.0224,-0.3929,-24.36,-0.0627,0.0680,100.40,-0.4291,-0.0034,-125.14,0.3634,-0.0287,0.0,0.090401
42.47,-0.0237,-0.1093,-24.80,-0.0725,0.1258,98.90,-0.2348,-0.0118,-123.84,0.2947,0.0050,9.9,0.112777
42.97,-0.0524,-0.0820,-23.21,-0.0894,0.0797,99.95,-0.1588,-0.0065,-123.29,0.0376,0.0277,0.0,0.097695
43.49,-0.0524,-0.0820,-23.21,-0.0894,0.0797,99.95,-0.1573,-0.0037,-122.81,-0.0000,0.0000,0.0,0.000000
44.01,-0.0524,-0.0820,-23.21,-0.0894,0.0797,99.95,-0.1564,-0.0037,-122.98,0.0200,0.0000,9.8,0.000000
44.51,-0.0524,-0.0820,-23.21,-0.0894,0.0797,99.95,-0.1538,-0.0037,-123.28,-0.0002,0.0000,0.0,0.000000
45.01,-0.0524,-0.0820,-23.21,-0.0894,0.0797,99.95,-0.1538,-0.0037,-123.47,-0.0000,0.0000,0.0,0.000000
45.53,-0.0524,-0.0820,-23.21,-0.0894,0.0797,99.95,-0.1538,-0.0037,-123.64,-0.0000,-0.0000,10.5,0.000000
46.03,-0.0524,-0.0820,-23.21,-0.0894,0.0797,99.95,-0.1538,-0.0037,-123.38,-0.0000,-0.0000,0.0,0.000000
46.53,-0.1002,-0.0758,-22.28,-0.1045,0.0793,100.03,-0.1533,0.0426,-122.69,0.0021,0.2464,0.0,0.029914
47.03,-0.2417,-0.1323,-20.99,-0.0643,0.0617,103.31,-0.1493,0.2271,-125.08,0.0052,0.4191,9.9,0.087479
47.54,-0.3813,-0.0913,-20.08,-0.0602,0.1287,102.18,-0.1474,0.3809,-122.60,-0.0011,0.1715,0.0,0.134246
48.04,-0.3956,-0.1230,-19.16,-0.0188,0.1150,102.80,-0.1487,0.4264,-121.99,-0.0000,0.0427,0.0,0.087014
48.54,-0.3956,-0.1230,-19.16,-0.0188,0.1150,102.80,-0.1487,0.4396,-122.42,-0.0000,0.0200,10.0,0.000000
49.05,-0.3956,-0.1230,-19.16,-0.0188,0.1150,102.80,-0.1488,0.4396,-122.75,-0.0000,-0.0000,0.0,0.000000
49.55,-0.3956,-0.1230,-19.16,-0.0188,0.1150,102.80,-0.1488,0.4396,-122.73,-0.0000,0.0000,0.0,0.000000
50.05,-0.3956,-0.1230,-19.16,-0.0188,0.1150,102.80,-0.1487,0.4396,-122.49,0.0000,0.0000,9.9,0.000000
50.57,-0.3956,-0.1230,-19.16,-0.0188,0.1150,102.80,-0.1487,0.4396,-121.87,0.0000,0.0000,0.0,0.000000
51.07,-0.3956,-0.1230,-19.16,-0.0188,0.1150,102.80,-0.1487,0.4391,-121.39,0.0000,-0.0202,0.0,0.000000
51.57,-0.3581,-0.1273,-18.54,-0.0047,0.1035,102.89,-0.1487,0.3894,-121.57,0.0000,-0.2320,9.9,0.036361
52.07,-0.1645,-0.0024,-18.93,0.0319,0.1888,101.53,-0.1487,0.2127,-120.33,0.0000,-0.3933,0.0,0.184837
52.59,0.0041,0.0212,-19.99,0.0443,0.1831,102.30,-0.1498,0.0651,-122.66,-0.0044,-0.1529,0.0,0.026268
53.09,0.0475,0.0117,-21.06,0.0590,0.1683,102.54,-0.1505,0.0320,-123.68,-0.0000,0.0004,9.8,0.041527
53.61,0.0475,0.0117,-21.06,0.0590,0.1683,102.54,-0.1505,0.0320,-123.54,-0.0000,0.0000,0.0,0.000000
54.11,0.0475,0.0117,-21.06,0.0590,0.1683,102.54,-0.1505,0.0325,-123.33,0.0000,0.0200,0.0,0.000000
54.62,0.0475,0.0117,-21.06,0.0590,0.1683,102.54,-0.1505,0.0332,-123.38,0.0000,0.0000,9.9,0.000000
55.12,0.0475,0.0117,-21.06,0.0590,0.1683,102.54,-0.1505,0.0332,-123.63,0.0000,0.0002,0.0,0.000000
55.63,0.0475,0.0117,-21.06,0.0590,0.1683,102.54,-0.1505,0.0332,-123.71,-0.0000,0.0000,0.0,0.000000
56.13,0.0475,0.0117,-21.06,0.0590,0.1683,102.54,-0.1505,0.0332,-123.81,-0.0000,0.0000,10.5,0.000000
56.64,0.0475,0.0117,-21.06,0.0590,0.1683,102.54,-0.1505,0.0332,-124.07,-0.0000,0.0000,0.0,0.000000
57.14,0.0475,0.0117,-21.06,0.0590,0.1683,102.54,-0.1505,0.0332,-124.18,-0.0004,0.0000,0.0,0.000000
57.64,0.0315,-0.0292,-20.74,0.0590,0.1683,102.54,-0.1778,0.0338,-123.40,-0.1265,0.0049,10.0,0.000000
58.14,0.0553,-0.1147,-22.70,0.0344,0.1589,102.21,-0.2794,0.0379,-125.38,-0.2444,0.0085,0.0,0.052512
58.64,-0.0311,-0.2733,-20.67,-0.1037,0.1256,105.74,-0.4084,0.0387,-126.64,-0.2359,0.0062,0.0,0.283805
59.14,-0.0353,-0.3529,-20.74,-0.1348,0.1236,106.57,-0.4861,0.0407,-127.46,-0.1126,0.0062,10.0,0.062147
59.64,-0.0577,-0.4060,-19.74,-0.1689,0.1186,106.55,-0.5361,0.0430,-126.33,-0.0726,0.0027,0.0,0.068821
60.15,-0.0440,-0.4304,-19.34,-0.1568,0.1157,106.09,-0.5562,0.0432,-125.53,-0.0200,0.0000,0.0,0.024623
60.65,-0.0440,-0.4304,-19.34,-0.1568,0.1157,106.09,-0.5620,0.0432,-125.07,-0.0000,-0.0000,9.9,0.000000
61.15,-0.0440,-0.4304,-19.34,-0.1568,0.1157,106.09,-0.5641,0.0432,-124.78,-0.0200,-0.0000,0.0,0.000000
61.65,-0.0440,-0.4304,-19.34,-0.1568,0.1157,106.09,-0.5739,0.0353,-124.70,-0.0020,-0.0200,0.0,0.000000
62.15,-0.0440,-0.4304,-19.34,-0.1568,0.1157,106.09,-0.5740,0.0326,-124.78,0.0000,-0.0000,10.0,0.000000
62.65,-0.0440,-0.4304,-19.34,-0.1568,0.1157,106.09,-0.5672,0.0326,-124.48,0.0581,0.0000,0.0,0.000000
63.17,-0.0387,-0.4000,-19.67,-0.1534,0.1225,105.87,-0.5141,0.0324,-125.78,0.1588,-0.0015,0.0,0.014821
63.67,-0.0851,-0.3451,-17.61,-0.1814,0.0672,107.45,-0.4061,0.0321,-125.00,0.2464,0.0033,9.9,0.123169
64.19,-0.1386,-0.2642,-14.07,-0.2121,0.0243,109.25,-0.2850,0.0250,-123.30,0.2115,-0.0133,0.0,0.102012
64.69,-0.1640,-0.1760,-11.50,-0.2191,0.0300,110.68,-0.2058,0.0200,-121.91,0.0732,-0.0221,0.0,0.018171
65.19,-0.1640,-0.1760,-11.50,-0.2191,0.0300,110.68,-0.2087,0.0047,-121.13,-0.0400,-0.0213,9.9,0.000000
65.70,-0.1460,-0.1796,-10.33,-0.2158,0.0175,110.71,-0.2145,-0.0043,-121.70,0.0000,-0.0000,0.0,0.025454
66.21,-0.1460,-0.1796,-10.33,-0.2158,0.0175,110.71,-0.2145,-0.0042,-121.84,0.0000,0.0000,0.0,0.000000
66.71,-0.1460,-0.1796,-10.33,-0.2158,0.0175,110.71,-0.2145,-0.0043,-121.58,0.0000,-0.0000,10.5,0.000000
67.21,-0.1460,-0.1796,-10.33,-0.2158,0.0175,110.71,-0.2145,-0.0043,-121.47,0.0000,0.0000,0.0,0.000000
67.72,-0.1460,-0.1796,-10.33,-0.2158,0.0175,110.71,-0.2145,-0.0043,-121.61,0.0000,0.0000,0.0,0.000000
68.23,-0.1460,-0.1796,-10.33,-0.2158,0.0175,110.71,-0.2117,-0.0032,-120.87,-0.0000,0.0311,9.9,0.000000
68.74,-0.1662,-0.1866,-7.92,-0.2203,0.0197,112.11,-0.2116,0.0489,-119.85,0.0028,0.1940,0.0,0.009997
69.25,-0.2342,-0.2339,-8.56,-0.1437,0.0296,112.95,-0.2070,0.1975,-121.64,0.0058,0.3477,0.0,0.149484
69.75,-0.2891,-0.2260,-9.86,-0.0779,0.0835,112.36,-0.2061,0.3431,-121.34,-0.0019,0.1747,9.9,0.169645
70.25,-0.3193,-0.2106,-8.53,-0.0464,0.1190,111.58,-0.2063,0.3911,-120.07,0.0000,0.0204,0.0,0.094771
70.77,-0.3193,-0.2106,-8.53,-0.0464,0.1190,111.58,-0.2063,0.3922,-120.91,0.0000,-0.0000,0.0,0.000000
71.27,-0.3193,-0.2106,-8.53,-0.0464,0.1190,111.58,-0.2063,0.3922,-120.93,0.0000,-0.0000,9.9,0.000000
71.77,-0.3193,-0.2106,-8.53,-0.0464,0.1190,111.58,-0.2063,0.3922,-120.80,0.0000,-0.0000,0.0,0.000000
72.28,-0.3193,-0.2106,-8.53,-0.0464,0.1190,111.58,-0.2063,0.3922,-120.82,0.0000,-0.0000,0.0,0.000000
72.79,-0.3193,-0.2106,-8.53,-0.0464,0.1190,111.58,-0.2063,0.3914,-120.81,0.0000,-0.0000,9.9,0.000000
73.29,-0.3193,-0.2106,-8.53,-0.0464,0.1190,111.58,-0.2063,0.3914,-120.86,0.0000,-0.0000,0.0,0.000000
73.79,-0.3193,-0.2106,-8.53,-0.0464,0.1190,111.58,-0.2063,0.3914,-120.79,0.0000,-0.0000,0.0,0.000000
74.30,-0.3193,-0.2106,-8.53,-0.0464,0.1190,111.58,-0.2063,0.3914,-120.77,0.0000,-0.0000,10.6,0.000000
74.81,-0.3193,-0.2106,-8.53,-0.0464,0.1190,111.58,-0.2064,0.3787,-120.67,-0.0002,-0.1107,0.0,0.000000
75.31,-0.2343,-0.1952,-8.41,-0.0361,0.1001,111.21,-0.2062,0.2627,-119.11,0.0025,-0.3423,0.0,0.042766
75.81,0.0363,-0.0387,-12.13,0.0306,0.1587,108.81,-0.2070,0.0845,-120.70,-0.0101,-0.3024,9.9,0.176965
76.32,0.0376,-0.1089,-11.64,-0.0294,0.0873,110.44,-0.2070,-0.0014,-122.91,0.0004,-0.0416,0.0,0.185730
76.83,0.0435,-0.1043,-13.33,-0.0329,0.0878,110.11,-0.2038,-0.0018,-123.95,0.0200,0.0300,0.0,0.006852
77.33,0.0435,-0.1043,-13.33,-0.0329,0.0878,110.11,-0.2013,0.0034,-123.59,0.0000,0.0000,9.9,0.000000
77.83,0.0435,-0.1043,-13.33,-0.0329,0.0878,110.11,-0.2014,0.0063,-123.86,-0.0000,0.0200,0.0,0.000000
78.35,0.0132,-0.1077,-13.99,-0.0417,0.0865,110.25,-0.2014,0.0168,-124.34,-0.0000,0.0200,0.0,0.017258
78.85,0.0132,-0.1077,-13.99,-0.0417,0.0865,110.25,-0.2014,0.0267,-124.66,-0.0000,0.0200,9.9,0.000000
79.35,-0.0313,-0.1304,-14.37,-0.0672,0.0708,110.23,-0.2014,0.0367,-124.66,-0.0000,0.0200,0.0,0.059789
79.85,-0.0313,-0.1304,-14.37,-0.0672,0.0708,110.23,-0.2014,0.0411,-125.13,-0.0000,0.0000,0.0,0.000000
80.35,-0.0313,-0.1304,-14.37,-0.0672,0.0708,110.23,-0.2014,0.0411,-125.00,-0.0000,0.0000,10.0,0.000000
80.87,-0.0313,-0.1304,-14.37,-0.0672,0.0708,110.23,-0.2014,0.0411,-124.64,-0.0000,0.0001,0.0,0.000000
81.37,-0.0313,-0.1304,-14.37,-0.0672,0.0708,110.23,-0.2013,0.0411,-124.19,0.0002,0.0000,0.0,0.000000
81.88,-0.0419,-0.1134,-13.35,-0.0714,0.0874,110.05,-0.2003,0.0412,-123.23,-0.0202,0.0002,10.5,0.033508
82.38,0.0105,-0.0747,-15.29,-0.0199,0.1345,109.52,-0.2075,0.0413,-125.33,0.0003,0.0003,0.0,0.139422
82.89,0.0105,-0.0747,-15.29,-0.0199,0.1345,109.52,-0.2016,0.0413,-124.71,0.0001,-0.0000,0.0,0.000000
83.39,0.0250,-0.0529,-14.04,-0.0027,0.1486,109.57,-0.1975,0.0413,-123.61,0.0296,0.0000,10.0,0.044047
83.89,0.0250,-0.0529,-14.04,-0.0027,0.1486,109.57,-0.1789,0.0414,-123.36,0.0402,0.0012,0.0,0.000000
84.39,-0.0242,-0.0392,-13.53,-0.0402,0.1237,110.33,-0.1515,0.0416,-123.90,0.0617,0.0005,0.0,0.089747
84.89,-0.0404,-0.0255,-14.17,-0.0478,0.1139,110.49,-0.1168,0.0419,-123.80,0.0797,-0.0019,10.0,0.024787
85.40,-0.0791,-0.0073,-13.49,-0.0571,0.1146,110.33,-0.0840,0.0422,-123.81,0.0607,0.0005,0.0,0.018714
85.91,-0.0647,0.0315,-13.90,-0.0467,0.1059,109.89,-0.0483,0.0425,-123.80,0.0706,0.0042,0.0,0.026246
86.41,-0.0888,0.0720,-13.90,-0.0548,0.1034,109.93,-0.0172,0.0426,-123.82,0.0519,-0.0001,9.9,0.017029
86.91,-0.0897,0.0956,-13.67,-0.0476,0.1048,110.18,0.0076,0.0427,-123.85,0.0403,0.0000,0.0,0.014748
87.41,-0.0897,0.0956,-13.67,-0.0476,0.1048,110.18,0.0268,0.0427,-123.85,0.0304,0.0000,0.0,0.000000
87.94,-0.1119,0.1117,-13.06,-0.0617,0.0999,110.80,0.0417,0.0427,-123.88,0.0304,0.0000,9.8,0.028646
88.45,-0.0858,0.1460,-13.64,-0.0286,0.1141,110.25,0.0571,0.0427,-123.90,0.0296,0.0000,0.0,0.070195
88.95,-0.0858,0.1460,-13.64,-0.0286,0.1141,110.25,0.0701,0.0427,-123.91,0.0301,0.0000,0.0,0.000000
89.45,-0.0738,0.1914,-13.80,-0.0091,0.1387,110.12,0.0852,0.0427,-123.93,0.0301,0.0000,9.9,0.062603
89.95,-0.0472,0.2275,-13.93,0.0247,0.1547,110.02,0.1011,0.0427,-123.96,0.0300,0.0000,0.0,0.074553
90.47,-0.0472,0.2275,-13.93,0.0247,0.1547,110.02,0.1141,0.0427,-123.97,0.0200,0.0000,0.0,0.000000
90.97,-0.0002,0.2768,-14.37,0.0784,0.1834,109.60,0.1244,0.0427,-123.98,0.0200,0.0000,9.9,0.121055
91.47,-0.0002,0.2768,-14.37,0.0784,0.1834,109.60,0.1345,0.0427,-124.01,0.0200,0.0000,0.0,0.000000
91.98,0.0197,0.3062,-14.49,0.1048,0.1936,109.52,0.1387,0.0427,-124.02,0.0000,0.0000,0.0,0.056421
92.49,0.0197,0.3062,-14.49,0.1048,0.1936,109.52,0.1387,0.0427,-124.04,0.0000,0.0000,10.5,0.000000
92.99,0.0197,0.3062,-14.49,0.1048,0.1936,109.52,0.1387,0.0427,-124.04,0.0000,0.0000,0.0,0.000000
93.49,0.0197,0.3062,-14.49,0.1048,0.1936,109.52,0.1388,0.0427,-124.06,0.0001,0.0000,0.0,0.000000
93.99,0.0197,0.3062,-14.49,0.1048,0.1936,109.52,0.1388,0.0427,-124.07,0.0000,0.0000,10.0,0.000000
94.50,0.0197,0.3062,-14.49,0.1048,0.1936,109.52,0.1388,0.0427,-124.09,0.0002,0.0000,0.0,0.000000
95.01,0.0197,0.3062,-14.49,0.1048,0.1936,109.52,0.1400,0.0427,-124.10,0.0023,0.0000,0.0,0.000000
95.51,0.0197,0.3062,-14.49,0.1048,0.1936,109.52,0.1466,0.0427,-124.12,0.0003,0.0000,9.9,0.000000
96.02,0.0197,0.3062,-14.49,0.1048,0.1936,109.52,0.1488,0.0427,-124.14,0.0003,0.0000,0.0,0.000000
96.53,0.0197,0.3062,-14.49,0.1048,0.1936,109.52,0.1488,0.0427,-124.16,0.0000,0.0000,0.0,0.000000
97.04,0.0197,0.3062,-14.49,0.1048,0.1936,109.52,0.1488,0.0427,-124.17,0.0000,0.0000,9.8,0.000000
97.54,0.0197,0.3062,-14.49,0.1048,0.1936,109.52,0.1489,0.0427,-124.19,0.0000,0.0000,0.0,0.000000
98.05,0.0197,0.3062,-14.49,0.1048,0.1936,109.52,0.1489,0.0427,-124.20,0.0000,0.0000,0.0,0.000000
98.55,0.0197,0.3062,-14.49,0.1048,0.1936,109.52,0.1489,0.0427,-124.24,0.0000,0.0000,9.9,0.000000
99.06,0.0197,0.3062,-14.49,0.1048,0.1936,109.52,0.1489,0.0427,-124.25,0.0000,0.0000,0.0,0.000000
99.56,0.0197,0.3062,-14.49,0.1048,0.1936,109.52,0.1489,0.0427,-124.27,0.0000,0.0000,0.0,0.000000
100.07,0.0197,0.3062,-14.49,0.1048,0.1936,109.52,0.1489,0.0427,-124.29,0.0000,0.0000,10.6,0.000000
