elapsed_s,fc_vx,fc_vy,odom_vx,odom_vy,filt_vx,filt_vy,tf_px,tf_py,dir_flag
6.15,-0.0200,-0.0000,-0.0200,0.0000,-0.0200,0.0000,0.0180,0.0000,0
6.36,-0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0150,0.0000,0
6.56,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0150,0.0000,0
6.77,0.0100,-0.0100,0.0000,0.0000,-0.0000,0.0000,0.0150,0.0000,0
6.97,0.0200,-0.0000,0.0200,0.0000,0.0200,0.0000,0.0164,0.0000,0
7.17,0.0100,0.0100,0.0000,0.0000,0.0000,0.0000,0.0184,0.0000,0
7.37,0.0200,-0.0000,0.0200,0.0000,0.0200,0.0000,0.0215,0.0000,0
7.57,0.0300,-0.0000,0.0300,0.0000,0.0297,0.0000,0.0256,0.0000,0
7.77,0.0400,-0.0100,0.0400,0.0000,0.0394,0.0000,0.0316,0.0000,0
7.97,0.0500,-0.0000,0.0500,0.0000,0.0467,0.0000,0.0396,0.0000,0
8.18,0.0400,0.0100,0.0400,0.0000,0.0406,0.0000,0.0501,0.0000,0
8.39,0.0400,-0.0000,0.0400,0.0000,0.0400,0.0000,0.0587,0.0000,0
8.59,0.0300,-0.0000,0.0300,0.0000,0.0303,0.0000,0.0660,0.0000,0
8.79,0.0200,0.0100,0.0200,0.0000,0.0300,0.0000,0.0722,0.0000,0
8.99,0.0300,0.0200,0.0300,0.0200,0.0299,0.0156,0.0768,0.0002,0
9.19,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0825,0.0045,0
9.39,0.0200,0.0200,0.0200,0.0200,0.0200,0.0200,0.0867,0.0082,0
9.59,0.0200,0.0100,0.0200,0.0000,0.0200,0.0000,0.0913,0.0096,0
9.80,0.0100,0.0200,0.0000,0.0000,0.0002,0.0000,0.0944,0.0096,0
10.01,0.0200,0.0100,0.0200,0.0000,0.0000,0.0020,0.0944,0.0117,0
10.21,0.0100,0.0100,0.0000,0.0000,0.0000,0.0000,0.0968,0.0117,0
10.41,0.0100,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0968,0.0117,0
10.61,0.0100,0.0100,0.0000,0.0000,0.0000,0.0000,0.0968,0.0117,0
10.81,0.0100,0.0100,0.0000,0.0000,0.0000,0.0000,0.0968,0.0117,0
11.01,0.0100,0.0100,0.0000,0.0000,0.0000,0.0000,0.0968,0.0117,0
11.21,0.0600,0.0100,0.0600,0.0000,0.0489,0.0000,0.1023,0.0117,0
11.42,0.1500,-0.0100,0.1400,0.0000,0.1057,0.0000,0.1188,0.0117,0
11.63,0.2100,-0.0500,0.2100,-0.0500,0.1903,0.0000,0.1507,0.0117,1
11.83,0.2800,-0.0400,0.2800,-0.0400,0.2627,0.0000,0.1949,0.0117,1
12.03,0.2700,-0.0300,0.2700,-0.0300,0.2761,0.0000,0.2506,0.0117,0
12.23,0.2600,-0.0400,0.2600,-0.0400,0.2724,0.0000,0.3051,0.0117,1
12.43,0.2300,-0.0500,0.2300,-0.0500,0.2461,0.0000,0.3615,0.0117,1
12.64,0.1900,-0.0400,0.1900,-0.0400,0.2086,0.0000,0.4065,0.0117,1
12.85,0.1300,-0.0200,0.1400,-0.0200,0.1518,0.0000,0.4415,0.0117,0
13.05,0.0800,-0.0200,0.0800,-0.0200,0.1022,0.0000,0.4669,0.0117,0
13.25,0.0500,-0.0000,0.0500,0.0000,0.0504,-0.0001,0.4822,0.0110,0
13.45,0.0700,0.0100,0.0700,0.0000,0.0600,-0.0000,0.4926,0.0110,0
13.65,0.0800,0.0100,0.0800,0.0000,0.0791,-0.0000,0.5071,0.0110,0
13.85,0.0800,-0.0000,0.0800,0.0000,0.0800,-0.0000,0.5227,0.0110,0
14.05,0.0600,-0.0100,0.0600,0.0000,0.0603,-0.0000,0.5391,0.0110,0
14.25,0.0300,-0.0100,0.0300,0.0000,0.0400,-0.0000,0.5479,0.0110,0
14.46,0.0200,-0.0100,0.0200,0.0000,0.0210,-0.0000,0.5538,0.0110,0
14.67,0.0100,-0.0200,0.0000,-0.0200,0.0000,-0.0000,0.5559,0.0110,0
14.87,-0.0000,-0.0200,0.0000,-0.0200,0.0000,-0.0200,0.5559,0.0074,0
15.07,-0.0000,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.5559,0.0061,0
15.27,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.5559,0.0061,0
15.47,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.5559,0.0061,0
15.67,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.5559,0.0061,0
15.87,-0.0100,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.5559,0.0061,0
16.07,-0.0900,-0.0100,-0.0900,0.0000,-0.0680,-0.0000,0.5499,0.0061,0
16.27,-0.1700,-0.0000,-0.1700,0.0000,-0.1404,-0.0000,0.5288,0.0061,0
16.48,-0.2700,-0.0000,-0.2600,0.0000,-0.2343,-0.0000,0.4881,0.0061,0
16.69,-0.3300,0.0100,-0.3300,0.0000,-0.3082,-0.0000,0.4321,0.0061,0
16.89,-0.3800,0.0200,-0.3800,0.0200,-0.3603,-0.0000,0.3656,0.0061,0
17.09,-0.3600,0.0200,-0.3600,0.0200,-0.3746,-0.0000,0.2896,0.0061,0
17.29,-0.3000,-0.0000,-0.3000,0.0000,-0.3280,-0.0000,0.2196,0.0061,0
17.49,-0.1600,-0.0000,-0.1600,0.0000,-0.1920,-0.0000,0.1604,0.0061,0
17.69,-0.0300,-0.0200,-0.0300,-0.0200,-0.0526,-0.0189,0.1352,0.0053,0
17.89,0.0500,-0.0200,0.0500,-0.0200,0.0397,-0.0200,0.1361,0.0011,0
18.10,0.0600,-0.0000,0.0600,0.0000,0.0600,-0.0000,0.1473,-0.0008,0
18.31,0.0500,-0.0000,0.0500,0.0000,0.0503,-0.0000,0.1589,-0.0008,0
18.51,0.0200,-0.0000,0.0200,0.0000,0.0300,-0.0000,0.1664,-0.0008,0
18.71,0.0100,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.1688,-0.0008,0
18.91,0.0100,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.1688,-0.0008,0
19.12,0.0100,-0.0000,0.0000,0.0000,0.0000,-0.0000,0.1688,-0.0008,0
19.32,-0.0000,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.1688,-0.0008,0
19.53,-0.0100,-0.0700,0.0000,-0.0700,0.0000,-0.0465,0.1688,-0.0045,0
19.73,-0.0100,-0.1700,0.0000,-0.1700,0.0000,-0.1394,0.1688,-0.0231,0
19.93,-0.0200,-0.2800,-0.0200,-0.2800,0.0000,-0.2363,0.1688,-0.0579,0
20.14,-0.0200,-0.3700,-0.0200,-0.3700,0.0000,-0.3581,0.1688,-0.1255,0
20.34,-0.0100,-0.3400,0.0000,-0.3500,0.0000,-0.3608,0.1688,-0.1971,0
20.54,-0.0000,-0.2800,0.0000,-0.2900,0.0000,-0.3085,0.1688,-0.2634,0
20.75,-0.0000,-0.1700,0.0000,-0.1700,0.0000,-0.2118,0.1688,-0.3173,0
20.95,-0.0000,-0.1000,0.0000,-0.1000,0.0000,-0.1210,0.1688,-0.3495,0
21.15,-0.0200,-0.0700,-0.0200,-0.0700,0.0000,-0.0768,0.1688,-0.3685,0
21.35,-0.0100,-0.0400,0.0000,-0.0400,-0.0200,-0.0430,0.1661,-0.3819,0
21.55,-0.0100,-0.0300,0.0000,-0.0300,-0.0000,-0.0300,0.1660,-0.3886,0
21.75,-0.0000,-0.0200,0.0000,-0.0200,-0.0000,-0.0200,0.1660,-0.3933,0
21.95,-0.0200,-0.0000,-0.0200,0.0000,-0.0200,-0.0000,0.1650,-0.3949,0
22.17,-0.0200,-0.0000,-0.0200,0.0000,-0.0200,-0.0000,0.1611,-0.3949,0
22.37,-0.0200,0.0100,-0.0200,0.0000,-0.0180,-0.0000,0.1593,-0.3949,0
22.57,-0.0100,0.0100,0.0000,0.0000,-0.0000,-0.0000,0.1580,-0.3949,0
22.78,-0.0200,0.1000,-0.0200,0.1000,-0.0052,0.0696,0.1549,-0.3889,0
22.98,-0.0200,0.2200,-0.0200,0.2100,-0.0001,0.1740,0.1547,-0.3645,0
23.19,-0.0200,0.3500,-0.0200,0.3400,-0.0000,0.3025,0.1547,-0.3150,0
23.39,-0.0100,0.3900,0.0000,0.3900,-0.0000,0.3753,0.1547,-0.2444,0
23.59,-0.0000,0.3400,0.0000,0.3400,-0.0000,0.3639,0.1547,-0.1603,0
23.80,0.0100,0.2200,0.0000,0.2300,-0.0000,0.2676,0.1547,-0.0987,0
24.00,-0.0000,0.1100,0.0000,0.1100,-0.0000,0.1585,0.1547,-0.0565,0
24.20,-0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0202,0.1547,-0.0400,0
24.40,-0.0100,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.1547,-0.0400,0
24.61,-0.0100,0.0200,0.0000,0.0200,-0.0000,0.0180,0.1547,-0.0395,0
24.81,-0.0000,0.0100,0.0000,0.0000,-0.0000,0.0000,0.1547,-0.0358,0
25.01,0.0300,-0.0000,0.0300,0.0000,0.0282,0.0000,0.1557,-0.0358,0
25.21,0.0200,0.0100,0.0200,0.0000,0.0200,0.0000,0.1606,-0.0358,0
25.41,-0.0000,-0.0100,0.0000,0.0000,0.0000,0.0000,0.1616,-0.0358,0
25.62,-0.0000,-0.0200,0.0000,-0.0200,0.0000,-0.0198,0.1616,-0.0368,0
25.83,0.0100,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.1616,-0.0391,0
26.03,-0.0100,-0.0200,0.0000,-0.0200,0.0000,-0.0200,0.1616,-0.0410,0
26.23,-0.0200,-0.0200,-0.0200,-0.0200,-0.0195,-0.0200,0.1614,-0.0458,0
26.43,-0.0000,-0.0200,0.0000,-0.0200,-0.0000,-0.0200,0.1594,-0.0508,0
26.64,-0.0000,-0.0200,0.0000,-0.0200,-0.0000,-0.0198,0.1594,-0.0520,0
26.84,-0.0100,-0.0100,0.0000,0.0000,-0.0000,-0.0000,0.1594,-0.0549,0
27.05,-0.0300,-0.0200,-0.0300,-0.0200,-0.0282,-0.0000,0.1561,-0.0549,0
27.25,-0.0100,-0.0300,0.0000,-0.0300,-0.0035,-0.0282,0.1515,-0.0591,0
27.45,-0.0500,-0.0300,-0.0500,-0.0300,-0.0597,-0.0300,0.1455,-0.0653,0
27.65,-0.0200,-0.0200,-0.0200,-0.0200,-0.0168,-0.0202,0.1414,-0.0705,0
27.85,-0.0300,-0.0200,-0.0300,-0.0200,-0.0295,-0.0300,0.1355,-0.0751,0
28.05,-0.0400,-0.0200,-0.0400,-0.0200,-0.0397,-0.0228,0.1280,-0.0804,0
28.26,-0.0400,-0.0200,-0.0400,-0.0200,-0.0400,-0.0200,0.1205,-0.0845,0
28.46,-0.0400,-0.0200,-0.0400,-0.0200,-0.0400,-0.0200,0.1123,-0.0886,0
28.67,-0.0500,-0.0200,-0.0500,-0.0200,-0.0400,-0.0200,0.1043,-0.0926,0
28.87,-0.0500,-0.0200,-0.0500,-0.0200,-0.0500,-0.0200,0.0948,-0.0965,0
29.07,-0.0500,-0.0200,-0.0500,-0.0200,-0.0500,-0.0200,0.0849,-0.1005,0
29.28,-0.0600,-0.0200,-0.0600,-0.0200,-0.0599,-0.0200,0.0732,-0.1048,0
29.48,-0.0600,-0.0200,-0.0700,-0.0200,-0.0600,-0.0200,0.0611,-0.1088,0
29.68,-0.0600,-0.0200,-0.0700,-0.0200,-0.0700,-0.0000,0.0475,-0.1101,0
29.88,-0.0600,-0.0200,-0.0600,-0.0200,-0.0600,-0.0200,0.0354,-0.1134,0
30.09,-0.0600,-0.0200,-0.0600,-0.0200,-0.0600,-0.0200,0.0234,-0.1174,0
30.29,-0.0500,-0.0200,-0.0500,-0.0200,-0.0500,-0.0200,0.0118,-0.1215,0
30.49,-0.0500,-0.0100,-0.0500,0.0000,-0.0500,-0.0065,0.0018,-0.1255,0
30.69,-0.0400,-0.0100,-0.0400,0.0000,-0.0400,-0.0000,-0.0083,-0.1257,0
30.89,-0.0400,-0.0100,-0.0400,0.0000,-0.0400,-0.0000,-0.0160,-0.1257,0
31.10,-0.0400,-0.0100,-0.0400,0.0000,-0.0400,-0.0000,-0.0241,-0.1257,0
31.31,-0.0300,-0.0000,-0.0300,0.0000,-0.0400,-0.0000,-0.0320,-0.1257,0
31.51,-0.0300,-0.0000,-0.0300,0.0000,-0.0316,-0.0000,-0.0391,-0.1257,0
31.71,-0.0300,-0.0000,-0.0300,0.0000,-0.0300,-0.0000,-0.0451,-0.1257,0
31.91,-0.0300,-0.0000,-0.0300,0.0000,-0.0300,-0.0000,-0.0511,-0.1257,0
32.11,-0.0300,-0.0100,-0.0300,0.0000,-0.0300,-0.0000,-0.0577,-0.1257,0
32.31,-0.0200,-0.0100,-0.0200,0.0000,-0.0300,-0.0000,-0.0632,-0.1257,0
32.51,-0.0200,-0.0100,-0.0200,0.0000,-0.0210,-0.0000,-0.0688,-0.1257,0
32.72,-0.0200,-0.0100,-0.0200,0.0000,-0.0200,-0.0000,-0.0729,-0.1257,0
32.92,-0.0200,-0.0100,-0.0200,0.0000,-0.0200,-0.0000,-0.0770,-0.1257,0
33.12,-0.0200,-0.0100,-0.0200,0.0000,-0.0200,-0.0000,-0.0810,-0.1257,0
33.32,-0.0200,-0.0100,-0.0200,0.0000,-0.0200,-0.0000,-0.0849,-0.1257,0
33.53,-0.0100,-0.0100,0.0000,0.0000,-0.0200,-0.0000,-0.0886,-0.1257,0
33.73,-0.0100,-0.0100,0.0000,0.0000,-0.0002,-0.0000,-0.0897,-0.1257,0
33.93,-0.0100,-0.0100,0.0000,0.0000,-0.0000,-0.0000,-0.0900,-0.1257,0
34.13,-0.0100,-0.0100,0.0000,0.0000,-0.0000,-0.0000,-0.0912,-0.1257,0
34.34,-0.0100,-0.0100,0.0000,0.0000,-0.0000,-0.0000,-0.0912,-0.1257,0
34.54,-0.0100,-0.0100,0.0000,0.0000,-0.0000,-0.0000,-0.0912,-0.1257,0
34.74,-0.0100,-0.0100,0.0000,0.0000,-0.0000,-0.0000,-0.0912,-0.1257,0
34.94,-0.0100,-0.0100,0.0000,0.0000,-0.0000,-0.0000,-0.0912,-0.1257,0
35.15,-0.0100,-0.0100,0.0000,0.0000,-0.0000,-0.0000,-0.0912,-0.1257,0
