elapsed_s,amcl_x,amcl_y,amcl_yaw_deg,map_odom_x,map_odom_y,map_odom_yaw_deg,odom_base_x,odom_base_y,odom_base_yaw_deg,filt_vx,filt_vy,scan_hz,amcl_active
22.77,-0.5508,-0.1764,-23.28,-0.2161,0.3402,59.72,-0.6348,0.0300,-83.52,-0.0602,-0.0000,10.0,0.091327
23.27,-0.5986,-0.1794,-22.95,-0.2458,0.3794,60.32,-0.6632,0.0299,-83.39,-0.0431,-0.0000,0.0,0.098327
23.78,-0.5986,-0.1794,-22.95,-0.2458,0.3794,60.32,-0.6788,0.0299,-83.50,-0.0200,0.0000,0.0,0.000000
24.28,-0.6034,-0.1343,-25.13,-0.2232,0.4320,58.63,-0.6857,0.0299,-83.24,-0.0000,0.0000,9.9,0.114315
24.78,-0.6034,-0.1343,-25.13,-0.2232,0.4320,58.63,-0.6878,0.0299,-83.41,-0.0000,0.0000,0.0,0.000000
25.29,-0.6034,-0.1343,-25.13,-0.2232,0.4320,58.63,-0.6878,0.0299,-83.55,0.0000,0.0000,0.0,0.000000
25.79,-0.6034,-0.1343,-25.13,-0.2232,0.4320,58.63,-0.6651,0.0299,-82.87,0.0997,0.0001,10.0,0.000000
26.30,-0.5147,0.0080,-25.25,-0.1957,0.4750,58.62,-0.5421,0.0288,-83.95,0.3739,-0.0053,0.0,0.098689
26.80,-0.3748,0.2881,-26.10,-0.1395,0.5874,55.86,-0.3509,0.0260,-81.58,0.3234,-0.0040,0.0,0.250872
27.30,-0.3435,0.3798,-25.24,-0.1711,0.5818,54.51,-0.2584,0.0220,-78.88,0.0610,-0.0156,9.9,0.064106
27.80,-0.3561,0.3758,-23.75,-0.1935,0.5704,54.37,-0.2514,0.0171,-78.89,-0.0003,0.0000,0.0,0.050215
28.30,-0.3581,0.3755,-25.13,-0.1974,0.5694,54.24,-0.2514,0.0171,-79.89,-0.0000,0.0000,0.0,0.008037
28.81,-0.3581,0.3755,-25.13,-0.1974,0.5694,54.24,-0.2514,0.0171,-80.28,-0.0000,0.0000,10.6,0.000000
29.31,-0.3581,0.3755,-25.13,-0.1974,0.5694,54.24,-0.2511,0.0171,-80.30,0.0180,0.0000,0.0,0.000000
29.82,-0.3581,0.3755,-25.13,-0.1974,0.5694,54.24,-0.2509,0.0171,-80.05,-0.0000,0.0000,0.0,0.000000
30.32,-0.3581,0.3755,-25.13,-0.1974,0.5694,54.24,-0.2509,0.0171,-80.42,-0.0000,0.0000,9.9,0.000000
30.83,-0.3581,0.3755,-25.13,-0.1974,0.5694,54.24,-0.2490,0.0257,-79.84,-0.0024,0.0842,0.0,0.000000
31.33,-0.4587,0.4295,-26.97,-0.2167,0.5592,53.50,-0.2482,0.1613,-82.00,-0.0019,0.4559,0.0,0.043660
31.83,-0.7115,0.4862,-23.70,-0.2594,0.5062,57.96,-0.2469,0.3733,-82.06,0.0057,0.2538,10.0,0.135605
32.33,-0.6160,0.6379,-23.52,-0.1459,0.5964,53.94,-0.2420,0.4050,-77.53,0.0000,-0.0002,0.0,0.289409
32.84,-0.6156,0.6235,-24.23,-0.1460,0.5854,54.56,-0.2420,0.4025,-79.60,0.0000,-0.0000,0.0,0.021428
33.34,-0.6329,0.6257,-25.00,-0.1668,0.5899,54.99,-0.2362,0.4025,-80.23,0.0000,-0.0000,9.9,0.042376
33.85,-0.6329,0.6257,-25.00,-0.1668,0.5899,54.99,-0.2345,0.4025,-80.21,0.0000,-0.0000,0.0,0.000000
34.35,-0.6329,0.6257,-25.00,-0.1668,0.5899,54.99,-0.2345,0.4025,-80.17,0.0000,-0.0002,0.0,0.000000
34.86,-0.6329,0.6257,-25.00,-0.1668,0.5899,54.99,-0.2345,0.4025,-80.28,-0.0000,-0.0000,9.9,0.000000
35.36,-0.6329,0.6257,-25.00,-0.1668,0.5899,54.99,-0.2345,0.4007,-79.75,-0.0000,-0.0412,0.0,0.000000
35.86,-0.5071,0.6674,-27.27,-0.1081,0.6568,52.85,-0.2346,0.3082,-80.25,-0.0010,-0.3672,0.0,0.177791
36.37,-0.2924,0.6212,-29.19,-0.0586,0.7356,50.74,-0.2370,0.0855,-80.06,-0.0017,-0.3839,10.0,0.185147
36.88,-0.2206,0.5342,-28.87,-0.0615,0.7066,50.87,-0.2342,0.0143,-80.07,0.0000,0.0304,0.0,0.056311
37.38,-0.2552,0.5144,-28.80,-0.0956,0.6871,52.19,-0.2343,0.0365,-80.57,-0.0000,0.0508,0.0,0.078519
37.89,-0.3021,0.5380,-28.23,-0.1243,0.6966,52.16,-0.2343,0.0579,-80.41,-0.0000,0.0300,9.9,0.060411
38.40,-0.3341,0.5648,-28.21,-0.1393,0.7104,52.31,-0.2343,0.0708,-80.68,-0.0000,0.0300,0.0,0.039368
38.91,-0.3341,0.5648,-28.21,-0.1393,0.7104,52.31,-0.2343,0.0793,-79.93,-0.0000,0.0000,0.0,0.000000
39.41,-0.3341,0.5648,-28.21,-0.1393,0.7104,52.31,-0.2343,0.0794,-80.47,-0.0000,0.0000,9.9,0.000000
39.91,-0.3341,0.5648,-28.21,-0.1393,0.7104,52.31,-0.2343,0.0813,-80.53,-0.0000,0.0000,0.0,0.000000
40.41,-0.3341,0.5648,-28.21,-0.1393,0.7104,52.31,-0.2343,0.0813,-80.42,-0.0000,0.0000,0.0,0.000000
40.92,-0.3341,0.5648,-28.21,-0.1393,0.7104,52.31,-0.2521,0.0817,-80.24,-0.1571,0.0087,10.5,0.000000
41.44,-0.5420,0.4283,-29.01,-0.2315,0.7051,53.74,-0.4136,0.0872,-82.69,-0.4419,-0.0029,0.0,0.177538
41.95,-0.6653,0.3437,-28.21,-0.2419,0.7621,53.72,-0.5952,0.0941,-82.15,-0.1652,0.0060,0.0,0.115066
42.46,-0.6575,0.3612,-29.08,-0.1950,0.8085,52.40,-0.6390,0.0937,-81.69,-0.0600,0.0000,9.7,0.127804
42.97,-0.6988,0.2908,-28.93,-0.2335,0.7654,53.65,-0.6658,0.0937,-82.33,-0.0499,0.0000,0.0,0.115019
43.48,-0.6996,0.2793,-29.14,-0.2214,0.7714,53.67,-0.6862,0.0937,-82.53,-0.0400,-0.0000,0.0,0.026204
43.98,-0.7010,0.2582,-28.63,-0.2138,0.7714,54.09,-0.7027,0.0937,-82.70,-0.0200,0.0000,9.9,0.015088
44.48,-0.7010,0.2582,-28.63,-0.2138,0.7714,54.09,-0.7047,0.0937,-82.54,0.0000,0.0000,0.0,0.000000
44.98,-0.7010,0.2582,-28.63,-0.2138,0.7714,54.09,-0.7047,0.0937,-82.62,-0.0000,0.0000,0.0,0.000000
45.49,-0.7010,0.2582,-28.63,-0.2138,0.7714,54.09,-0.7047,0.0921,-82.34,-0.0000,-0.0020,10.0,0.000000
45.99,-0.7010,0.2582,-28.63,-0.2138,0.7714,54.09,-0.7021,0.0921,-82.56,0.0384,0.0005,0.0,0.000000
46.49,-0.6669,0.3320,-30.52,-0.2079,0.7941,53.43,-0.6227,0.0931,-84.08,0.3078,-0.0069,0.0,0.046272
47.00,-0.5188,0.4980,-30.99,-0.1737,0.8198,53.13,-0.4289,0.0805,-83.51,0.3642,-0.0290,10.6,0.085440
47.50,-0.3772,0.5895,-28.97,-0.1072,0.8126,52.31,-0.3170,0.0797,-80.98,0.0790,-0.0074,0.0,0.132069
48.00,-0.3753,0.6302,-29.07,-0.1183,0.8301,51.94,-0.3172,0.0727,-80.56,-0.0200,0.0000,0.0,0.041344
48.51,-0.3753,0.6302,-29.07,-0.1183,0.8301,51.94,-0.3182,0.0727,-80.86,-0.0000,0.0000,9.9,0.000000
49.01,-0.3753,0.6302,-29.07,-0.1183,0.8301,51.94,-0.3182,0.0727,-81.43,-0.0000,0.0000,0.0,0.000000
49.51,-0.3753,0.6302,-29.07,-0.1183,0.8301,51.94,-0.3182,0.0727,-81.01,-0.0000,0.0000,0.0,0.000000
50.02,-0.3753,0.6302,-29.07,-0.1183,0.8301,51.94,-0.3182,0.0727,-81.15,0.0180,-0.0000,9.9,0.000000
50.52,-0.3753,0.6302,-29.07,-0.1183,0.8301,51.94,-0.3098,0.0750,-80.80,0.0026,0.0487,0.0,0.000000
51.02,-0.4828,0.6997,-27.92,-0.1644,0.8417,51.35,-0.3094,0.1708,-79.40,0.0020,0.3494,0.0,0.095104
51.53,-0.5390,0.9117,-32.47,-0.0679,0.9129,49.62,-0.3063,0.3699,-82.04,0.0067,0.3531,10.0,0.239926
52.04,-0.5651,1.0597,-32.19,-0.0158,0.9659,46.88,-0.3094,0.4681,-78.91,0.0000,0.0578,0.0,0.143709
52.54,-0.5651,1.0597,-32.19,-0.0158,0.9659,46.88,-0.3094,0.4746,-79.44,0.0000,-0.0000,0.0,0.000000
53.04,-0.5651,1.0597,-32.19,-0.0158,0.9659,46.88,-0.3094,0.4746,-79.63,0.0000,-0.0000,9.9,0.000000
53.55,-0.5651,1.0597,-32.19,-0.0158,0.9659,46.88,-0.3094,0.4746,-79.56,-0.0000,-0.0000,0.0,0.000000
54.06,-0.5651,1.0597,-32.19,-0.0158,0.9659,46.88,-0.3094,0.4746,-79.48,0.0000,-0.0000,0.0,0.000000
54.56,-0.5651,1.0597,-32.19,-0.0158,0.9659,46.88,-0.3094,0.4746,-79.46,0.0000,0.0002,9.9,0.000000
55.07,-0.5651,1.0597,-32.19,-0.0158,0.9659,46.88,-0.3094,0.4746,-79.42,0.0000,0.0000,0.0,0.000000
55.58,-0.5651,1.0597,-32.19,-0.0158,0.9659,46.88,-0.3094,0.4725,-79.33,0.0000,-0.0205,0.0,0.000000
56.08,-0.5299,1.0493,-31.90,-0.0032,0.9806,47.34,-0.3094,0.4224,-79.25,0.0000,-0.2450,9.9,0.038526
56.59,-0.4325,0.9164,-32.35,-0.0273,0.9689,48.25,-0.3111,0.2395,-80.61,-0.0074,-0.4506,0.0,0.053089
57.09,-0.2888,0.8179,-32.59,-0.0181,0.9949,47.66,-0.3132,0.0662,-80.50,-0.0014,-0.1249,0.0,0.055102
57.59,-0.3155,0.8009,-34.96,-0.0584,0.9915,47.15,-0.3145,0.0640,-82.15,0.0000,0.0615,10.0,0.080799
58.10,-0.3463,0.8130,-33.76,-0.0775,0.9941,48.07,-0.3099,0.0955,-82.15,0.0200,0.0301,0.0,0.037795
58.60,-0.3961,0.8104,-32.39,-0.1187,0.9809,49.64,-0.3096,0.1056,-82.61,0.0000,0.0003,0.0,0.086102
59.12,-0.3961,0.8104,-32.39,-0.1187,0.9809,49.64,-0.3096,0.1114,-82.85,0.0000,0.0000,10.4,0.000000
59.63,-0.3961,0.8104,-32.39,-0.1187,0.9809,49.64,-0.3096,0.1114,-82.50,0.0000,0.0000,0.0,0.000000
60.14,-0.3961,0.8104,-32.39,-0.1187,0.9809,49.64,-0.3033,0.1107,-81.51,0.0200,-0.0200,0.0,0.000000
60.65,-0.3972,0.7947,-30.27,-0.1271,0.9563,50.28,-0.2980,0.1037,-81.19,-0.0203,0.0000,9.9,0.051887
61.15,-0.3972,0.7947,-30.27,-0.1271,0.9563,50.28,-0.3102,0.1037,-79.62,0.0002,-0.0001,0.0,0.000000
61.66,-0.3972,0.7947,-30.27,-0.1271,0.9563,50.28,-0.3102,0.1037,-80.17,0.0000,0.0000,0.0,0.000000
62.16,-0.4326,0.7881,-32.00,-0.1534,0.9584,49.87,-0.3082,0.1037,-82.33,0.0279,-0.0000,9.9,0.052567
62.66,-0.4326,0.7881,-32.00,-0.1534,0.9584,49.87,-0.2942,0.1037,-81.82,0.0300,0.0000,0.0,0.000000
63.17,-0.4195,0.8119,-32.70,-0.1514,0.9629,49.08,-0.2720,0.1038,-81.93,0.0500,0.0000,0.0,0.009757
63.68,-0.4136,0.8228,-32.40,-0.1621,0.9581,49.58,-0.2487,0.1038,-82.53,0.0510,0.0000,10.6,0.022969
64.18,-0.4145,0.8324,-32.70,-0.1791,0.9510,49.92,-0.2172,0.1038,-82.53,0.0759,-0.0011,0.0,0.036776
64.68,-0.3924,0.8673,-31.63,-0.1895,0.9523,50.89,-0.1807,0.1038,-82.55,0.0713,-0.0014,0.0,0.020715
65.18,-0.3878,0.8817,-30.64,-0.2001,0.9530,51.90,-0.1474,0.1037,-82.56,0.0600,-0.0000,10.0,0.021382
65.68,-0.3042,0.9577,-33.17,-0.1455,0.9836,49.41,-0.1188,0.1037,-82.59,0.0500,-0.0000,0.0,0.125141
66.19,-0.3043,0.9613,-33.74,-0.1588,0.9703,48.85,-0.0929,0.1037,-82.60,0.0406,-0.0000,0.0,0.037545
66.69,-0.2666,0.9885,-34.38,-0.1351,0.9801,48.24,-0.0727,0.1037,-82.62,0.0404,-0.0000,10.0,0.051361
67.19,-0.2530,1.0107,-35.70,-0.1354,0.9846,46.93,-0.0536,0.1037,-82.65,0.0320,-0.0000,0.0,0.008886
67.70,-0.2209,1.0257,-36.99,-0.1180,0.9827,45.67,-0.0377,0.1037,-82.66,0.0303,-0.0000,0.0,0.034101
68.20,-0.2209,1.0257,-36.99,-0.1180,0.9827,45.67,-0.0220,0.1037,-82.66,0.0304,-0.0000,9.9,0.000000
68.70,-0.1983,1.0405,-37.19,-0.1102,0.9823,45.48,-0.0084,0.1037,-82.68,0.0202,-0.0000,0.0,0.015615
69.22,-0.2074,1.0522,-37.22,-0.1348,0.9781,45.47,0.0026,0.1037,-82.69,0.0200,-0.0000,0.0,0.048081
69.72,-0.2074,1.0522,-37.22,-0.1348,0.9781,45.47,0.0131,0.1037,-82.71,0.0200,-0.0000,9.9,0.000000
70.22,-0.2055,1.0691,-36.27,-0.1458,0.9814,46.46,0.0231,0.1037,-82.73,0.0200,-0.0000,0.0,0.023000
70.73,-0.2055,1.0691,-36.27,-0.1458,0.9814,46.46,0.0333,0.1037,-82.75,0.0200,-0.0000,0.0,0.000000
71.23,-0.2055,1.0691,-36.27,-0.1458,0.9814,46.46,0.0413,0.1037,-82.76,0.0180,-0.0000,10.0,0.000000
71.74,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0471,0.1037,-82.77,0.0198,0.0000,0.0,0.004343
72.25,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0537,0.1037,-82.78,0.0198,0.0000,0.0,0.000000
72.76,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0599,0.1037,-82.79,0.0000,0.0000,9.8,0.000000
73.26,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0599,0.1037,-82.80,0.0000,0.0000,0.0,0.000000
73.77,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0600,0.1037,-82.83,0.0000,0.0000,0.0,0.000000
74.27,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0600,0.1037,-82.84,0.0000,0.0000,10.6,0.000000
74.78,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0600,0.1037,-82.86,0.0000,0.0000,0.0,0.000000
75.28,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0600,0.1037,-82.87,0.0000,0.0000,0.0,0.000000
75.79,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0600,0.1037,-82.89,0.0000,0.0000,9.9,0.000000
76.29,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0600,0.1037,-82.90,0.0001,0.0000,0.0,0.000000
76.79,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-82.91,0.0001,0.0000,0.0,0.000000
77.30,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-82.93,0.0000,0.0000,9.9,0.000000
77.80,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-82.95,0.0000,0.0000,0.0,0.000000
78.30,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-82.97,0.0000,0.0000,0.0,0.000000
78.80,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-82.99,0.0000,0.0000,10.0,0.000000
79.33,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.00,0.0000,0.0000,0.0,0.000000
79.83,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.02,0.0000,0.0000,0.0,0.000000
80.34,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.04,0.0000,0.0000,9.8,0.000000
80.84,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.06,0.0000,0.0000,0.0,0.000000
81.35,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.07,0.0000,0.0000,0.0,0.000000
81.86,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.08,0.0000,0.0000,10.6,0.000000
82.36,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.10,0.0000,0.0000,0.0,0.000000
82.86,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.12,0.0000,0.0000,0.0,0.000000
83.37,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.13,0.0000,0.0000,10.0,0.000000
83.87,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.15,0.0000,0.0000,0.0,0.000000
84.37,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.17,0.0000,0.0000,0.0,0.000000
84.88,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.19,0.0000,0.0000,9.9,0.000000
85.38,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.20,0.0000,0.0000,0.0,0.000000
85.88,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.22,0.0000,0.0000,0.0,0.000000
86.39,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.22,0.0000,0.0000,10.0,0.000000
86.90,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.23,0.0000,0.0000,0.0,0.000000
87.40,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.24,0.0000,0.0000,0.0,0.000000
87.91,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.26,0.0000,0.0000,9.9,0.000000
88.41,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.28,0.0000,0.0000,0.0,0.000000
88.93,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.29,0.0000,0.0000,0.0,0.000000
89.44,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.31,0.0000,0.0000,9.7,0.000000
89.95,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.33,0.0000,0.0000,0.0,0.000000
90.45,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.34,0.0000,0.0000,0.0,0.000000
90.95,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.36,0.0000,0.0000,10.0,0.000000
91.46,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.38,0.0000,0.0000,0.0,0.000000
91.96,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.39,0.0000,0.0000,0.0,0.000000
92.47,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.40,0.0000,0.0000,10.6,0.000000
92.97,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.42,0.0000,0.0000,0.0,0.000000
93.47,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.44,0.0000,0.0000,0.0,0.000000
93.97,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.46,0.0000,0.0000,10.0,0.000000
94.48,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.48,0.0000,0.0000,0.0,0.000000
94.98,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.51,0.0000,0.0000,0.0,0.000000
95.50,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.53,0.0000,0.0000,9.8,0.000000
96.00,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.54,-0.0000,0.0000,0.0,0.000000
96.50,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.55,-0.0000,0.0000,0.0,0.000000
97.00,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.58,-0.0000,0.0000,10.0,0.000000
97.51,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.59,-0.0000,0.0000,0.0,0.000000
98.02,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.61,-0.0000,0.0000,0.0,0.000000
98.52,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.62,-0.0000,0.0000,9.9,0.000000
99.02,-0.1907,1.0841,-35.70,-0.1438,0.9823,47.07,0.0601,0.1037,-83.64,-0.0000,0.0000,0.0,0.000000
