elapsed_s,fc_vx,fc_vy,odom_vx,odom_vy,filt_vx,filt_vy,filt_px,filt_py,odom_base_x,odom_base_y,odom_base_yaw,map_odom_x,map_odom_y,map_odom_yaw,amcl_x,amcl_y,amcl_yaw,amcl_delta,pos_gap_x,pos_gap_y,odom_drift_speed
7.68,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.10,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
7.89,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.10,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.10,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.29,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.10,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.49,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.12,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.69,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.12,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.89,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.12,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
9.10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.12,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
9.30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.12,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
9.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.13,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
9.70,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.14,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
9.90,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.15,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
10.11,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.14,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
10.31,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.15,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
10.51,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.15,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
10.71,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.15,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
10.92,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.16,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
11.12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.16,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
11.33,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.17,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
11.53,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.18,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
11.74,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.17,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
11.94,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.17,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
12.14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.17,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
12.35,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.18,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
12.55,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.18,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
12.75,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.18,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
12.95,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.18,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
13.15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.20,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
13.36,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.20,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
13.56,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.20,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
13.76,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.20,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
13.96,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.18,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
14.16,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.23,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
14.37,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.23,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
14.57,-0.0200,0.0000,-0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-49.19,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
14.77,-0.0200,0.0100,-0.0200,0.0000,-0.0201,0.0000,-0.0050,0.0000,-0.0050,0.0000,-49.14,-0.0867,0.0459,22.27,0.0000,0.0000,0.00,0.000000,-0.0050,0.0000,0.0201
14.97,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0067,0.0000,-0.0067,0.0000,-50.18,-0.1089,0.0712,23.13,-0.1151,0.0685,-26.94,0.166285,0.1084,-0.0685,0.0000
15.18,0.0200,0.0000,0.0200,0.0000,0.0200,0.0000,-0.0052,0.0000,-0.0056,0.0000,-50.09,-0.1089,0.0712,23.13,-0.1151,0.0685,-26.94,0.000000,0.1098,-0.0685,0.0200
15.38,0.0300,-0.0100,0.0300,0.0000,0.0300,0.0000,0.0003,0.0000,-0.0001,0.0000,-48.79,-0.1089,0.0712,23.13,-0.1151,0.0685,-26.94,0.000000,0.1153,-0.0685,0.0300
15.58,0.0000,-0.0200,0.0000,-0.0200,0.0000,-0.0200,0.0026,-0.0013,0.0026,-0.0013,-48.31,-0.0683,0.0740,23.33,-0.0673,0.0745,-25.30,0.202679,0.0699,-0.0758,0.0200
15.79,-0.0300,-0.0300,-0.0300,-0.0300,-0.0272,-0.0274,0.0014,-0.0060,0.0014,-0.0060,-48.42,-0.0683,0.0740,23.33,-0.0673,0.0745,-25.30,0.000000,0.0687,-0.0805,0.0386
15.99,-0.0600,-0.0100,-0.0600,0.0000,-0.0597,-0.0200,-0.0080,-0.0102,-0.0080,-0.0102,-47.55,-0.0683,0.0740,23.33,-0.0673,0.0745,-25.30,0.000000,0.0592,-0.0847,0.0000
16.19,-0.0800,0.0000,-0.0800,0.0000,-0.0745,-0.0000,-0.0214,-0.0105,-0.0214,-0.0105,-47.78,-0.0683,0.0740,23.33,-0.0673,0.0745,-25.30,0.000000,0.0459,-0.0850,0.0000
16.39,-0.0700,0.0200,-0.0700,0.0200,-0.0711,-0.0000,-0.0369,-0.0105,-0.0369,-0.0105,-48.09,-0.0456,0.0779,23.64,-0.0640,0.0584,-24.24,0.112972,0.0270,-0.0690,0.0000
16.59,-0.0600,0.0200,-0.0600,0.0200,-0.0600,0.0200,-0.0504,-0.0073,-0.0504,-0.0073,-47.84,-0.0710,0.1448,22.80,-0.1099,0.1189,-25.01,0.354882,0.0595,-0.1263,0.0000
16.80,-0.0500,0.0100,-0.0500,0.0000,-0.0500,0.0021,-0.0619,-0.0038,-0.0611,-0.0038,-48.62,-0.0710,0.1448,22.80,-0.1099,0.1189,-25.01,0.000000,0.0480,-0.1227,0.0000
17.00,-0.0300,-0.0100,-0.0300,0.0000,-0.0303,0.0000,-0.0699,-0.0038,-0.0699,-0.0038,-49.26,-0.0690,0.1485,21.81,-0.1296,0.1202,-27.15,0.020646,0.0597,-0.1240,0.0000
17.20,-0.0200,-0.0100,-0.0200,0.0000,-0.0200,0.0000,-0.0749,-0.0038,-0.0749,-0.0038,-49.38,-0.0690,0.1485,21.81,-0.1296,0.1202,-27.15,0.000000,0.0547,-0.1240,0.0200
17.41,-0.0200,0.0000,-0.0200,0.0000,-0.0200,0.0000,-0.0791,-0.0038,-0.0791,-0.0038,-48.66,-0.0690,0.1485,21.81,-0.1296,0.1202,-27.15,0.000000,0.0505,-0.1240,0.0200
17.61,-0.0300,0.0000,-0.0300,0.0000,-0.0300,0.0000,-0.0834,-0.0038,-0.0834,-0.0038,-48.49,-0.0690,0.1485,21.81,-0.1296,0.1202,-27.15,0.000000,0.0462,-0.1240,0.0300
17.81,-0.0200,0.0000,-0.0200,0.0000,-0.0201,0.0000,-0.0891,-0.0038,-0.0891,-0.0038,-48.61,-0.0441,0.1539,21.43,-0.1236,0.1187,-27.10,0.125959,0.0345,-0.1225,0.0201
18.01,-0.0200,0.0000,-0.0200,0.0000,-0.0200,0.0000,-0.0931,-0.0038,-0.0931,-0.0038,-49.11,-0.0441,0.1539,21.43,-0.1236,0.1187,-27.10,0.000000,0.0306,-0.1225,0.0200
18.22,-0.0200,0.0000,-0.0200,0.0000,-0.0200,0.0000,-0.0975,-0.0038,-0.0971,-0.0038,-49.12,-0.0441,0.1539,21.43,-0.1236,0.1187,-27.10,0.000000,0.0262,-0.1225,0.0200
18.42,-0.0100,0.0000,0.0000,0.0000,-0.0020,0.0000,-0.1012,-0.0038,-0.1012,-0.0038,-49.54,-0.0441,0.1539,21.43,-0.1236,0.1187,-27.10,0.000000,0.0224,-0.1225,0.0020
18.62,-0.0100,-0.0100,0.0000,0.0000,-0.0000,0.0000,-0.1012,-0.0038,-0.1012,-0.0038,-49.88,-0.0303,0.1633,20.90,-0.1234,0.1237,-28.78,0.083482,0.0222,-0.1274,0.0000
18.82,-0.0200,0.0000,-0.0200,0.0000,-0.0180,0.0000,-0.1016,-0.0038,-0.1012,-0.0038,-50.00,-0.0303,0.1633,20.90,-0.1234,0.1237,-28.78,0.000000,0.0218,-0.1274,0.0180
19.02,-0.0100,0.0000,0.0000,0.0000,-0.0200,0.0000,-0.1057,-0.0038,-0.1052,-0.0038,-49.73,-0.0303,0.1633,20.90,-0.1234,0.1237,-28.78,0.000000,0.0177,-0.1274,0.0200
19.22,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.1057,-0.0038,-0.1057,-0.0038,-49.73,-0.0303,0.1633,20.90,-0.1234,0.1237,-28.78,0.000000,0.0177,-0.1274,0.0000
19.42,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.1057,-0.0038,-0.1057,-0.0038,-49.65,-0.0303,0.1633,20.90,-0.1234,0.1237,-28.78,0.000000,0.0177,-0.1274,0.0000
19.63,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.1057,-0.0038,-0.1057,-0.0038,-49.65,-0.0303,0.1633,20.90,-0.1234,0.1237,-28.78,0.000000,0.0177,-0.1274,0.0000
19.83,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.1057,-0.0038,-0.1057,-0.0038,-49.67,-0.0303,0.1633,20.90,-0.1234,0.1237,-28.78,0.000000,0.0177,-0.1274,0.0000
20.03,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.1057,-0.0038,-0.1057,-0.0038,-49.86,-0.0303,0.1633,20.90,-0.1234,0.1237,-28.78,0.000000,0.0177,-0.1274,0.0000
20.23,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.1057,-0.0038,-0.1057,-0.0038,-50.27,-0.0303,0.1633,20.90,-0.1234,0.1237,-28.78,0.000000,0.0177,-0.1274,0.0000
20.44,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.1057,-0.0038,-0.1057,-0.0038,-50.02,-0.0303,0.1633,20.90,-0.1234,0.1237,-28.78,0.000000,0.0177,-0.1274,0.0000
20.64,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.1057,-0.0038,-0.1057,-0.0038,-49.74,-0.0303,0.1633,20.90,-0.1234,0.1237,-28.78,0.000000,0.0177,-0.1274,0.0000
20.84,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.1057,-0.0038,-0.1057,-0.0038,-49.98,-0.0303,0.1633,20.90,-0.1234,0.1237,-28.78,0.000000,0.0177,-0.1274,0.0000
21.05,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.1057,-0.0038,-0.1057,-0.0038,-50.04,-0.0303,0.1633,20.90,-0.1234,0.1237,-28.78,0.000000,0.0177,-0.1274,0.0000
21.25,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.1057,-0.0038,-0.1057,-0.0038,-49.98,-0.0303,0.1633,20.90,-0.1234,0.1237,-28.78,0.000000,0.0177,-0.1274,0.0000
21.45,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.1057,-0.0038,-0.1057,-0.0038,-50.07,-0.0303,0.1633,20.90,-0.1234,0.1237,-28.78,0.000000,0.0177,-0.1274,0.0000
21.65,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.1057,-0.0038,-0.1057,-0.0038,-49.89,-0.0303,0.1633,20.90,-0.1234,0.1237,-28.78,0.000000,0.0177,-0.1274,0.0000
21.86,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.1057,-0.0038,-0.1057,-0.0038,-49.96,-0.0303,0.1633,20.90,-0.1234,0.1237,-28.78,0.000000,0.0177,-0.1274,0.0000
22.06,-0.0200,0.0000,-0.0200,0.0000,-0.0200,0.0000,-0.1067,-0.0038,-0.1067,-0.0038,-49.75,-0.0303,0.1633,20.90,-0.1234,0.1237,-28.78,0.000000,0.0167,-0.1274,0.0200
22.26,-0.0800,0.0000,-0.0800,0.0000,-0.0667,0.0000,-0.1153,-0.0038,-0.1153,-0.0038,-49.57,-0.0303,0.1633,20.90,-0.1234,0.1237,-28.78,0.000000,0.0081,-0.1274,0.0000
22.47,-0.1300,0.0000,-0.1300,0.0000,-0.1128,0.0000,-0.1330,-0.0038,-0.1330,-0.0038,-49.10,-0.0290,0.1763,21.72,-0.1465,0.1254,-27.44,0.062121,0.0135,-0.1291,0.0000
22.67,-0.1800,0.0300,-0.1800,0.0200,-0.1662,0.0000,-0.1638,-0.0038,-0.1638,-0.0038,-47.74,-0.0168,0.2072,21.98,-0.1569,0.1466,-26.07,0.165585,-0.0069,-0.1504,0.0000
22.87,-0.2200,0.0600,-0.2200,0.0600,-0.2122,0.0000,-0.2005,-0.0038,-0.2005,-0.0038,-47.96,-0.0549,0.2235,22.50,-0.2291,0.1472,-25.27,0.205946,0.0286,-0.1510,0.0000
23.07,-0.2400,0.0400,-0.2400,0.0400,-0.2282,0.0000,-0.2449,-0.0038,-0.2449,-0.0038,-49.53,-0.1018,0.2111,23.37,-0.3127,0.1159,-25.71,0.240265,0.0678,-0.1197,0.0000
23.27,-0.2700,0.0100,-0.2700,0.0000,-0.2555,0.0000,-0.2927,-0.0038,-0.2927,-0.0038,-49.34,-0.0994,0.2167,24.45,-0.3517,0.0979,-24.98,0.030671,0.0591,-0.1016,0.0000
23.48,-0.2600,0.0100,-0.2600,0.0000,-0.2648,0.0000,-0.3507,-0.0038,-0.3472,-0.0038,-48.43,-0.1832,0.2240,25.80,-0.4798,0.0764,-22.92,0.414196,0.1291,-0.0802,0.0000
23.68,-0.2100,0.0200,-0.2100,0.0200,-0.2277,0.0000,-0.4043,-0.0038,-0.3994,-0.0038,-47.01,-0.2767,0.2806,25.87,-0.6201,0.1099,-21.41,0.545985,0.2158,-0.1136,0.0000
23.88,-0.1800,0.0300,-0.1800,0.0300,-0.1830,0.0000,-0.4445,-0.0038,-0.4403,-0.0038,-47.37,-0.3115,0.3206,25.28,-0.6973,0.1342,-21.77,0.264734,0.2527,-0.1380,0.0000
24.08,-0.1600,0.0200,-0.1600,0.0200,-0.1606,0.0000,-0.4782,-0.0038,-0.4723,-0.0038,-47.73,-0.3176,0.3119,25.94,-0.7346,0.1048,-21.81,0.053070,0.2564,-0.1086,0.0000
24.28,-0.1400,0.0200,-0.1400,0.0200,-0.1425,0.0000,-0.5071,-0.0038,-0.5071,-0.0038,-48.45,-0.3524,0.3102,24.74,-0.8005,0.0995,-23.36,0.173352,0.2934,-0.1033,0.0000
24.48,-0.1100,0.0200,-0.1100,0.0200,-0.1197,0.0000,-0.5334,-0.0038,-0.5334,-0.0038,-48.25,-0.3764,0.3437,24.12,-0.8531,0.1261,-24.37,0.203521,0.3196,-0.1299,0.0000
24.68,-0.0600,0.0200,-0.0600,0.0200,-0.0732,0.0031,-0.5524,-0.0022,-0.5524,-0.0022,-47.77,-0.3859,0.3573,23.97,-0.8845,0.1324,-23.86,0.082794,0.3321,-0.1347,0.0000
