elapsed_s,fc_vx,fc_vy,odom_vx,odom_vy,filt_vx,filt_vy,filt_px,filt_py,odom_base_x,odom_base_y,odom_base_yaw,map_odom_x,map_odom_y,map_odom_yaw,amcl_x,amcl_y,amcl_yaw,amcl_delta,pos_gap_x,pos_gap_y,odom_drift_speed
6.90,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.47,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
7.10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.45,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
7.31,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.46,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
7.51,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.46,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
7.71,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.47,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
7.91,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.48,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.48,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.32,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.47,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.52,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.48,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.73,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.48,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
8.93,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.48,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
9.13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.48,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
9.33,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.48,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
9.53,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.49,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
9.74,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.49,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
9.94,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.49,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
10.15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.49,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
10.36,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.48,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
10.56,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.49,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
10.76,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.49,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
10.96,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.49,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
11.17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.49,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
11.37,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.49,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
11.57,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.49,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
11.77,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.49,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
11.97,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.49,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
12.18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.50,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
12.38,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.50,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
12.58,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.51,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
12.79,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.52,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
12.99,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.52,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
13.19,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.52,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
13.39,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.50,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
13.59,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.51,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0000,0.0000
13.80,0.0100,0.0200,0.0000,0.0200,0.0000,0.0150,0.0000,0.0005,0.0000,0.0001,-0.43,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,0.0000,0.0005,0.0150
14.00,0.0000,-0.0100,0.0000,0.0000,-0.0006,0.0000,-0.0004,0.0011,-0.0004,0.0011,-0.54,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,-0.0004,0.0011,0.0006
14.20,-0.0100,-0.0100,0.0000,0.0000,-0.0000,0.0000,-0.0004,0.0010,-0.0004,0.0010,-0.52,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,-0.0004,0.0010,0.0000
14.40,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0003,0.0009,-0.0003,0.0009,-0.40,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,-0.0003,0.0009,0.0000
14.60,-0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0003,0.0008,-0.0003,0.0008,-0.52,0.0000,-0.0000,0.17,0.0000,0.0000,0.00,0.000000,-0.0003,0.0008,0.0000
14.81,0.0000,0.0000,0.0000,0.0000,-0.0002,0.0000,-0.0011,0.0007,-0.0011,0.0007,-1.64,0.0005,-0.0002,0.21,-0.0006,0.0005,-0.93,0.002620,-0.0005,0.0002,0.0002
15.01,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0011,0.0007,-0.0011,0.0007,-2.14,0.0010,-0.0007,0.20,-0.0001,0.0001,-1.83,0.003323,-0.0010,0.0007,0.0000
15.21,-0.0100,-0.0100,0.0000,0.0000,-0.0000,0.0000,-0.0011,0.0007,-0.0011,0.0007,-0.71,-0.0005,-0.0004,0.21,-0.0015,0.0004,-0.86,0.007528,0.0005,0.0004,0.0000
15.41,-0.0200,-0.0200,-0.0200,-0.0200,-0.0188,0.0000,-0.0022,0.0007,-0.0022,0.0007,-0.41,-0.0008,0.0006,0.18,-0.0020,0.0013,-0.31,0.004971,-0.0002,-0.0006,0.0188
15.61,-0.0200,-0.0200,-0.0200,-0.0200,-0.0287,-0.0200,-0.0063,-0.0024,-0.0063,-0.0024,-0.15,-0.0008,0.0006,0.18,-0.0020,0.0013,-0.31,0.000000,-0.0043,-0.0037,0.0350
15.81,-0.0200,-0.0200,-0.0200,-0.0200,-0.0181,-0.0250,-0.0099,-0.0079,-0.0096,-0.0075,-0.36,-0.0015,0.0000,0.09,-0.0087,-0.0030,-0.06,0.004444,-0.0012,-0.0048,0.0309
16.02,-0.0400,-0.0100,-0.0400,0.0000,-0.0397,-0.0201,-0.0159,-0.0119,-0.0151,-0.0115,0.01,-0.0024,-0.0010,0.20,-0.0129,-0.0096,-0.08,0.007024,-0.0030,-0.0023,0.0000
16.22,-0.0600,-0.0100,-0.0600,0.0000,-0.0593,-0.0000,-0.0256,-0.0123,-0.0256,-0.0123,0.50,-0.0018,-0.0023,0.24,-0.0189,-0.0145,0.52,0.006794,-0.0067,0.0022,0.0000
16.42,-0.0700,0.0000,-0.0700,0.0000,-0.0699,-0.0000,-0.0383,-0.0123,-0.0383,-0.0123,-0.11,0.0010,-0.0005,0.37,-0.0323,-0.0130,0.87,0.016877,-0.0060,0.0007,0.0000
16.62,-0.0900,0.0100,-0.0900,0.0000,-0.0898,-0.0000,-0.0544,-0.0123,-0.0544,-0.0123,-1.25,0.0011,-0.0026,0.17,-0.0466,-0.0151,-0.62,0.010513,-0.0078,0.0027,0.0000
16.83,-0.0800,0.0100,-0.0800,0.0000,-0.0812,-0.0000,-0.0710,-0.0123,-0.0710,-0.0123,-2.19,-0.0007,-0.0046,0.19,-0.0657,-0.0172,-1.55,0.012972,-0.0052,0.0048,0.0000
17.03,-0.0700,0.0100,-0.0700,0.0000,-0.0700,-0.0000,-0.0854,-0.0124,-0.0854,-0.0124,-2.63,-0.0037,-0.0089,0.27,-0.0832,-0.0216,-2.25,0.025960,-0.0021,0.0092,0.0000
17.23,-0.0800,0.0100,-0.0800,0.0000,-0.0700,-0.0000,-0.0983,-0.0124,-0.0983,-0.0124,-2.28,-0.0026,-0.0111,0.33,-0.0962,-0.0240,-1.89,0.012296,-0.0021,0.0116,0.0000
17.43,-0.0800,0.0000,-0.0800,0.0000,-0.0800,-0.0000,-0.1136,-0.0125,-0.1136,-0.0125,-2.64,-0.0015,-0.0139,0.23,-0.1093,-0.0267,-2.16,0.014756,-0.0043,0.0143,0.0000
17.64,-0.0800,0.0000,-0.0800,0.0000,-0.0800,-0.0000,-0.1290,-0.0125,-0.1290,-0.0125,-2.19,0.0003,-0.0167,0.02,-0.1228,-0.0292,-2.36,0.016363,-0.0062,0.0167,0.0000
17.84,-0.0800,0.0100,-0.0800,0.0000,-0.0800,-0.0000,-0.1474,-0.0124,-0.1474,-0.0124,-1.51,-0.0007,-0.0168,-0.26,-0.1394,-0.0286,-1.98,0.004773,-0.0080,0.0162,0.0000
18.04,-0.0600,0.0000,-0.0600,0.0000,-0.0613,-0.0000,-0.1598,-0.0124,-0.1589,-0.0124,-1.52,-0.0010,-0.0170,-0.13,-0.1555,-0.0290,-1.58,0.002062,-0.0043,0.0166,0.0000
18.24,-0.0400,0.0000,-0.0400,0.0000,-0.0413,-0.0000,-0.1704,-0.0123,-0.1704,-0.0123,-1.37,0.0005,-0.0160,-0.58,-0.1655,-0.0266,-1.84,0.009115,-0.0048,0.0144,0.0000
18.44,-0.0300,0.0000,-0.0300,0.0000,-0.0325,-0.0000,-0.1771,-0.0121,-0.1771,-0.0121,-1.17,-0.0002,-0.0161,-0.38,-0.1738,-0.0271,-1.71,0.003672,-0.0033,0.0150,0.0000
18.64,-0.0300,0.0000,-0.0300,0.0000,-0.0300,-0.0000,-0.1827,-0.0120,-0.1823,-0.0120,-0.56,-0.0015,-0.0171,-0.43,-0.1814,-0.0278,-1.14,0.007858,-0.0014,0.0158,0.0000
18.85,-0.0300,0.0000,-0.0300,0.0000,-0.0250,-0.0000,-0.1873,-0.0119,-0.1873,-0.0119,-0.67,0.0012,-0.0181,-0.44,-0.1839,-0.0287,-0.91,0.013887,-0.0033,0.0168,0.0250
19.05,-0.0400,0.0000,-0.0400,0.0000,-0.0350,-0.0000,-0.1931,-0.0118,-0.1931,-0.0118,-1.09,0.0021,-0.0166,-0.26,-0.1881,-0.0276,-1.12,0.008619,-0.0050,0.0158,0.0000
19.25,-0.0500,0.0000,-0.0500,0.0000,-0.0499,-0.0000,-0.2015,-0.0117,-0.2015,-0.0117,-0.82,0.0048,-0.0174,-0.13,-0.1918,-0.0287,-1.12,0.014279,-0.0096,0.0170,0.0000
19.45,-0.0700,0.0000,-0.0700,0.0000,-0.0600,-0.0000,-0.2132,-0.0117,-0.2132,-0.0117,-0.91,0.0019,-0.0182,0.01,-0.2046,-0.0299,-0.70,0.014814,-0.0086,0.0182,0.0000
19.65,-0.0700,-0.0100,-0.0700,0.0000,-0.0700,-0.0000,-0.2268,-0.0116,-0.2253,-0.0116,-1.12,-0.0027,-0.0181,-0.35,-0.2275,-0.0283,-1.43,0.022939,0.0007,0.0167,0.0000
19.86,-0.1000,-0.0100,-0.1000,0.0000,-0.0972,-0.0000,-0.2431,-0.0114,-0.2409,-0.0115,-0.70,-0.0006,-0.0202,-0.49,-0.2421,-0.0288,-1.34,0.014454,-0.0010,0.0173,0.0000
20.06,-0.1200,-0.0100,-0.1200,0.0000,-0.1187,-0.0000,-0.2642,-0.0111,-0.2621,-0.0111,-1.00,-0.0024,-0.0194,-0.85,-0.2641,-0.0264,-1.69,0.009951,-0.0000,0.0153,0.0000
20.26,-0.1200,0.0000,-0.1200,0.0000,-0.1200,-0.0000,-0.2862,-0.0108,-0.2864,-0.0108,-0.71,-0.0076,-0.0254,-0.93,-0.2928,-0.0316,-1.56,0.039608,0.0066,0.0208,0.0000
20.46,-0.1200,0.0200,-0.1200,0.0000,-0.1200,-0.0000,-0.3108,-0.0102,-0.3081,-0.0103,-0.21,-0.0111,-0.0202,-1.03,-0.3184,-0.0250,-1.13,0.031251,0.0077,0.0148,0.0000
20.66,-0.1300,0.0600,-0.1300,0.0600,-0.1251,0.0462,-0.3323,-0.0062,-0.3323,-0.0062,-0.26,-0.0125,-0.0221,-1.09,-0.3440,-0.0220,-1.28,0.011516,0.0117,0.0158,0.0000
20.86,-0.1700,0.0600,-0.1700,0.0600,-0.1592,0.0600,-0.3622,0.0072,-0.3622,0.0072,-0.93,-0.0087,-0.0173,-1.61,-0.3647,-0.0021,-2.42,0.030613,0.0025,0.0092,0.0000
21.06,-0.2100,0.0000,-0.2100,0.0000,-0.1993,0.0001,-0.3954,0.0101,-0.3954,0.0101,-2.03,-0.0103,-0.0187,-1.60,-0.4022,0.0021,-3.56,0.010808,0.0068,0.0080,0.0000
21.26,-0.2300,-0.0300,-0.2300,0.0000,-0.2287,0.0000,-0.4387,0.0111,-0.4387,0.0111,-2.94,-0.0137,-0.0281,-1.05,-0.4316,-0.0043,-4.03,0.049298,-0.0072,0.0153,0.0000
21.47,-0.2200,-0.0300,-0.2200,0.0000,-0.2300,0.0000,-0.4836,0.0119,-0.4836,0.0119,-2.11,-0.0194,-0.0257,-1.05,-0.4998,-0.0051,-3.20,0.029701,0.0162,0.0170,0.0000
21.67,-0.1600,0.0000,-0.1700,0.0000,-0.1860,0.0000,-0.5241,0.0127,-0.5241,0.0127,-1.11,-0.0210,-0.0206,-1.14,-0.5414,0.0024,-2.32,0.026031,0.0173,0.0104,0.0000
21.88,-0.0800,0.0100,-0.0800,0.0000,-0.0927,0.0000,-0.5519,0.0138,-0.5501,0.0137,-0.98,-0.0318,-0.0234,-1.01,-0.5797,-0.0001,-1.92,0.055154,0.0278,0.0139,0.0000
22.08,-0.0500,0.0000,-0.0500,0.0000,-0.0603,0.0000,-0.5654,0.0147,-0.5654,0.0147,-1.60,-0.0197,-0.0284,-0.95,-0.5825,-0.0047,-2.52,0.065273,0.0171,0.0193,0.0000
22.28,-0.0300,0.0000,-0.0300,0.0000,-0.0400,0.0000,-0.5735,0.0156,-0.5735,0.0156,-1.49,-0.0152,-0.0276,-0.95,-0.5868,-0.0027,-2.40,0.022738,0.0133,0.0183,0.0000
22.48,-0.0100,0.0000,0.0000,0.0000,-0.0026,0.0000,-0.5775,0.0165,-0.5775,0.0165,-1.51,-0.0150,-0.0250,-0.99,-0.5918,0.0012,-2.51,0.013131,0.0143,0.0153,0.0026
22.68,0.0000,0.0100,0.0000,0.0000,-0.0000,0.0000,-0.5775,0.0174,-0.5775,0.0173,-1.69,-0.0150,-0.0250,-0.99,-0.5918,0.0012,-2.51,0.000000,0.0143,0.0162,0.0000
22.89,-0.0100,0.0100,0.0000,0.0000,-0.0000,0.0000,-0.5774,0.0183,-0.5774,0.0183,-2.10,-0.0150,-0.0250,-0.99,-0.5918,0.0012,-2.51,0.000000,0.0144,0.0170,0.0000
23.09,0.0000,0.0100,0.0000,0.0000,-0.0000,0.0000,-0.5773,0.0192,-0.5773,0.0192,-1.92,-0.0120,-0.0185,-1.09,-0.5887,0.0110,-3.21,0.035474,0.0113,0.0083,0.0000
23.29,0.0000,0.0100,0.0000,0.0000,-0.0000,0.0000,-0.5773,0.0202,-0.5773,0.0202,-1.87,-0.0120,-0.0185,-1.09,-0.5887,0.0110,-3.21,0.000000,0.0114,0.0092,0.0000
23.49,0.0000,0.0100,0.0000,0.0000,-0.0000,0.0000,-0.5772,0.0212,-0.5772,0.0211,-2.09,-0.0120,-0.0185,-1.09,-0.5887,0.0110,-3.21,0.000000,0.0115,0.0102,0.0000
23.70,0.0000,0.0100,0.0000,0.0000,-0.0000,0.0000,-0.5772,0.0220,-0.5772,0.0219,-2.10,-0.0120,-0.0185,-1.09,-0.5887,0.0110,-3.21,0.000000,0.0115,0.0110,0.0000
23.90,0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.5771,0.0227,-0.5771,0.0226,-2.00,-0.0120,-0.0185,-1.09,-0.5887,0.0110,-3.21,0.000000,0.0116,0.0117,0.0000
24.10,0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.5771,0.0234,-0.5771,0.0234,-2.04,-0.0120,-0.0185,-1.09,-0.5887,0.0110,-3.21,0.000000,0.0116,0.0124,0.0000
24.31,0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.5770,0.0241,-0.5770,0.0241,-1.88,-0.0121,-0.0132,-1.00,-0.5885,0.0206,-2.85,0.025500,0.0115,0.0035,0.0000
24.51,0.0100,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.5770,0.0250,-0.5770,0.0250,-2.00,-0.0121,-0.0132,-1.00,-0.5885,0.0206,-2.85,0.000000,0.0115,0.0044,0.0000
